dataset_index,neighbor_index,episode,neighbor_episode,task_id,neighbor_task_id,s0_distance,pair_reliability_distance,effective_mask_hamming,safe_mask_hamming,policy_probability_tv,flight_standardized_distance,inflight_workload_standardized_distance,backlog_observation_distance,return_gap,mask_alias,flight_alias,close_s0_neighbor,flight_queue_change_gap,next_task_backlog_gap,realized_latency_gap
28507,35197,143,176,108,198,0.24565030898444284,0.03985208158169277,4,4,0.2731101,11.699397155238254,9.954273830104755,0.10445066,175.23132682462168,True,True,False,1.4628054565849054,1.4033408604393625,0.4987256301229195
28508,8781,143,44,109,182,0.18207140880754497,0.002710660044107941,0,0,0.009913877,0.0,0.0,0.1690505,92.32630037066625,False,False,False,2.897818364484987,5.444559004402872,1.1758083989664385
28509,28553,143,143,110,154,0.17568968245203756,0.001782477446571058,2,2,0.09800484,16.886514140265316,8.332902321131115,0.12927668,223.5549847687479,True,True,False,6.880581818705369,5.834834450643417,0.9225502285427183
28510,7310,143,37,111,111,0.12586325250655417,0.09044564516388331,10,10,0.33308476,0.0,0.0,0.12586325,35.12359445818646,True,False,False,6.083630295191167,6.654889223287471,0.0
28511,34711,143,174,112,112,0.31390220640022914,0.010024429853241463,5,5,0.21937528,22.122646942372995,11.90414617304445,0.3139022,59.616739881832956,True,True,False,3.6942420468182378,6.371520346014565,0.3871856419038693
28512,13112,143,66,113,113,0.40432966326899006,0.042671827029739436,4,4,0.059536733,0.0,0.0,0.4043297,52.74507409125329,True,False,False,1.3963288318978595,0.9848239503857386,0.6519546035560495
28513,21313,143,107,114,114,0.08797066887820333,0.02547293777251708,12,12,0.8215251,0.0,0.0,0.087970674,7.929353498638164,True,False,False,0.7232773151298277,0.3404819811522921,0.2405171609796639
28514,34728,143,174,115,129,0.04201725003356325,0.018306273898769963,6,6,0.47588402,0.0,0.0,0.034554504,94.06744613117553,True,False,False,1.5258115326536759,1.682679494848197,0.23178001131770998
28515,11300,143,57,116,101,0.22865065267509865,0.040055092954388014,0,0,0.009399598,0.0,0.0,0.1496196,74.89880072173307,False,False,False,2.8893564034483057,0.9793489989545225,1.3939879031599673
28516,28426,143,143,117,27,0.07710776203888174,0.0011053281240006297,0,0,0.00078424206,0.0,0.0,0.0118626505,66.41957365107041,False,False,False,0.3159059959437678,0.3883663541838551,0.05039704384155641
28517,59170,143,296,118,171,0.076335420900656,0.001940998100333627,1,1,0.014383239,0.0,0.0,0.037581865,46.80991240329587,True,False,False,1.0079765840011694,0.7244365101894266,0.22907205446489343
28518,39318,143,197,119,119,0.0024111580569297075,0.019438126847214177,2,3,0.793877,0.0,0.0,0.002411158,110.43956811770582,True,False,False,2.48442055318486,2.474752609723557,0.0
28519,34719,143,174,120,120,0.0,0.015088467329051487,4,4,0.21238686,0.0,0.0,0.0,117.41273523062762,True,False,True,0.0,0.0,0.0
28520,52720,143,264,121,121,0.0,0.0038613855281767464,0,0,0.0,14.320837846252989,6.0377937406309465,0.0,61.8673988669571,False,True,True,3.7003514674377764,3.7003514674377764,0.19893517489916235
28521,49321,143,247,122,122,0.01533073652535677,0.025585084508400607,1,1,0.011754331,0.0,0.0,0.0153307365,202.07891721335506,True,False,False,0.06227770815913791,0.0,0.17889253686567486
28522,13522,143,68,123,123,0.0,0.0030625273853184054,0,0,0.0,0.0,0.0,0.0,20.445158875430707,False,False,True,0.13663116616466175,0.13663116616466175,0.05102077773108249
28523,19123,143,96,124,124,0.048048049137471106,0.0036463870432214044,0,0,0.0029899492,0.0,0.0,0.04804805,100.46626920857767,False,False,False,1.7776011547723691,1.3715336875757054,0.5057289508742997
28524,19148,143,96,125,149,0.12139726679871625,0.006405936163717915,5,5,0.09986663,21.059656350647604,11.130967526229357,0.10026006,15.999931428900254,True,True,False,2.613850942856094,1.7621345816359495,1.5155612278769581
28525,44094,143,221,126,95,0.2589593287693811,0.010770537588782256,5,5,0.587341,0.0,0.0,0.19993266,176.19037371986076,True,False,False,4.767909305852419,6.159921895184927,0.8444808020127539
28526,44071,143,221,127,72,0.2623565210716376,0.0010913599679024644,0,0,0.011354564,0.0,0.0,0.20020613,244.26100237002981,False,False,False,3.510030771647627,2.6098358888005704,1.7239011269386708
28527,42748,143,214,128,149,0.14566398585634496,0.00803271003079601,6,6,0.13321953,0.0,0.0,0.10445474,126.13212614226927,True,False,False,0.8162781027770407,0.9449215824946724,0.15421508279689533
28528,34703,143,174,129,104,0.11872208076746331,0.016200903664089578,4,4,0.21120551,0.0,0.0,0.08375195,44.83901181554978,True,False,False,2.8137842673053086,2.6868424598285428,0.1243285060152175
28529,529,143,3,130,130,0.09538656148399212,0.0001623842066715581,0,0,0.0073162536,6.833300196448217,5.243288612962555,0.095386565,51.0258214523019,False,True,False,4.676114822593323,4.228534869556743,0.13388497868501759
28530,11530,143,58,131,131,0.0,0.003922918334403155,2,2,0.038911037,0.0,0.0,0.0,89.2279291136067,True,False,True,0.33640595966186027,0.33640595966186027,0.14638897802313977
28531,42464,143,213,132,65,0.13004619610441995,0.014415568031459006,1,1,0.0144896135,0.0,0.0,0.09342797,27.613573160000442,True,False,False,1.1756165689735845,1.9667857555003345,0.10180131284205629
28532,1222,143,7,133,23,0.15709612765056657,0.0013532789962855734,0,0,0.0038773995,0.0,0.0,0.06995631,112.82765340826205,False,False,False,4.270883006497607,3.4150302593045123,0.03927492694236889
28533,42533,143,213,134,134,0.0,0.006966281446764062,0,0,0.0,0.0,0.0,0.0,32.780630449862656,False,False,True,1.8168648147046838,1.8168648147046838,0.5782032889072184
28534,23934,143,120,135,135,0.05658899011630418,0.007378436557072483,10,10,0.20735544,5.9009894086273045,4.325713105694108,0.05658899,85.16198043582833,True,True,False,0.13206528106743143,0.09594505834550082,1.1104912899552914
28535,34735,143,174,136,136,0.0,0.0008191502663556722,0,0,0.0,0.0,0.0,0.0,125.92869405492809,False,False,True,0.350549333353385,0.350549333353385,0.13908337618653377
28536,13136,143,66,137,137,0.018056726083159447,0.02466846945443659,5,5,0.16669774,7.174879542631813,1.9250528536577824,0.018056726,26.533246876326245,True,True,False,2.7405153695534636,2.66539940179473,0.0
28537,56737,143,284,138,138,0.07761544895178861,0.008106133059277161,0,0,0.006186961,0.0,0.0,0.07761545,140.28969257478417,False,False,False,0.3305711097486079,0.45010787881463443,0.025326324126012878
28538,2138,143,11,139,139,0.025623245721104918,0.006218606465135353,5,5,0.0596615,9.272094679884777,4.532140038811387,0.025623245,65.4256480277977,True,True,False,0.7469520528450517,0.858936433901925,0.89869218295172
28539,41939,143,210,140,140,0.18422086685189762,0.022149082517984975,7,7,0.5226698,0.0,0.0,0.18422087,83.40402297276049,True,False,False,5.3644421380744065,5.853468222883095,1.4074417783832587
28540,42680,143,214,141,81,0.1529165888772178,0.006577513810643086,0,0,0.009905385,0.0,0.0,0.13547324,208.05068226049724,False,False,False,4.188162240294584,5.300760019165708,2.7821425874536487
28541,51,143,1,142,52,0.39575579872953764,0.0014296243294270419,0,0,0.025155514,0.0,0.0,0.37501228,101.38751515814681,False,False,False,5.618677497420201,0.0,0.32337875505878344
28542,3342,143,17,143,143,0.0,0.009056444352200467,8,8,0.1512865,0.0,0.0,0.0,79.67446355275871,True,False,True,0.0,0.0,0.6608394096350594
28543,46343,143,232,144,144,0.0,0.01043502513691928,0,0,0.0,17.991689480459986,5.7507889867531015,0.0,44.76545028098528,False,True,True,0.0,0.0,0.0
28544,3344,143,17,145,145,0.0,0.02502828422502827,0,0,0.0,16.45061286801818,7.034744111677544,0.0,44.131337652791274,False,True,True,9.028296556162882,9.028296556162882,0.0
28545,44545,143,223,146,146,0.0,0.006073139681732596,6,6,0.0870623,0.0,0.0,0.0,58.85703061593716,True,False,True,0.40824165050484873,0.40824165050484873,0.0032284804677829015
28546,43452,143,218,147,53,0.22336979342303087,0.000539563973297869,0,0,0.0061908956,6.827475928711299,4.456795321018172,0.07207298,76.84411396326834,False,True,False,0.5264382901432612,0.0,0.007519920479069242
28547,11547,143,58,148,148,0.0,0.009281541471311902,8,8,0.11563865,0.0,0.0,0.0,49.51768406705145,True,False,True,0.0,0.0,0.25141030490266303
28548,29148,143,146,149,149,0.0,0.015394506956479525,5,5,0.106580615,23.923501518277,8.391426638868014,0.0,178.90549657547413,True,True,True,2.2382597790428784,2.2382597790428784,0.5233691120606636
28549,11349,143,57,150,150,0.019940828904509544,0.00985287907917175,0,0,0.00066456106,0.0,0.0,0.019940829,192.0706689246913,False,False,False,0.08138622057483635,0.0,0.5917882755383062
28550,21350,143,107,151,151,0.0,0.002899104565194759,0,0,0.0,0.0,0.0,0.0,47.440647634767345,False,False,True,0.0,0.0,0.1773745683348693
28551,7351,143,37,152,152,0.0,0.056104831446572294,3,3,0.036958147,0.0,0.0,0.0,153.9838270092003,True,False,True,2.7875705367503083,2.7875705367503083,0.28077098636498476
28552,21352,143,107,153,153,0.05965595406868934,0.05839953987186882,12,12,0.4632968,0.0,0.0,0.059655953,282.76346501385694,True,False,False,0.9662259855471937,0.1725452910183911,0.0
28553,28509,143,143,154,110,0.17568968245203756,0.001782477446571058,2,2,0.09800484,16.886514140265316,8.332902321131115,0.12927668,223.5549847687479,True,True,False,6.880581818705369,5.834834450643417,0.9225502285427183
28554,11338,143,57,155,139,0.3187729902859225,0.026428600161073578,7,7,0.10879347,5.492019083853276,3.539219813749725,0.2990552,100.04030749131732,True,True,False,1.9941521636174224,1.8143800471702303,1.3163081841349253
28555,52531,143,263,156,132,0.3521526585635417,0.009244701432206022,0,0,0.010129125,0.0,0.0,0.3132729,45.16101219421864,False,False,False,5.856609633151175,2.402148992005271,1.937310278077689
28556,20447,143,103,157,48,0.20795063660312513,0.007607255714383421,9,9,0.1644627,0.0,0.0,0.1746834,69.73819931514777,True,False,False,0.8500425174827697,2.262692432911787,0.8681814584921881
28557,487,143,3,158,88,0.2666680085928698,0.001046384939846862,9,9,0.19490919,6.82786885267985,3.8013842443978527,0.14247096,153.13471705618656,True,True,False,3.7230943761359234,4.289526695059331,0.7939544200900173
28558,35207,143,177,159,8,0.2767732953239869,0.001361711985730147,8,8,0.13040182,6.78509969127239,4.063548675045981,0.2005629,110.45492831722117,True,True,False,2.6944306393197466,1.0164116014115634,0.3251856504979642
28559,1980,143,10,160,181,0.2270446760478022,0.023975354044428777,0,0,0.0145303495,20.823912828257402,9.037459046448168,0.21719176,152.17490221128355,False,True,False,2.761876987683277,5.159067775887815,1.0473631099899308
28560,13760,143,69,161,161,0.3010363218779198,0.00037790689481983196,6,6,0.093763515,5.725287573248199,4.183155381316274,0.30103633,148.15504399962862,True,True,False,5.509691999811221,5.780298405927763,0.5900584548656411
28561,29387,143,147,162,188,0.24646209622432547,0.0008128634827093312,0,0,0.011339066,6.999768310318829,0.9556076025736514,0.24246517,87.627331729594,False,True,False,1.735303582823426,2.052782396874572,0.02459989882714808
28562,29388,143,147,163,189,0.22859879126619617,0.0027056003909619393,0,0,0.0121348705,11.587595444175298,3.2158349143824223,0.22729194,133.48972293378006,False,True,False,0.9727402271531114,1.0800421697214606,0.11821444298431061
28563,35085,143,176,164,86,0.24723442957225622,0.03308730706148735,8,8,0.13498764,24.39260239121535,6.571703116284763,0.17120743,70.25896391738726,True,True,False,4.294536024423525,6.132505997238898,2.011739330136294
28564,13626,143,69,165,27,0.2876803628297792,0.022169022663122435,5,5,0.05708429,21.302938653673454,13.690299917083705,0.26773715,17.92809307217712,True,True,False,16.25406896987313,16.83498433857339,3.847538379683755
28565,40765,143,204,166,166,0.4683966999957279,0.01603496631576746,10,10,0.22075701,0.0,0.0,0.4683967,85.09373256096606,True,False,False,3.536706198815666,8.62261216982592,0.7405231699025876
28566,41966,143,210,167,167,0.4017877814928693,0.048680437127946695,4,5,0.64814603,8.049931703163463,5.76761747425881,0.4017878,43.877327353219954,True,True,False,0.3734813896605669,3.844424360596447,0.9486318017847566
28567,42767,143,214,168,168,0.38339416173496943,0.0008304088817921479,0,0,0.021557245,10.817595819409085,7.199763635320871,0.38339415,34.09223284137704,False,True,False,13.057724943505129,6.97700298350335,0.0
28568,1111,143,6,169,112,0.16062755873339582,0.009420127821382516,5,5,0.19632518,8.121005600931634,6.554110766203194,0.15837683,24.136873666417273,True,True,False,6.115363126955128,5.281561288821266,0.030855401042856556
28569,35369,143,177,170,170,0.2317804039723108,0.0025313024396956523,1,1,0.015837897,0.0,0.0,0.23178041,325.28886474923326,True,False,False,3.753310482258647,1.2639288532665973,0.7726707766391883
28570,570,143,3,171,171,0.0,0.001243928917721316,1,1,0.013762489,0.0,0.0,0.0,226.25396678316088,True,False,True,0.0,0.0,0.05730757354712068
28571,171,143,1,172,172,0.0,0.02188997600118955,7,7,0.6080874,7.0167409553795945,2.440383097821516,0.0,107.25455163149394,True,True,True,0.9158059901833933,0.9158059901833933,0.03306282747314526
28572,13772,143,69,173,173,0.044613108707742655,0.002131877835162895,0,0,0.0030011423,0.0,0.0,0.044613108,46.25465084847252,False,False,False,0.292162437808031,0.0,0.6472949097577043
28573,35973,143,180,174,174,0.0,0.012096236142710734,4,4,0.38014725,0.0,0.0,0.0,44.170052951755395,True,False,True,0.3452310849085394,0.3452310849085394,0.0
28574,13715,143,69,175,116,0.12410609152152048,0.019798125059308967,0,0,0.0023894426,0.0,0.0,0.038409296,26.065455461367776,False,False,False,2.9251417306094964,2.4521128821801748,0.6834729037420857
28575,1032,143,6,176,33,0.2898181318023101,0.007353054731513943,0,0,0.01714456,0.0,0.0,0.2691942,92.91278223344972,False,False,False,5.030584109840781,2.689350368067891,0.5246028548968127
28576,19176,143,96,177,177,0.13849089629640265,0.00016592757742584923,0,0,0.012387339,0.0,0.0,0.1384909,24.088079462290978,False,False,False,0.7951272442439794,0.1881383523168741,0.306326980810411
28577,56977,143,285,178,178,0.0,0.0032941759141997934,0,0,0.0,0.0,0.0,0.0,76.96468227841052,False,False,True,0.29529867559069256,0.29529867559069256,0.38400654020699676
28578,20378,143,102,179,179,0.015192911028862,0.00681521017032148,0,0,0.0011172532,10.491688120397985,6.028406156128639,0.015192911,45.921914501085325,False,True,False,2.8952327975988936,2.788948307078826,1.0911569247871284
28579,11441,143,58,180,42,0.24753266011177974,0.006495226514127787,0,0,0.004248546,12.257407866095965,1.317146625543595,0.16710892,62.60204226577008,False,True,False,0.3538673345663672,0.7907888297889252,0.5870824526150926
28580,35206,143,177,181,7,0.12333741927941787,0.006779589810109812,0,0,0.006132123,0.0,0.0,0.08934011,244.62681486415067,False,False,False,1.5668831130930965,0.6343406847780848,0.041629279408070374
28581,44008,143,221,182,9,0.2759361581624986,0.0030819596166508996,0,0,0.017649181,0.0,0.0,0.2670331,92.37368789751628,False,False,False,0.29445488024550315,0.6398323414001048,0.17258843646348687
28582,48582,143,243,183,183,0.0,0.020204794959110265,6,6,0.0755101,0.0,0.0,0.0,15.634566280671095,True,False,True,0.0,0.0,0.0008687962727549348
28583,42583,143,213,184,184,0.0,0.0021511588141959674,9,9,0.20619743,8.037615819604204,4.013551930809336,0.0,1.5254466772055935,True,True,True,3.4318057880238735,3.4318057880238735,0.0
28584,1381,143,7,185,182,0.2559880460361341,0.0022715331864038065,0,0,0.010452611,0.0,0.0,0.21499118,118.18460591119344,False,False,False,4.713804169452991,2.751301093511719,0.13473776590137732
28585,44385,143,222,186,186,0.019032562045731918,0.01684359569069387,0,0,0.0016441238,0.0,0.0,0.019032562,88.02943203331992,False,False,False,0.07836997131304702,0.0,0.21663293445914178
28586,44386,143,222,187,187,0.0,0.0014756765550763648,11,11,0.21545435,11.802551693200076,7.683355315670973,0.0,40.28694719607222,True,True,True,0.0,0.0,0.3758087308056588
28587,26587,143,133,188,188,0.0,0.0011343865138237635,0,0,0.0,0.0,0.0,0.0,177.84042385643312,False,False,True,0.0,0.0,0.32110289838249173
28588,23988,143,120,189,189,0.0,0.0034637712276242684,0,0,0.0,0.0,0.0,0.0,83.56805194346396,False,False,True,0.0,0.0,0.20321721291946915
28589,13189,143,66,190,190,0.0,0.0070178375311912575,6,6,0.20690788,0.0,0.0,0.0,212.8952262772588,True,False,True,1.2581418844309329,1.2581418844309329,0.14069207948313078
28590,46390,143,232,191,191,0.0,0.004669691144527597,8,8,0.4082716,15.336276350023137,3.6313088897798753,0.0,91.02823202563224,True,True,True,0.9580411393180397,0.9580411393180397,0.0
28591,27391,143,137,192,192,0.0,0.0004498914859736685,0,0,0.0,0.0,0.0,0.0,13.533776474742808,False,False,True,0.0,0.0,0.368922950699357
28592,13792,143,69,193,193,0.0,0.0012099229796153103,0,0,0.0,8.881773098303407,3.189356104022373,0.0,3.7128652321267737,False,True,True,0.49110341330811025,0.49110341330811025,0.08853172256573316
28593,13593,143,68,194,194,0.054888054728507996,0.0073806482263967885,0,0,0.0028148764,0.0,0.0,0.054888055,4.744237373466319,False,False,False,2.782729095777586,2.5220225008084074,0.08697025000537906
28594,11994,143,60,195,195,0.11642027101594993,0.015825123917099965,1,1,0.014047777,0.0,0.0,0.11642028,35.44821006175724,True,False,False,1.3265570207246162,1.4310550251614178,0.05382120907739818
28595,2195,143,11,196,196,0.05422106614831321,0.013684326788837848,8,8,0.14690165,0.0,0.0,0.054221068,35.62966725293245,True,False,False,0.05770725571915536,0.0,0.006457479963273727
28596,3396,143,17,197,197,0.0,0.014605931138347903,7,7,0.17766164,14.295863358253603,8.409346902648133,0.0,3.2134001876052594,True,True,True,5.803528216469214,5.803528216469214,0.4176018047524508
28597,46397,143,232,198,198,0.011605368927121162,0.014374889270412635,4,4,0.99999994,0.0,0.0,0.011605369,22.4201103982612,True,False,False,3.3669768102041076,3.4161009762854633,0.054678595488439896
28598,52798,143,264,199,199,0.0,0.001994044200679679,0,0,0.0,16.08805899521433,7.534636362545098,0.0,14.816816946758266,False,True,True,0.1755187618213181,0.1755187618213181,0.0
28599,1076,143,6,200,77,0.05050107181090131,0.015749132279252294,2,2,0.115841635,11.344317866036214,3.5712438519133354,0.0061741173,370.47086990250955,True,True,False,1.1189834829226522,,0.40457712261448364
