Trial_ID,Source,Probe_ID,Task_ID,Reliability_Requirement,Normalized_Reliability_Feature,Top_Action_Index,Top_Server_J,Top_Server_K,Top_Action_Probability,Top_Action_True_Rho,Expected_True_Rho,Low_Rho_Quartile_Mass,Policy_Entropy,TV_From_R09,JS_From_R09,Argmax_Changed_From_R09
0,formal_recorded_probe_summary_no_checkpoint,probe-0009,164,0.9,0.0,27,7,8,0.193542942404747,0.126713192370195,0.2344696471606447,0.0315801878459751,2.541523738587955,0.0,0.0,False
0,formal_recorded_probe_summary_no_checkpoint,probe-0009,164,0.99,0.3333333333333332,27,7,8,0.1979324370622635,0.126713192370195,0.2354410202849946,0.0303692244924604,2.5202618704574413,0.0097762655932456,6.101724148755241e-05,False
0,formal_recorded_probe_summary_no_checkpoint,probe-0009,164,0.999,0.6666666666666665,27,7,8,0.2015652358531952,0.126713192370195,0.2361110297835801,0.0297159610781818,2.5048370954985857,0.0176258362480439,0.000192115303569,False
0,formal_recorded_probe_summary_no_checkpoint,probe-0009,164,0.9999,1.0,27,7,8,0.2041898667812347,0.126713192370195,0.2364450854939436,0.0296484774444252,2.4964111393536106,0.0230714774806983,0.000321591845724,False
0,formal_recorded_probe_summary_no_checkpoint,probe-0010,4,0.9,0.0,27,7,8,0.1903382539749145,0.126713192370195,0.2352473802447873,0.0313656171783804,2.537132231332893,0.0,0.0,False
0,formal_recorded_probe_summary_no_checkpoint,probe-0010,4,0.99,0.3333333333333332,27,7,8,0.1951588988304138,0.126713192370195,0.2361843635789862,0.0300922398455441,2.5152524393957174,0.0100601546582765,6.548341255145358e-05,False
0,formal_recorded_probe_summary_no_checkpoint,probe-0010,4,0.999,0.6666666666666665,27,7,8,0.1992876529693603,0.126713192370195,0.2368251102501687,0.0293657397851347,2.4989671251024785,0.018305653007701,0.0002102401245967,False
0,formal_recorded_probe_summary_no_checkpoint,probe-0010,4,0.9999,1.0,27,7,8,0.202445700764656,0.126713192370195,0.2371368766254807,0.0292163991834968,2.489487134191392,0.0242209996795281,0.0003602833144822,False
0,formal_recorded_probe_summary_no_checkpoint,probe-0011,45,0.9,0.0,27,7,8,0.1879664957523346,0.126713192370195,0.2353840101427157,0.0307736366521567,2.5391014833880234,0.0,0.0,False
0,formal_recorded_probe_summary_no_checkpoint,probe-0011,45,0.99,0.3333333333333332,27,7,8,0.1924354881048202,0.126713192370195,0.2361797204624555,0.0297306148568168,2.5198374341649536,0.0091507486649788,5.310110607887838e-05,False
0,formal_recorded_probe_summary_no_checkpoint,probe-0011,45,0.999,0.6666666666666665,27,7,8,0.1962477713823318,0.126713192370195,0.2366721103570149,0.029225303325802,2.5061732083686143,0.0165034359088167,0.00016754081614,False
0,formal_recorded_probe_summary_no_checkpoint,probe-0011,45,0.9999,1.0,27,7,8,0.1991272121667862,0.126713192370195,0.2368276831358813,0.0292925762478262,2.4992896624914924,0.0216320275212638,0.0002816923911492,False
0,formal_recorded_probe_summary_no_checkpoint,probe-0012,85,0.9,0.0,27,7,8,0.1919967830181121,0.126713192370195,0.236047357910337,0.0307831885293126,2.52413262338706,0.0,0.0,False
0,formal_recorded_probe_summary_no_checkpoint,probe-0012,85,0.99,0.3333333333333332,27,7,8,0.1966335922479629,0.126713192370195,0.2368744229609293,0.0297029059147462,2.503827196211079,0.0095362648135051,5.713565542574324e-05,False
