episode,task,C_i,j,k,f_j,f_k,lambda_j_0,lambda_k_0,distance_km,rho_jk,Z_j,Z_k,lambda_j_eff,lambda_k_eff,t_ij,t_ik,p_ij,p_ik,joint_failure,joint_success
378,116,53.40776155781828,1,4,14.89,13.5,0.001512760101333253,0.002388379573547085,1.4397725609322833,0.05616030311880285,-0.5632597699707204,0.6571263246936784,0.0007000020943498509,0.0029338518758489133,3.586820789645284,3.956130485764317,0.0025076326878719114,0.011539602940490532,2.8937085538636888e-05,0.9999710629144614
378,136,59.32849460019946,1,4,14.89,13.5,0.001512760101333253,0.002388379573547085,1.4397725609322833,0.05616030311880285,-0.5632597699707204,0.6571263246936784,0.0007000020943498509,0.0029338518758489133,3.984452290140998,4.394703303718479,0.002785238952629877,0.012810644624446067,3.568070641630573e-05,0.9999643192935836
378,156,46.36413000420836,1,4,14.89,13.5,0.001512760101333253,0.002388379573547085,1.4397725609322833,0.05616030311880285,-0.5632597699707204,0.6571263246936784,0.0007000020943498509,0.0029338518758489133,3.113776360255766,3.4343800003117306,0.0021772762614462615,0.010025369764194558,2.1827999599801915e-05,0.9999781720004002
378,176,39.57041138402937,1,4,14.89,13.5,0.001512760101333253,0.002388379573547085,1.4397725609322833,0.05616030311880285,-0.5632597699707204,0.6571263246936784,0.0007000020943498509,0.0029338518758489133,2.657515875354558,2.9311415840021757,0.0018585374548971338,0.008562664996145736,1.591403360907347e-05,0.9999840859663909
378,196,69.01566878980147,1,4,14.89,13.5,0.001512760101333253,0.002388379573547085,1.4397725609322833,0.05616030311880285,-0.5632597699707204,0.6571263246936784,0.0007000020943498509,0.0029338518758489133,4.635034841491032,5.1122717622075164,0.0032392762835982813,0.014886728622616831,4.822222696760641e-05,0.9999517777730323
379,16,53.78844418250332,1,4,14.89,13.5,0.001512760101333253,0.002388379573547085,1.4397725609322833,0.05616030311880285,0.2062505623642866,-1.1814034603897456,0.0012955512935307388,0.000674011817381801,3.6123871176966635,3.9843291987039495,0.004669098513808045,0.0026818822752298463,1.2521972545483814e-05,0.9999874780274545
379,36,50.74555317850584,1,4,14.89,13.5,0.001512760101333253,0.002388379573547085,1.4397725609322833,0.05616030311880285,0.2062505623642866,-1.1814034603897456,0.0012955512935307388,0.000674011817381801,3.408029091907712,3.7589298650745064,0.0044055434950354515,0.0025303563874026634,1.114759512264321e-05,0.9999888524048773
379,56,61.69922395929176,1,4,14.89,13.5,0.001512760101333253,0.002388379573547085,1.4397725609322833,0.05616030311880285,0.2062505623642866,-1.1814034603897456,0.0012955512935307388,0.000674011817381801,4.143668499616639,4.570312885873464,0.005353951324309316,0.003075705191884248,1.646717588527371e-05,0.9999835328241147
379,76,52.81015271563107,1,5,14.89,10.63,0.001512760101333253,0.001709914088673922,0.5222126575031668,0.35189398947555517,0.2062505623642866,-0.03177102635962418,0.0012955512935307388,0.0012104912968113472,3.546685877476902,4.9680294182155285,0.0045843730117391054,0.00599570993394683,2.7486570807401902e-05,0.9999725134291926
379,96,25.68209333658137,1,5,14.89,10.63,0.001512760101333253,0.001709914088673922,0.5222126575031668,0.35189398947555517,0.2062505623642866,-0.03177102635962418,0.0012955512935307388,0.0012104912968113472,1.724788001113591,2.41600125461725,0.0022320565746574935,0.00292027616574877,6.518221615575118e-06,0.9999934817783844
379,116,53.40776155781828,1,5,14.89,10.63,0.001512760101333253,0.001709914088673922,0.5222126575031668,0.35189398947555517,0.2062505623642866,-0.03177102635962418,0.0012955512935307388,0.0012104912968113472,3.586820789645284,5.024248500265125,0.004636130130601729,0.006063352317526148,2.8110490371736795e-05,0.9999718895096282
379,136,59.32849460019946,1,5,14.89,10.63,0.001512760101333253,0.001709914088673922,0.5222126575031668,0.35189398947555517,0.2062505623642866,-0.03177102635962418,0.0012955512935307388,0.0012104912968113472,3.984452290140998,5.5812318532642955,0.005148761770740661,0.006733261904400721,3.466796148576289e-05,0.9999653320385142
379,156,46.36413000420836,1,5,14.89,10.63,0.001512760101333253,0.001709914088673922,0.5222126575031668,0.35189398947555517,0.2062505623642866,-0.03177102635962418,0.0012955512935307388,0.0012104912968113472,3.113776360255766,4.361630292023364,0.004025931113813514,0.005265802307162395,2.1199757347596076e-05,0.9999788002426524
379,176,39.57041138402937,1,5,14.89,10.63,0.001512760101333253,0.001709914088673922,0.5222126575031668,0.35189398947555517,0.2062505623642866,-0.03177102635962418,0.0012955512935307388,0.0012104912968113472,2.657515875354558,3.722522237443967,0.0034370279801865305,0.004495943620645012,1.545268402149804e-05,0.9999845473159785
379,196,69.01566878980147,1,5,14.89,10.63,0.001512760101333253,0.001709914088673922,0.5222126575031668,0.35189398947555517,0.2062505623642866,-0.03177102635962418,0.0012955512935307388,0.0012104912968113472,4.635034841491032,6.492537045136544,0.005986931854634507,0.007828357139259405,4.68678407264876e-05,0.9999531321592735
380,16,53.78844418250332,1,5,14.89,10.63,0.001512760101333253,0.001709914088673922,0.5222126575031668,0.35189398947555517,0.7816535327351325,-0.8207557508322225,0.0020529108034257784,0.0006439324356588099,3.6123871176966635,5.060060600423642,0.007388478538349167,0.0032530345273345234,2.403497578971995e-05,0.9999759650242103
380,36,50.74555317850584,1,5,14.89,10.63,0.001512760101333253,0.001709914088673922,0.5222126575031668,0.35189398947555517,0.7816535327351325,-0.8207557508322225,0.0020529108034257784,0.0006439324356588099,3.408029091907712,4.7738055671219035,0.006971962054746238,0.0030692883204517653,2.139896170526552e-05,0.9999786010382947
380,56,61.69922395929176,1,6,14.89,11.86,0.001512760101333253,0.003821883416475691,1.3441620986649503,0.06799478979999132,0.7816535327351325,-0.28144818829815366,0.0020529108034257784,0.0022157363616599093,4.143668499616639,5.202295443447872,0.008470503235787071,0.011460734820578116,9.707819138220449e-05,0.9999029218086178
380,76,52.81015271563107,1,6,14.89,11.86,0.001512760101333253,0.003821883416475691,1.3441620986649503,0.06799478979999132,0.7816535327351325,-0.28144818829815366,0.0020529108034257784,0.0022157363616599093,3.546685877476902,4.452795338586093,0.007254587272175319,0.009817709061579739,7.122342720005667e-05,0.9999287765728
380,96,25.68209333658137,1,6,14.89,11.86,0.001512760101333253,0.003821883416475691,1.3441620986649503,0.06799478979999132,0.7816535327351325,-0.28144818829815366,0.0020529108034257784,0.0022157363616599093,1.724788001113591,2.1654378867269286,0.0035345745539331792,0.004786547260547965,1.6918408148331402e-05,0.9999830815918517
380,116,53.40776155781828,1,6,14.89,11.86,0.001512760101333253,0.003821883416475691,1.3441620986649503,0.06799478979999132,0.7816535327351325,-0.28144818829815366,0.0020529108034257784,0.0022157363616599093,3.586820789645284,4.5031839424804625,0.007336379567268515,0.009928254626013877,7.283744437692731e-05,0.9999271625556231
380,136,59.32849460019946,1,6,14.89,11.86,0.001512760101333253,0.003821883416475691,1.3441620986649503,0.06799478979999132,0.7816535327351325,-0.28144818829815366,0.0020529108034257784,0.0022157363616599093,3.984452290140998,5.002402580117999,0.008146362228869754,0.011022804032832876,8.979575442930294e-05,0.9999102042455706
380,156,46.36413000420836,1,6,14.89,11.86,0.001512760101333253,0.003821883416475691,1.3441620986649503,0.06799478979999132,0.7816535327351325,-0.28144818829815366,0.0020529108034257784,0.0022157363616599093,3.113776360255766,3.909285835093454,0.006371917810771536,0.00862454019450289,5.495486127506797e-05,0.999945045138725
380,176,39.57041138402937,1,6,14.89,11.86,0.001512760101333253,0.003821883416475691,1.3441620986649503,0.06799478979999132,0.7816535327351325,-0.28144818829815366,0.0020529108034257784,0.0022157363616599093,2.657515875354558,3.3364596445218693,0.005440788057033878,0.0073654560501816395,4.007388531243618e-05,0.9999599261146875
380,196,69.01566878980147,1,6,14.89,11.86,0.001512760101333253,0.003821883416475691,1.3441620986649503,0.06799478979999132,0.7816535327351325,-0.28144818829815366,0.0020529108034257784,0.0022157363616599093,4.635034841491032,5.819196356644306,0.009470185755682306,0.012811035977465393,0.00012132289042932632,0.9998786771095707
381,16,53.78844418250332,1,6,14.89,11.86,0.001512760101333253,0.003821883416475691,1.3441620986649503,0.06799478979999132,0.4149139802082775,-1.1038946060349872,0.001530917223292068,0.0011475481894657996,3.6123871176966635,4.535281971543282,0.00551500188709664,0.005190934905647608,2.8628015800442376e-05,0.9999713719841996
381,36,50.74555317850584,1,7,14.89,40.15,0.001512760101333253,0.000221464621839621,0.989629775327275,0.13817150844591128,0.4149139802082775,-0.4689634722147463,0.001530917223292068,0.00011050845989271655,3.408029091907712,1.2638992074347657,0.005203823388463865,0.00013966180125572693,7.267753478495438e-07,0.9999992732246521
381,56,61.69922395929176,1,7,14.89,40.15,0.001512760101333253,0.000221464621839621,0.989629775327275,0.13817150844591128,0.4149139802082775,-0.4689634722147463,0.001530917223292068,0.00011050845989271655,4.143668499616639,1.5367179068316752,0.006323535236350796,0.0001698059105176324,1.0737736584988786e-06,0.9999989262263415
381,76,52.81015271563107,1,7,14.89,40.15,0.001512760101333253,0.000221464621839621,0.989629775327275,0.13817150844591128,0.4149139802082775,-0.4689634722147463,0.001530917223292068,0.00011050845989271655,3.546685877476902,1.3153213627803504,0.005414968412413944,0.0001453435746639369,7.870308657525459e-07,0.9999992129691343
381,96,25.68209333658137,1,7,14.89,40.15,0.001512760101333253,0.000221464621839621,0.989629775327275,0.13817150844591128,0.4149139802082775,-0.4689634722147463,0.001530917223292068,0.00011050845989271655,1.724788001113591,0.639653632293434,0.0026370245834567803,7.068463949267208e-05,1.8639713201495627e-07,0.9999998136028679
381,116,53.40776155781828,1,7,14.89,40.15,0.001512760101333253,0.000221464621839621,0.989629775327275,0.13817150844591128,0.4149139802082775,-0.4689634722147463,0.001530917223292068,0.00011050845989271655,3.586820789645284,1.3302057673180145,0.00547607705019225,0.00014698818686448173,8.049186367379584e-07,0.9999991950813633
381,136,59.32849460019946,1,7,14.89,40.15,0.001512760101333253,0.000221464621839621,0.989629775327275,0.13817150844591128,0.4149139802082775,-0.4689634722147463,0.001530917223292068,0.00011050845989271655,3.984452290140998,1.477671098386039,0.006081300219941509,0.0001632818253821091,9.929658006086712e-07,0.9999990070341994
381,156,46.36413000420836,1,7,14.89,40.15,0.001512760101333253,0.000221464621839621,0.989629775327275,0.13817150844591128,0.4149139802082775,-0.4689634722147463,0.001530917223292068,0.00011050845989271655,3.113776360255766,1.1547728519105445,0.004755590062386739,0.0001276040273040128,6.068324441674893e-07,0.9999993931675558
381,176,39.57041138402937,1,7,14.89,40.15,0.001512760101333253,0.000221464621839621,0.989629775327275,0.13817150844591128,0.4149139802082775,-0.4689634722147463,0.001530917223292068,0.00011050845989271655,2.657515875354558,0.9855644180331101,0.0040601719478294464,0.00010890727513400115,4.421822634136149e-07,0.9999995578177366
381,196,69.01566878980147,1,7,14.89,40.15,0.001512760101333253,0.000221464621839621,0.989629775327275,0.13817150844591128,0.4149139802082775,-0.4689634722147463,0.001530917223292068,0.00011050845989271655,4.635034841491032,1.718945673469526,0.007070738534578895,0.00018993999812842786,1.3430160640245181e-06,0.999998656983936
382,16,53.78844418250332,1,8,14.89,56.35,0.001512760101333253,0.0004105274135071343,1.836574891644758,0.025396350832529932,-0.6967806626180187,1.8484658370371554,0.0006290851447800308,0.0013079487863252718,3.6123871176966635,0.9545420440550721,0.002269918901768409,0.0012477130659893868,2.8322074724727238e-06,0.9999971677925276
382,36,50.74555317850584,1,8,14.89,56.35,0.001512760101333253,0.0004105274135071343,1.836574891644758,0.025396350832529932,-0.6967806626180187,1.8484658370371554,0.0006290851447800308,0.0013079487863252718,3.408029091907712,0.9005422037001923,0.002141643875868047,0.001177169673917411,2.521078223002809e-06,0.999997478921777
382,56,61.69922395929176,1,8,14.89,56.35,0.001512760101333253,0.0004105274135071343,1.836574891644758,0.025396350832529932,-0.6967806626180187,1.8484658370371554,0.0006290851447800308,0.0013079487863252718,4.143668499616639,1.0949285529599246,0.002603325752829654,0.0014310854911085322,3.725581713503715e-06,0.9999962744182865
382,76,52.81015271563107,1,8,14.89,56.35,0.001512760101333253,0.0004105274135071343,1.836574891644758,0.025396350832529932,-0.6967806626180187,1.8484658370371554,0.0006290851447800308,0.0013079487863252718,3.546685877476902,0.9371810597272594,0.002228680194874548,0.00122503386228582,2.7302087069270815e-06,0.9999972697912931
382,96,25.68209333658137,1,8,14.89,56.35,0.001512760101333253,0.0004105274135071343,1.836574891644758,0.025396350832529932,-0.6967806626180187,1.8484658370371554,0.0006290851447800308,0.0013079487863252718,1.724788001113591,0.4557603076589418,0.0010844500679584167,0.0005959335023106514,6.462601270794832e-07,0.9999993537398729
382,116,53.40776155781828,1,8,14.89,56.35,0.001512760101333253,0.0004105274135071343,1.836574891644758,0.025396350832529932,-0.6967806626180187,1.8484658370371554,0.0006290851447800308,0.0013079487863252718,3.586820789645284,0.9477863630491266,0.002253871883547047,0.0012388879671256792,2.7922947559693264e-06,0.999997207705244
382,136,59.32849460019946,1,8,14.89,56.35,0.001512760101333253,0.0004105274135071343,1.836574891644758,0.025396350832529932,-0.6967806626180187,1.8484658370371554,0.0006290851447800308,0.0013079487863252718,3.984452290140998,1.0528570470310463,0.0025034209480085884,0.00137613535300106,3.445046069998047e-06,0.99999655495393
382,156,46.36413000420836,1,8,14.89,56.35,0.001512760101333253,0.0004105274135071343,1.836574891644758,0.025396350832529932,-0.6967806626180187,1.8484658370371554,0.0006290851447800308,0.0013079487863252718,3.113776360255766,0.8227884650258804,0.0019569131960978374,0.001075586316159505,2.104829055634796e-06,0.9999978951709444
382,176,39.57041138402937,1,8,14.89,56.35,0.001512760101333253,0.0004105274135071343,1.836574891644758,0.025396350832529932,-0.6967806626180187,1.8484658370371554,0.0006290851447800308,0.0013079487863252718,2.657515875354558,0.702225579130956,0.0016704070737344379,0.0009180534248092062,1.5335229348674248e-06,0.9999984664770651
382,196,69.01566878980147,2,3,11.47,11.53,0.003165619220516837,0.002071964229127699,1.4783709335735,0.05198802542815817,1.0165169860410082,-0.2025405675552556,0.005183923860743553,0.0012794938963540286,6.017059179581644,5.985747509956762,0.03071052573532684,0.0076294740800980304,0.00023430516008385963,0.9997656948399162
383,16,53.78844418250332,2,3,11.47,11.53,0.003165619220516837,0.002071964229127699,1.4783709335735,0.05198802542815817,1.367083995691582,0.04667825803536965,0.006862116208060182,0.001561801037809515,4.689489466652425,4.665086225715813,0.03166756074043562,0.007259458418309204,0.0002298893404044734,0.9997701106595955
383,36,50.74555317850584,2,3,11.47,11.53,0.003165619220516837,0.002071964229127699,1.4783709335735,0.05198802542815817,1.367083995691582,0.04667825803536965,0.006862116208060182,0.001561801037809515,4.424198184699724,4.401175470815771,0.029903145113426514,0.006850190163109485,0.00020484223050202976,0.999795157769498
383,56,61.69922395929176,2,3,11.47,11.53,0.003165619220516837,0.002071964229127699,1.4783709335735,0.05198802542815817,1.367083995691582,0.04667825803536965,0.006862116208060182,0.001561801037809515,5.379182559659264,5.351190282679251,0.036239612380673865,0.008322667768579286,0.00030161025390644124,0.9996983897460936
383,76,52.81015271563107,2,3,11.47,11.53,0.003165619220516837,0.002071964229127699,1.4783709335735,0.05198802542815817,1.367083995691582,0.04667825803536965,0.006862116208060182,0.001561801037809515,4.60419814434447,4.580238743766788,0.031100650248190267,0.007127896802502099,0.00022168222545981153,0.9997783177745402
383,96,25.68209333658137,2,3,11.47,11.53,0.003165619220516837,0.002071964229127699,1.4783709335735,0.05198802542815817,1.367083995691582,0.04667825803536965,0.006862116208060182,0.001561801037809515,2.2390665507045657,2.2274148600677686,0.015247299553195499,0.0034727348995191964,5.294982928180546e-05,0.9999470501707182
383,116,53.40776155781828,2,3,11.47,11.53,0.003165619220516837,0.002071964229127699,1.4783709335735,0.05198802542815817,1.367083995691582,0.04667825803536965,0.006862116208060182,0.001561801037809515,4.656300048632805,4.63206951932509,0.031446998257210756,0.007208265909924183,0.0002266783255068975,0.9997733216744931
383,136,59.32849460019946,2,3,11.47,11.53,0.003165619220516837,0.002071964229127699,1.4783709335735,0.05198802542815817,1.367083995691582,0.04667825803536965,0.006862116208060182,0.001561801037809515,5.172492990427155,5.145576287961792,0.034871714354253375,0.008004161123159964,0.00027911882033225413,0.9997208811796677
383,156,46.36413000420836,2,3,11.47,11.53,0.003165619220516837,0.002071964229127699,1.4783709335735,0.05198802542815817,1.367083995691582,0.04667825803536965,0.006862116208060182,0.001561801037809515,4.042208370026884,4.0211734609027205,0.02735693480832485,0.006260593190200591,0.00017127063976576007,0.9998287293602343
383,176,39.57041138402937,2,4,11.47,13.5,0.003165619220516837,0.002388379573547085,0.60420632526679,0.29867099860174734,1.367083995691582,0.44003101667742267,0.006862116208060182,0.002466104910545753,3.4499050901507733,2.9311415840021757,0.023395627049654272,0.007202439864628037,0.00016850559692039996,0.9998314944030796
383,196,69.01566878980147,2,4,11.47,13.5,0.003165619220516837,0.002388379573547085,0.60420632526679,0.29867099860174734,1.367083995691582,0.44003101667742267,0.006862116208060182,0.002466104910545753,6.017059179581644,5.1122717622075164,0.04044894919927463,0.012528258182015584,0.0005067548787597451,0.9994932451212403
384,16,53.78844418250332,2,4,11.47,13.5,0.003165619220516837,0.002388379573547085,0.60420632526679,0.29867099860174734,0.8327689390401163,0.3325083013722303,0.004475257240497921,0.002262842518200115,4.689489466652425,3.9843291987039495,0.020767984009523847,0.008975388075778806,0.00018640071603704525,0.999813599283963
384,36,50.74555317850584,2,4,11.47,13.5,0.003165619220516837,0.002388379573547085,0.60420632526679,0.29867099860174734,0.8327689390401163,0.3325083013722303,0.004475257240497921,0.002262842518200115,4.424198184699724,3.7589298650745064,0.019604703586439214,0.008469793789182821,0.00016604779667519305,0.9998339522033248
384,56,61.69922395929176,2,4,11.47,13.5,0.003165619220516837,0.002388379573547085,0.60420632526679,0.29867099860174734,0.8327689390401163,0.3325083013722303,0.004475257240497921,0.002262842518200115,5.379182559659264,4.570312885873464,0.023785776827349114,0.010288604766266406,0.0002447224568352131,0.9997552775431647
384,76,52.81015271563107,2,4,11.47,13.5,0.003165619220516837,0.002388379573547085,0.60420632526679,0.29867099860174734,0.8327689390401163,0.3325083013722303,0.004475257240497921,0.002262842518200115,4.60419814434447,3.91186316412082,0.020394139210076268,0.008812867304121268,0.00017973084264017868,0.9998202691573598
384,96,25.68209333658137,2,4,11.47,13.5,0.003165619220516837,0.002388379573547085,0.60420632526679,0.29867099860174734,0.8327689390401163,0.3325083013722303,0.004475257240497921,0.002262842518200115,2.2390665507045657,1.9023772841912125,0.009970361866463828,0.00429552791913482,4.282796776127253e-05,0.9999571720322388
384,116,53.40776155781828,2,4,11.47,13.5,0.003165619220516837,0.002388379573547085,0.60420632526679,0.29867099860174734,0.8327689390401163,0.3325083013722303,0.004475257240497921,0.002262842518200115,4.656300048632805,3.956130485764317,0.020622526717258872,0.008912149524350824,0.00018379104167413082,0.9998162089583259
384,136,59.32849460019946,2,4,11.47,13.5,0.003165619220516837,0.002388379573547085,0.60420632526679,0.29867099860174734,0.8327689390401163,0.3325083013722303,0.004475257240497921,0.002262842518200115,5.172492990427155,4.394703303718479,0.022882371662318136,0.009895238238105172,0.00022642651905150463,0.9997735734809485
384,156,46.36413000420836,2,5,11.47,10.63,0.003165619220516837,0.001709914088673922,1.483904963642815,0.05141579143797567,0.8327689390401163,0.340176602139793,0.004475257240497921,0.001630007164850377,4.042208370026884,4.361630292023364,0.017927281825933627,0.0070842759971778335,0.000127001812334104,0.999872998187666
384,176,39.57041138402937,2,5,11.47,10.63,0.003165619220516837,0.001709914088673922,1.483904963642815,0.05141579143797567,0.8327689390401163,0.340176602139793,0.004475257240497921,0.001630007164850377,3.4499050901507733,3.722522237443967,0.015320639100966815,0.006049366373313548,9.268015899506137e-05,0.9999073198410049
384,196,69.01566878980147,2,5,11.47,10.63,0.003165619220516837,0.001709914088673922,1.483904963642815,0.05141579143797567,0.8327689390401163,0.340176602139793,0.004475257240497921,0.001630007164850377,6.017059179581644,6.492537045136544,0.026568564587908423,0.010527080227943231,0.00027968941095820346,0.9997203105890418
385,16,53.78844418250332,2,5,11.47,10.63,0.003165619220516837,0.001709914088673922,1.483904963642815,0.05141579143797567,0.9083417104366701,0.24839655886989928,0.004754169636034475,0.0015146136285975678,4.689489466652425,5.060060600423642,0.02204793987990113,0.0076347429014428,0.00016833035248951277,0.9998316696475105
385,36,50.74555317850584,2,5,11.47,10.63,0.003165619220516837,0.001709914088673922,1.483904963642815,0.05141579143797567,0.9083417104366701,0.24839655886989928,0.004754169636034475,0.0015146136285975678,4.424198184699724,4.7738055671219035,0.02081372970701944,0.0072043940044349145,0.00014995030951117972,0.9998500496904889
385,56,61.69922395929176,2,5,11.47,10.63,0.003165619220516837,0.001709914088673922,1.483904963642815,0.05141579143797567,0.9083417104366701,0.24839655886989928,0.004754169636034475,0.0015146136285975678,5.379182559659264,5.804254370582479,0.02524931306651809,0.00875267314036857,0.00022099898429007005,0.9997790010157099
385,76,52.81015271563107,2,5,11.47,10.63,0.003165619220516837,0.001709914088673922,1.483904963642815,0.05141579143797567,0.9083417104366701,0.24839655886989928,0.004754169636034475,0.0015146136285975678,4.60419814434447,4.9680294182155285,0.021651310262284187,0.007496405796978535,0.00016230700776236802,0.9998376929922377
385,96,25.68209333658137,2,5,11.47,10.63,0.003165619220516837,0.001709914088673922,1.483904963642815,0.05141579143797567,0.9083417104366701,0.24839655886989928,0.004754169636034475,0.0015146136285975678,2.2390665507045657,2.41600125461725,0.01058844573901533,0.003652621317089545,3.867558262117336e-05,0.9999613244173788
385,116,53.40776155781828,2,5,11.47,10.63,0.003165619220516837,0.001709914088673922,1.483904963642815,0.05141579143797567,0.9083417104366701,0.24839655886989928,0.004754169636034475,0.0015146136285975678,4.656300048632805,5.024248500265125,0.021893618484851305,0.007580914066477643,0.0001659736403379042,0.9998340263596621
385,136,59.32849460019946,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,0.9083417104366701,-0.26154526400638856,0.004754169636034475,0.0022512984324789924,5.172492990427155,5.002402580117999,0.024291015956434073,0.011198723269057917,0.0002720283656203754,0.9997279716343797
385,156,46.36413000420836,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,0.9083417104366701,-0.26154526400638856,0.004754169636034475,0.0022512984324789924,4.042208370026884,3.909285835093454,0.019033868321186937,0.008762353910998794,0.00016678149052558842,0.9998332185094744
385,176,39.57041138402937,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,0.9083417104366701,-0.26154526400638856,0.004754169636034475,0.0022512984324789924,3.4499050901507733,3.3364596445218693,0.016267662852590348,0.007483226555612152,0.00012173460665624942,0.9998782653933438
385,196,69.01566878980147,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,0.9083417104366701,-0.26154526400638856,0.004754169636034475,0.0022512984324789924,6.017059179581644,5.819196356644306,0.028200838701380578,0.013015306363523313,0.00036704255540677313,0.9996329574445932
386,16,53.78844418250332,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,-0.4938372144622508,1.0247366161671299,0.001548487907426407,0.0062998929110668084,4.689489466652425,4.535281971543282,0.0072353158882282895,0.028167476936431415,0.00020380059340946612,0.9997961994065905
386,36,50.74555317850584,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,-0.4938372144622508,1.0247366161671299,0.001548487907426407,0.0062998929110668084,4.424198184699724,4.278714433263562,0.0068274040369930905,0.026595387186458073,0.00018157745384221816,0.9998184225461578
386,56,61.69922395929176,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,-0.4938372144622508,1.0247366161671299,0.001548487907426407,0.0062998929110668084,5.379182559659264,5.202295443447872,0.008295004155280176,0.032242659260412275,0.00026745299254240265,0.9997325470074576
386,76,52.81015271563107,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,-0.4938372144622508,1.0247366161671299,0.001548487907426407,0.0062998929110668084,4.60419814434447,4.452795338586093,0.007104190235010048,0.02766232616629204,0.00019651842742823483,0.9998034815725718
386,96,25.68209333658137,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,-0.4938372144622508,1.0247366161671299,0.001548487907426407,0.0062998929110668084,2.2390665507045657,2.1654378867269286,0.0034611637931273986,0.01354939604657981,4.689667901516555e-05,0.9999531033209849
386,116,53.40776155781828,2,7,11.47,40.15,0.003165619220516837,0.000221464621839621,0.9425511542841537,0.15181352681030647,-0.4938372144622508,0.019993407369932534,0.001548487907426407,0.0001634092159192544,4.656300048632805,1.3302057673180145,0.00718429301223547,0.0002173442587623996,1.5614648394762051e-06,0.9999984385351606
386,136,59.32849460019946,2,7,11.47,40.15,0.003165619220516837,0.000221464621839621,0.9425511542841537,0.15181352681030647,-0.4938372144622508,0.019993407369932534,0.001548487907426407,0.0001634092159192544,5.172492990427155,1.477671098386039,0.007977551926476673,0.00024143592522875577,1.9260676304293383e-06,0.9999980739323696
386,156,46.36413000420836,2,7,11.47,40.15,0.003165619220516837,0.000221464621839621,0.9425511542841537,0.15181352681030647,-0.4938372144622508,0.019993407369932534,0.001548487907426407,0.0001634092159192544,4.042208370026884,1.1547728519105445,0.006239762102910724,0.00018868272347104964,1.1773353073886393e-06,0.9999988226646926
386,176,39.57041138402937,2,7,11.47,40.15,0.003165619220516837,0.000221464621839621,0.9425511542841537,0.15181352681030647,-0.4938372144622508,0.019993407369932534,0.001548487907426407,0.0001634092159192544,3.4499050901507733,0.9855644180331101,0.005327892479125799,0.00016103734088389736,8.579896373537343e-07,0.9999991420103627
386,196,69.01566878980147,2,7,11.47,40.15,0.003165619220516837,0.000221464621839621,0.9425511542841537,0.15181352681030647,-0.4938372144622508,0.019993407369932534,0.001548487907426407,0.0001634092159192544,6.017059179581644,1.718945673469526,0.009274071431519136,0.0002808521183673555,2.6046426074323227e-06,0.9999973953573925
387,16,53.78844418250332,2,7,11.47,40.15,0.003165619220516837,0.000221464621839621,0.9425511542841537,0.15181352681030647,-0.12155246172496681,-0.8749984320182587,0.0020857045531971798,7.985912223676513e-05,4.689489466652425,1.33968727727281,0.009733212201591825,0.0001069805272100098,1.0412641727731936e-06,0.9999989587358272
387,36,50.74555317850584,2,7,11.47,40.15,0.003165619220516837,0.000221464621839621,0.9425511542841537,0.15181352681030647,-0.12155246172496681,-0.8749984320182587,0.0020857045531971798,7.985912223676513e-05,4.424198184699724,1.2638992074347657,0.009185126921345717,0.00010092878764866171,9.270437245705078e-07,0.9999990729562754
387,56,61.69922395929176,2,7,11.47,40.15,0.003165619220516837,0.000221464621839621,0.9425511542841537,0.15181352681030647,-0.12155246172496681,-0.8749984320182587,0.0020857045531971798,7.985912223676513e-05,5.379182559659264,1.5367179068316752,0.011156682964949106,0.00012271341325817984,1.3690746472682947e-06,0.9999986309253527
387,76,52.81015271563107,2,7,11.47,40.15,0.003165619220516837,0.000221464621839621,0.9425511542841537,0.15181352681030647,-0.12155246172496681,-0.8749984320182587,0.0020857045531971798,7.985912223676513e-05,4.60419814434447,1.3153213627803504,0.009557035497958076,0.00010503489294024675,1.0038222003541643e-06,0.9999989961777996
387,96,25.68209333658137,2,8,11.47,56.35,0.003165619220516837,0.0004105274135071343,0.8822355247676016,0.1712773597674974,-0.12155246172496681,-0.1774750135612071,0.0020857045531971798,0.00025864661174257946,2.2390665507045657,0.4557603076589418,0.004659143658681121,0.0001178739116672432,5.491914880683748e-07,0.9999994508085119
387,116,53.40776155781828,2,8,11.47,56.35,0.003165619220516837,0.0004105274135071343,0.8822355247676016,0.1712773597674974,-0.12155246172496681,-0.1774750135612071,0.0020857045531971798,0.00025864661174257946,4.656300048632805,0.9477863630491266,0.00966466027390729,0.0002451116866793542,2.3689211809203653e-06,0.9999976310788191
