Gamma,CPU_Heterogeneity_Scenario,Beta_p,Task_ID,Primary_Server,CPU_Mean,CPU_Std,CPU_CV,Best_Backup,Second_Backup,Best_Marginal,Second_Marginal,Marginal_Ratio,Best_Rho,Second_Rho,Best_Amplification,Second_Amplification,Observed_Amplification_Ratio,Required_Amplification_Ratio,Reversal_Margin,Actual_Reversal
1.0,C3,0.0,161,3,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0015268931911460862,0.002142314304188889,1.4030544615768885,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.4030544615768885,0.7127307081694485,False
1.0,C3,0.0,161,4,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0015268931911460862,0.002142314304188889,1.4030544615768885,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.4030544615768885,0.7127307081694485,False
1.0,C3,0.0,161,5,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0015268931911460862,0.002142314304188889,1.4030544615768885,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.4030544615768885,0.7127307081694485,False
1.0,C3,0.0,161,6,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0015268931911460862,0.002142314304188889,1.4030544615768885,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.4030544615768885,0.7127307081694485,False
1.0,C3,0.0,161,7,21.2975,16.12760579720375,0.7572534709333841,8,1,0.0015268931911460862,0.005766131395793185,3.77638162854412,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,3.77638162854412,0.26480374558583014,False
1.0,C3,0.0,161,8,21.2975,16.12760579720375,0.7572534709333841,7,1,0.002142314304188889,0.005766131395793185,2.691543152430346,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,2.691543152430346,0.37153407668647026,False
1.0,C3,0.0,162,1,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0015921466727730137,0.002233839057714088,1.403035973955496,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.403035973955496,0.7127400997287042,False
1.0,C3,0.0,162,2,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0015921466727730137,0.002233839057714088,1.403035973955496,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.403035973955496,0.7127400997287042,False
1.0,C3,0.0,162,3,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0015921466727730137,0.002233839057714088,1.403035973955496,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.403035973955496,0.7127400997287042,False
1.0,C3,0.0,162,4,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0015921466727730137,0.002233839057714088,1.403035973955496,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.403035973955496,0.7127400997287042,False
1.0,C3,0.0,162,5,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0015921466727730137,0.002233839057714088,1.403035973955496,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.403035973955496,0.7127400997287042,False
1.0,C3,0.0,162,6,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0015921466727730137,0.002233839057714088,1.403035973955496,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.403035973955496,0.7127400997287042,False
1.0,C3,0.0,162,7,21.2975,16.12760579720375,0.7572534709333841,8,1,0.0015921466727730137,0.006012007077961305,3.776038464779315,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,3.776038464779315,0.2648278107671352,False
1.0,C3,0.0,162,8,21.2975,16.12760579720375,0.7572534709333841,7,1,0.002233839057714088,0.006012007077961305,2.691334031966232,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,2.691334031966232,0.3715629454101693,False
1.0,C3,0.0,163,1,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0027445892117083847,0.003849861044287028,1.4027093846552945,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.4027093846552945,0.7129060452145921,False
1.0,C3,0.0,163,2,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0027445892117083847,0.003849861044287028,1.4027093846552945,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.4027093846552945,0.7129060452145921,False
1.0,C3,0.0,163,3,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0027445892117083847,0.003849861044287028,1.4027093846552945,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.4027093846552945,0.7129060452145921,False
1.0,C3,0.0,163,4,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0027445892117083847,0.003849861044287028,1.4027093846552945,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.4027093846552945,0.7129060452145921,False
1.0,C3,0.0,163,5,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0027445892117083847,0.003849861044287028,1.4027093846552945,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.4027093846552945,0.7129060452145921,False
1.0,C3,0.0,163,6,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0027445892117083847,0.003849861044287028,1.4027093846552945,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.4027093846552945,0.7129060452145921,False
1.0,C3,0.0,163,7,21.2975,16.12760579720375,0.7572534709333841,8,1,0.0027445892117083847,0.010347052578982885,3.769982238085934,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,3.769982238085934,0.2652532390995328,False
1.0,C3,0.0,163,8,21.2975,16.12760579720375,0.7572534709333841,7,1,0.003849861044287028,0.010347052578982885,2.6876431278830997,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,2.6876431278830997,0.37207320779512937,False
1.0,C3,0.0,164,1,21.2975,16.12760579720375,0.7572534709333841,8,7,0.00188911419160781,0.0026503362141356945,1.4029518310272258,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.4029518310272258,0.7127828467694511,False
1.0,C3,0.0,164,2,21.2975,16.12760579720375,0.7572534709333841,8,7,0.00188911419160781,0.0026503362141356945,1.4029518310272258,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.4029518310272258,0.7127828467694511,False
1.0,C3,0.0,164,3,21.2975,16.12760579720375,0.7572534709333841,8,7,0.00188911419160781,0.0026503362141356945,1.4029518310272258,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.4029518310272258,0.7127828467694511,False
1.0,C3,0.0,164,4,21.2975,16.12760579720375,0.7572534709333841,8,7,0.00188911419160781,0.0026503362141356945,1.4029518310272258,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.4029518310272258,0.7127828467694511,False
1.0,C3,0.0,164,5,21.2975,16.12760579720375,0.7572534709333841,8,7,0.00188911419160781,0.0026503362141356945,1.4029518310272258,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.4029518310272258,0.7127828467694511,False
1.0,C3,0.0,164,6,21.2975,16.12760579720375,0.7572534709333841,8,7,0.00188911419160781,0.0026503362141356945,1.4029518310272258,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.4029518310272258,0.7127828467694511,False
1.0,C3,0.0,164,7,21.2975,16.12760579720375,0.7572534709333841,8,1,0.00188911419160781,0.0071304181967873645,3.7744770689159464,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,3.7744770689159464,0.2649373626443057,False
1.0,C3,0.0,164,8,21.2975,16.12760579720375,0.7572534709333841,7,1,0.0026503362141356945,0.0071304181967873645,2.690382510247922,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,2.690382510247922,0.37169435802935274,False
1.0,C3,0.0,165,1,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0020421146793974283,0.0028648999924996052,1.4029084759064354,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.4029084759064354,0.712804874426244,False
1.0,C3,0.0,165,2,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0020421146793974283,0.0028648999924996052,1.4029084759064354,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.4029084759064354,0.712804874426244,False
1.0,C3,0.0,165,3,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0020421146793974283,0.0028648999924996052,1.4029084759064354,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.4029084759064354,0.712804874426244,False
1.0,C3,0.0,165,4,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0020421146793974283,0.0028648999924996052,1.4029084759064354,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.4029084759064354,0.712804874426244,False
1.0,C3,0.0,165,5,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0020421146793974283,0.0028648999924996052,1.4029084759064354,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.4029084759064354,0.712804874426244,False
1.0,C3,0.0,165,6,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0020421146793974283,0.0028648999924996052,1.4029084759064354,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.4029084759064354,0.712804874426244,False
1.0,C3,0.0,165,7,21.2975,16.12760579720375,0.7572534709333841,8,1,0.0020421146793974283,0.007706272698635928,3.773672838446975,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,3.773672838446975,0.2649938250639507,False
1.0,C3,0.0,165,8,21.2975,16.12760579720375,0.7572534709333841,7,1,0.0028648999924996052,0.007706272698635928,2.6898923937349237,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,2.6898923937349237,0.37176208324508364,False
1.0,C3,0.0,166,1,21.2975,16.12760579720375,0.7572534709333841,8,7,0.001205160037874428,0.001691015014100654,1.4031456080166256,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.4031456080166256,0.7126844101472263,False
1.0,C3,0.0,166,2,21.2975,16.12760579720375,0.7572534709333841,8,7,0.001205160037874428,0.001691015014100654,1.4031456080166256,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.4031456080166256,0.7126844101472263,False
1.0,C3,0.0,166,3,21.2975,16.12760579720375,0.7572534709333841,8,7,0.001205160037874428,0.001691015014100654,1.4031456080166256,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.4031456080166256,0.7126844101472263,False
1.0,C3,0.0,166,4,21.2975,16.12760579720375,0.7572534709333841,8,7,0.001205160037874428,0.001691015014100654,1.4031456080166256,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.4031456080166256,0.7126844101472263,False
1.0,C3,0.0,166,5,21.2975,16.12760579720375,0.7572534709333841,8,7,0.001205160037874428,0.001691015014100654,1.4031456080166256,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.4031456080166256,0.7126844101472263,False
1.0,C3,0.0,166,6,21.2975,16.12760579720375,0.7572534709333841,8,7,0.001205160037874428,0.001691015014100654,1.4031456080166256,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.4031456080166256,0.7126844101472263,False
1.0,C3,0.0,166,7,21.2975,16.12760579720375,0.7572534709333841,8,1,0.001205160037874428,0.004553183795140399,3.7780739918749444,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,3.7780739918749444,0.26468512849419606,False
1.0,C3,0.0,166,8,21.2975,16.12760579720375,0.7572534709333841,7,1,0.001691015014100654,0.004553183795140399,2.6925744343919713,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,2.6925744343919713,0.3713917755539474,False
1.0,C3,0.0,167,1,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0025371682091532015,0.003559058822250306,1.4027681765089466,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.4027681765089466,0.7128761663874417,False
1.0,C3,0.0,167,2,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0025371682091532015,0.003559058822250306,1.4027681765089466,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.4027681765089466,0.7128761663874417,False
1.0,C3,0.0,167,3,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0025371682091532015,0.003559058822250306,1.4027681765089466,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.4027681765089466,0.7128761663874417,False
1.0,C3,0.0,167,4,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0025371682091532015,0.003559058822250306,1.4027681765089466,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.4027681765089466,0.7128761663874417,False
1.0,C3,0.0,167,5,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0025371682091532015,0.003559058822250306,1.4027681765089466,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.4027681765089466,0.7128761663874417,False
1.0,C3,0.0,167,6,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0025371682091532015,0.003559058822250306,1.4027681765089466,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.4027681765089466,0.7128761663874417,False
1.0,C3,0.0,167,7,21.2975,16.12760579720375,0.7572534709333841,8,1,0.0025371682091532015,0.009567843098214526,3.7710716473969472,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,3.7710716473969472,0.2651766111869735,False
1.0,C3,0.0,167,8,21.2975,16.12760579720375,0.7572534709333841,7,1,0.003559058822250306,0.009567843098214526,2.68830709916871,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,2.68830709916871,0.3719813113275728,False
1.0,C3,0.0,168,1,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0012182520607201595,0.0017093805103017318,1.403141899297298,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.403141899297298,0.7126862938814714,False
1.0,C3,0.0,168,2,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0012182520607201595,0.0017093805103017318,1.403141899297298,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.403141899297298,0.7126862938814714,False
1.0,C3,0.0,168,3,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0012182520607201595,0.0017093805103017318,1.403141899297298,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.403141899297298,0.7126862938814714,False
1.0,C3,0.0,168,4,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0012182520607201595,0.0017093805103017318,1.403141899297298,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.403141899297298,0.7126862938814714,False
1.0,C3,0.0,168,5,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0012182520607201595,0.0017093805103017318,1.403141899297298,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.403141899297298,0.7126862938814714,False
1.0,C3,0.0,168,6,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0012182520607201595,0.0017093805103017318,1.403141899297298,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.403141899297298,0.7126862938814714,False
1.0,C3,0.0,168,7,21.2975,16.12760579720375,0.7572534709333841,8,1,0.0012182520607201595,0.004602562514653949,3.778005113271208,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,3.778005113271208,0.26468995409435647,False
1.0,C3,0.0,168,8,21.2975,16.12760579720375,0.7572534709333841,7,1,0.0017093805103017318,0.004602562514653949,2.6925324624425055,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,2.6925324624425055,0.37139756491286996,False
1.0,C3,0.0,169,1,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0013934567440245138,0.0019551483795791813,1.4030922653059306,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.4030922653059306,0.7127115049572024,False
1.0,C3,0.0,169,2,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0013934567440245138,0.0019551483795791813,1.4030922653059306,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.4030922653059306,0.7127115049572024,False
1.0,C3,0.0,169,3,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0013934567440245138,0.0019551483795791813,1.4030922653059306,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.4030922653059306,0.7127115049572024,False
1.0,C3,0.0,169,4,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0013934567440245138,0.0019551483795791813,1.4030922653059306,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.4030922653059306,0.7127115049572024,False
1.0,C3,0.0,169,5,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0013934567440245138,0.0019551483795791813,1.4030922653059306,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.4030922653059306,0.7127115049572024,False
1.0,C3,0.0,169,6,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0013934567440245138,0.0019551483795791813,1.4030922653059306,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.4030922653059306,0.7127115049572024,False
1.0,C3,0.0,169,7,21.2975,16.12760579720375,0.7572534709333841,8,1,0.0013934567440245138,0.005263202399247435,3.7770834450494033,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,3.7770834450494033,0.2647545426381016,False
1.0,C3,0.0,169,8,21.2975,16.12760579720375,0.7572534709333841,7,1,0.0019551483795791813,0.005263202399247435,2.6919708264700946,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,2.6919708264700946,0.3714750509801296,False
1.0,C3,0.0,170,1,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0009443685200176221,0.0013251563047510797,1.4032194812321275,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.4032194812321275,0.7126468905077687,False
1.0,C3,0.0,170,2,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0009443685200176221,0.0013251563047510797,1.4032194812321275,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.4032194812321275,0.7126468905077687,False
1.0,C3,0.0,170,3,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0009443685200176221,0.0013251563047510797,1.4032194812321275,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.4032194812321275,0.7126468905077687,False
1.0,C3,0.0,170,4,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0009443685200176221,0.0013251563047510797,1.4032194812321275,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.4032194812321275,0.7126468905077687,False
1.0,C3,0.0,170,5,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0009443685200176221,0.0013251563047510797,1.4032194812321275,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.4032194812321275,0.7126468905077687,False
1.0,C3,0.0,170,6,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0009443685200176221,0.0013251563047510797,1.4032194812321275,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.4032194812321275,0.7126468905077687,False
1.0,C3,0.0,170,7,21.2975,16.12760579720375,0.7572534709333841,8,1,0.0009443685200176221,0.003569190079594623,3.7794462690560895,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,3.7794462690560895,0.26458902410848356,False
1.0,C3,0.0,170,8,21.2975,16.12760579720375,0.7572534709333841,7,1,0.0013251563047510797,0.003569190079594623,2.69341063148401,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,2.69341063148401,0.3712764731492212,False
1.0,C3,0.0,171,1,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0003599279995954286,0.0005051175575748053,1.4033850051748535,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.4033850051748535,0.7125628365078661,False
1.0,C3,0.0,171,2,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0003599279995954286,0.0005051175575748053,1.4033850051748535,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.4033850051748535,0.7125628365078661,False
1.0,C3,0.0,171,3,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0003599279995954286,0.0005051175575748053,1.4033850051748535,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.4033850051748535,0.7125628365078661,False
1.0,C3,0.0,171,4,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0003599279995954286,0.0005051175575748053,1.4033850051748535,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.4033850051748535,0.7125628365078661,False
1.0,C3,0.0,171,5,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0003599279995954286,0.0005051175575748053,1.4033850051748535,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.4033850051748535,0.7125628365078661,False
1.0,C3,0.0,171,6,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0003599279995954286,0.0005051175575748053,1.4033850051748535,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.4033850051748535,0.7125628365078661,False
1.0,C3,0.0,171,7,21.2975,16.12760579720375,0.7572534709333841,8,1,0.0003599279995954286,0.0013614359817876473,3.782523124952624,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,3.782523124952624,0.2643737967927228,False
1.0,C3,0.0,171,8,21.2975,16.12760579720375,0.7572534709333841,7,1,0.0005051175575748053,0.0013614359817876473,2.695285407072839,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,2.695285407072839,0.37101822218005104,False
1.0,C3,0.0,172,1,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0019184633449211288,0.0026914957079137753,1.402943514682803,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.402943514682803,0.7127870719913437,False
1.0,C3,0.0,172,2,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0019184633449211288,0.0026914957079137753,1.402943514682803,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.402943514682803,0.7127870719913437,False
1.0,C3,0.0,172,3,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0019184633449211288,0.0026914957079137753,1.402943514682803,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.402943514682803,0.7127870719913437,False
1.0,C3,0.0,172,4,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0019184633449211288,0.0026914957079137753,1.402943514682803,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.402943514682803,0.7127870719913437,False
1.0,C3,0.0,172,5,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0019184633449211288,0.0026914957079137753,1.402943514682803,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.402943514682803,0.7127870719913437,False
1.0,C3,0.0,172,6,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0019184633449211288,0.0026914957079137753,1.402943514682803,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.402943514682803,0.7127870719913437,False
1.0,C3,0.0,172,7,21.2975,16.12760579720375,0.7572534709333841,8,1,0.0019184633449211288,0.007240899918596944,3.774322786914977,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,3.774322786914977,0.26494819241927403,False
1.0,C3,0.0,172,8,21.2975,16.12760579720375,0.7572534709333841,7,1,0.0026914957079137753,0.007240899918596944,2.690288488035335,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,2.690288488035335,0.37170734828155194,False
1.0,C3,0.0,173,1,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0012298584957471644,0.0017256619419416424,1.403138611400385,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.403138611400385,0.7126879638797499,False
1.0,C3,0.0,173,2,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0012298584957471644,0.0017256619419416424,1.403138611400385,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.403138611400385,0.7126879638797499,False
1.0,C3,0.0,173,3,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0012298584957471644,0.0017256619419416424,1.403138611400385,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.403138611400385,0.7126879638797499,False
1.0,C3,0.0,173,4,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0012298584957471644,0.0017256619419416424,1.403138611400385,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.403138611400385,0.7126879638797499,False
1.0,C3,0.0,173,5,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0012298584957471644,0.0017256619419416424,1.403138611400385,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.403138611400385,0.7126879638797499,False
1.0,C3,0.0,173,6,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0012298584957471644,0.0017256619419416424,1.403138611400385,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.403138611400385,0.7126879638797499,False
1.0,C3,0.0,173,7,21.2975,16.12760579720375,0.7572534709333841,8,1,0.0012298584957471644,0.004646336588083653,3.7779440514096767,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,3.7779440514096767,0.2646942322046476,False
1.0,C3,0.0,173,8,21.2975,16.12760579720375,0.7572534709333841,7,1,0.0017256619419416424,0.004646336588083653,2.692495253650776,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,2.692495253650776,0.3714026974213202,False
1.0,C3,0.0,174,1,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0015605839637658628,0.00218956939692181,1.4030449163645993,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.4030449163645993,0.7127355570276961,False
1.0,C3,0.0,174,2,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0015605839637658628,0.00218956939692181,1.4030449163645993,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.4030449163645993,0.7127355570276961,False
1.0,C3,0.0,174,3,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0015605839637658628,0.00218956939692181,1.4030449163645993,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.4030449163645993,0.7127355570276961,False
1.0,C3,0.0,174,4,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0015605839637658628,0.00218956939692181,1.4030449163645993,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.4030449163645993,0.7127355570276961,False
1.0,C3,0.0,174,5,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0015605839637658628,0.00218956939692181,1.4030449163645993,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.4030449163645993,0.7127355570276961,False
1.0,C3,0.0,174,6,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0015605839637658628,0.00218956939692181,1.4030449163645993,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.4030449163645993,0.7127355570276961,False
1.0,C3,0.0,174,7,21.2975,16.12760579720375,0.7572534709333841,8,1,0.0015605839637658628,0.005893084104918095,3.7762044476590844,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,3.7762044476590844,0.2648161702738082,False
1.0,C3,0.0,174,8,21.2975,16.12760579720375,0.7572534709333841,7,1,0.00218956939692181,0.005893084104918095,2.6914351804527614,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,2.6914351804527614,0.3715489814738087,False
1.0,C3,0.0,175,1,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0022035275152004308,0.0030912466347462783,1.402862734148841,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.402862734148841,0.7128281161497457,False
1.0,C3,0.0,175,2,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0022035275152004308,0.0030912466347462783,1.402862734148841,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.402862734148841,0.7128281161497457,False
1.0,C3,0.0,175,3,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0022035275152004308,0.0030912466347462783,1.402862734148841,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.402862734148841,0.7128281161497457,False
1.0,C3,0.0,175,4,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0022035275152004308,0.0030912466347462783,1.402862734148841,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.402862734148841,0.7128281161497457,False
1.0,C3,0.0,175,5,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0022035275152004308,0.0030912466347462783,1.402862734148841,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.402862734148841,0.7128281161497457,False
1.0,C3,0.0,175,6,21.2975,16.12760579720375,0.7572534709333841,8,7,0.0022035275152004308,0.0030912466347462783,1.402862734148841,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.402862734148841,0.7128281161497457,False
