state_id,pending_spread,optimal_set_changed,sampled_ppo_regret,sampled_safemin_regret
ep146_task076,0.0,False,2.590092345189305,0.0
ep146_task088,0.0,False,0.0,0.0
ep146_task100,0.0,False,2.7708488818505543,0.0
ep146_task113,0.0,False,2.86408614953568,0.0
ep146_task125,0.0,False,16.894132099480146,2.4587515132327553
ep146_task138,0.0,False,6.853913854604059,0.0
ep146_task150,0.0,False,0.0,0.0
ep146_task163,0.0,False,21.130716731081748,0.0
ep146_task175,0.0,False,12.90151304626113,0.0
ep146_task188,0.0,False,0.0,0.0
ep146_task200,0.0,False,0.0,0.0
ep147_task001,0.0,False,14.770356392977021,0.0
ep147_task013,0.0,False,13.122545364447262,0.0
ep147_task026,0.0,False,0.0,0.0
ep147_task038,0.0,False,8.319151895758864,0.0
ep147_task051,0.0,False,3.1127979743391165,0.0
ep147_task063,0.0,False,10.998574606466207,0.0
ep147_task076,0.0,False,18.07203359458788,0.0
ep147_task088,0.0,False,0.7787232000871427,30.942094445371254
ep147_task100,33.91434286795061,True,22.0627998681465,33.91434286795061
ep147_task113,0.0,False,2.517229456448945,11.9573104811181
ep147_task125,0.0,False,8.365430731385572,4.885682533628312
ep147_task138,0.0,False,54.59095502811863,48.69343044877991
ep147_task150,0.0,False,0.8462111106829298,0.0
ep147_task163,0.0,False,6.289777921472478,0.0
ep147_task175,0.0,False,17.645911695852078,7.093040067497668
ep147_task188,0.0,False,0.0,0.0
ep147_task200,0.0,False,0.0,0.0
ep174_task001,0.0,False,13.447884964935952,0.0
ep174_task013,0.0,False,25.5137624852739,0.0
ep174_task026,0.0,False,0.0,0.0
ep174_task038,0.0,False,10.200273826047919,0.0
ep174_task051,0.0,False,38.445459027418906,14.848185767163557
ep174_task063,0.0,False,0.0,0.0
ep174_task076,0.0,False,20.892252365666764,0.0
ep174_task088,0.0,False,32.06094180064554,0.0
ep174_task100,0.0,False,4.162697520535403,0.0
ep174_task113,0.0,False,26.48120733986144,0.0
ep174_task125,0.0,False,0.0,0.0
ep174_task138,0.0,False,0.0,0.0
ep174_task150,11.58605243160693,False,31.675103308290545,0.0
