state_id,episode,task_id,load,requirement,safe_set_bin,safe_set_size,effective_set_size,max_backlog,gae_kind,gae_value,semantics,component,selected_action,selected_advantage,conflict_state
ep284_task147,284,147,low,0.9,16-28,28,28,0.0,actor_normalized,-0.04191727191209793,event,total,19,-3.283306589817016,False
ep284_task160,284,160,medium,0.9,16-28,28,28,0.8137027750746759,raw,276.1338195800781,decision,own,26,5.0201856063413,False
ep284_task160,284,160,medium,0.9,16-28,28,28,0.8137027750746759,raw,276.1338195800781,decision,future,26,8.07870886904567,False
ep284_task160,284,160,medium,0.9,16-28,28,28,0.8137027750746759,raw,276.1338195800781,decision,total,26,13.098894475386942,False
ep284_task160,284,160,medium,0.9,16-28,28,28,0.8137027750746759,raw,276.1338195800781,event,own,26,5.0566734786362915,False
ep284_task160,284,160,medium,0.9,16-28,28,28,0.8137027750746759,raw,276.1338195800781,event,future,26,8.471823787542348,False
ep284_task160,284,160,medium,0.9,16-28,28,28,0.8137027750746759,raw,276.1338195800781,event,total,26,13.52849726617859,False
ep284_task160,284,160,medium,0.9,16-28,28,28,0.8137027750746759,actor_normalized,0.4431970715522766,decision,own,26,5.0201856063413,False
ep284_task160,284,160,medium,0.9,16-28,28,28,0.8137027750746759,actor_normalized,0.4431970715522766,decision,future,26,8.07870886904567,False
ep284_task160,284,160,medium,0.9,16-28,28,28,0.8137027750746759,actor_normalized,0.4431970715522766,decision,total,26,13.098894475386942,False
ep284_task160,284,160,medium,0.9,16-28,28,28,0.8137027750746759,actor_normalized,0.4431970715522766,event,own,26,5.0566734786362915,False
ep284_task160,284,160,medium,0.9,16-28,28,28,0.8137027750746759,actor_normalized,0.4431970715522766,event,future,26,8.471823787542348,False
ep284_task160,284,160,medium,0.9,16-28,28,28,0.8137027750746759,actor_normalized,0.4431970715522766,event,total,26,13.52849726617859,False
ep284_task173,284,173,high,0.9,16-28,28,28,1.774402697905225,raw,293.2917175292969,decision,own,5,-15.752249698499483,False
ep284_task173,284,173,high,0.9,16-28,28,28,1.774402697905225,raw,293.2917175292969,decision,future,5,0.10612746407508666,False
ep284_task173,284,173,high,0.9,16-28,28,28,1.774402697905225,raw,293.2917175292969,decision,total,5,-15.646122234424354,False
ep284_task173,284,173,high,0.9,16-28,28,28,1.774402697905225,raw,293.2917175292969,event,own,5,-16.314913119671075,False
ep284_task173,284,173,high,0.9,16-28,28,28,1.774402697905225,raw,293.2917175292969,event,future,5,0.10648248348411471,False
ep284_task173,284,173,high,0.9,16-28,28,28,1.774402697905225,raw,293.2917175292969,event,total,5,-16.208430636187018,False
ep284_task173,284,173,high,0.9,16-28,28,28,1.774402697905225,actor_normalized,0.6527135372161865,decision,own,5,-15.752249698499483,False
ep284_task173,284,173,high,0.9,16-28,28,28,1.774402697905225,actor_normalized,0.6527135372161865,decision,future,5,0.10612746407508666,False
ep284_task173,284,173,high,0.9,16-28,28,28,1.774402697905225,actor_normalized,0.6527135372161865,decision,total,5,-15.646122234424354,False
ep284_task173,284,173,high,0.9,16-28,28,28,1.774402697905225,actor_normalized,0.6527135372161865,event,own,5,-16.314913119671075,False
ep284_task173,284,173,high,0.9,16-28,28,28,1.774402697905225,actor_normalized,0.6527135372161865,event,future,5,0.10648248348411471,False
ep284_task173,284,173,high,0.9,16-28,28,28,1.774402697905225,actor_normalized,0.6527135372161865,event,total,5,-16.208430636187018,False
ep284_task187,284,187,high,0.9999,16-28,18,18,2.765135885325018,raw,451.6524658203125,decision,own,20,9.055992356986494,False
ep284_task187,284,187,high,0.9999,16-28,18,18,2.765135885325018,raw,451.6524658203125,decision,future,20,7.786161698265914,False
ep284_task187,284,187,high,0.9999,16-28,18,18,2.765135885325018,raw,451.6524658203125,decision,total,20,16.842154055252422,False
ep284_task187,284,187,high,0.9999,16-28,18,18,2.765135885325018,raw,451.6524658203125,event,own,20,9.496516388025057,False
ep284_task187,284,187,high,0.9999,16-28,18,18,2.765135885325018,raw,451.6524658203125,event,future,20,8.116799386022137,False
ep284_task187,284,187,high,0.9999,16-28,18,18,2.765135885325018,raw,451.6524658203125,event,total,20,17.61331577404718,False
ep284_task187,284,187,high,0.9999,16-28,18,18,2.765135885325018,actor_normalized,2.5864694118499756,decision,own,20,9.055992356986494,False
ep284_task187,284,187,high,0.9999,16-28,18,18,2.765135885325018,actor_normalized,2.5864694118499756,decision,future,20,7.786161698265914,False
ep284_task187,284,187,high,0.9999,16-28,18,18,2.765135885325018,actor_normalized,2.5864694118499756,decision,total,20,16.842154055252422,False
ep284_task187,284,187,high,0.9999,16-28,18,18,2.765135885325018,actor_normalized,2.5864694118499756,event,own,20,9.496516388025057,False
ep284_task187,284,187,high,0.9999,16-28,18,18,2.765135885325018,actor_normalized,2.5864694118499756,event,future,20,8.116799386022137,False
ep284_task187,284,187,high,0.9999,16-28,18,18,2.765135885325018,actor_normalized,2.5864694118499756,event,total,20,17.61331577404718,False
ep284_task200,284,200,medium,0.9999,1-5,2,2,0.7890751940249008,raw,4.457511901855469,decision,own,26,0.0,False
ep284_task200,284,200,medium,0.9999,1-5,2,2,0.7890751940249008,raw,4.457511901855469,decision,future,26,0.0,False
ep284_task200,284,200,medium,0.9999,1-5,2,2,0.7890751940249008,raw,4.457511901855469,decision,total,26,0.0,False
ep284_task200,284,200,medium,0.9999,1-5,2,2,0.7890751940249008,raw,4.457511901855469,event,own,26,0.0,False
ep284_task200,284,200,medium,0.9999,1-5,2,2,0.7890751940249008,raw,4.457511901855469,event,future,26,0.0,False
ep284_task200,284,200,medium,0.9999,1-5,2,2,0.7890751940249008,raw,4.457511901855469,event,total,26,0.0,False
ep284_task200,284,200,medium,0.9999,1-5,2,2,0.7890751940249008,actor_normalized,-2.8742644786834717,decision,own,26,0.0,False
ep284_task200,284,200,medium,0.9999,1-5,2,2,0.7890751940249008,actor_normalized,-2.8742644786834717,decision,future,26,0.0,False
ep284_task200,284,200,medium,0.9999,1-5,2,2,0.7890751940249008,actor_normalized,-2.8742644786834717,decision,total,26,0.0,False
ep284_task200,284,200,medium,0.9999,1-5,2,2,0.7890751940249008,actor_normalized,-2.8742644786834717,event,own,26,0.0,False
ep284_task200,284,200,medium,0.9999,1-5,2,2,0.7890751940249008,actor_normalized,-2.8742644786834717,event,future,26,0.0,False
ep284_task200,284,200,medium,0.9999,1-5,2,2,0.7890751940249008,actor_normalized,-2.8742644786834717,event,total,26,0.0,False
ep285_task001,285,1,low,0.99,16-28,28,28,0.0,raw,264.4143371582031,decision,own,26,-4.101241571117512,False
ep285_task001,285,1,low,0.99,16-28,28,28,0.0,raw,264.4143371582031,decision,future,26,0.0,False
ep285_task001,285,1,low,0.99,16-28,28,28,0.0,raw,264.4143371582031,decision,total,26,-4.101241571117555,False
ep285_task001,285,1,low,0.99,16-28,28,28,0.0,raw,264.4143371582031,event,own,26,-4.311623524118588,False
ep285_task001,285,1,low,0.99,16-28,28,28,0.0,raw,264.4143371582031,event,future,26,-2.842170943040401e-14,False
ep285_task001,285,1,low,0.99,16-28,28,28,0.0,raw,264.4143371582031,event,total,26,-4.311623524118602,False
ep285_task001,285,1,low,0.99,16-28,28,28,0.0,actor_normalized,0.15342892706394196,decision,own,26,-4.101241571117512,False
ep285_task001,285,1,low,0.99,16-28,28,28,0.0,actor_normalized,0.15342892706394196,decision,future,26,0.0,False
ep285_task001,285,1,low,0.99,16-28,28,28,0.0,actor_normalized,0.15342892706394196,decision,total,26,-4.101241571117555,False
ep285_task001,285,1,low,0.99,16-28,28,28,0.0,actor_normalized,0.15342892706394196,event,own,26,-4.311623524118588,False
ep285_task001,285,1,low,0.99,16-28,28,28,0.0,actor_normalized,0.15342892706394196,event,future,26,-2.842170943040401e-14,False
ep285_task001,285,1,low,0.99,16-28,28,28,0.0,actor_normalized,0.15342892706394196,event,total,26,-4.311623524118602,False
ep285_task014,285,14,low,0.9,16-28,28,28,0.0,raw,445.953857421875,decision,own,26,3.9363890676798974,False
ep285_task014,285,14,low,0.9,16-28,28,28,0.0,raw,445.953857421875,decision,future,26,5.920302109981492,False
ep285_task014,285,14,low,0.9,16-28,28,28,0.0,raw,445.953857421875,decision,total,26,9.85669117766156,False
ep285_task014,285,14,low,0.9,16-28,28,28,0.0,raw,445.953857421875,event,own,26,4.1210811643951075,False
ep285_task014,285,14,low,0.9,16-28,28,28,0.0,raw,445.953857421875,event,future,26,6.208263550672882,False
ep285_task014,285,14,low,0.9,16-28,28,28,0.0,raw,445.953857421875,event,total,26,10.329344715067919,False
ep285_task014,285,14,low,0.9,16-28,28,28,0.0,actor_normalized,2.286400556564331,decision,own,26,3.9363890676798974,False
ep285_task014,285,14,low,0.9,16-28,28,28,0.0,actor_normalized,2.286400556564331,decision,future,26,5.920302109981492,False
ep285_task014,285,14,low,0.9,16-28,28,28,0.0,actor_normalized,2.286400556564331,decision,total,26,9.85669117766156,False
ep285_task014,285,14,low,0.9,16-28,28,28,0.0,actor_normalized,2.286400556564331,event,own,26,4.1210811643951075,False
ep285_task014,285,14,low,0.9,16-28,28,28,0.0,actor_normalized,2.286400556564331,event,future,26,6.208263550672882,False
ep285_task014,285,14,low,0.9,16-28,28,28,0.0,actor_normalized,2.286400556564331,event,total,26,10.329344715067919,False
ep285_task028,285,28,high,0.9,16-28,28,28,2.1419314756695504,raw,139.94302368164062,decision,own,19,9.791817356902335,False
ep285_task028,285,28,high,0.9,16-28,28,28,2.1419314756695504,raw,139.94302368164062,decision,future,19,2.915529246453417,False
ep285_task028,285,28,high,0.9,16-28,28,28,2.1419314756695504,raw,139.94302368164062,decision,total,19,12.707346603355717,False
ep285_task028,285,28,high,0.9,16-28,28,28,2.1419314756695504,raw,139.94302368164062,event,own,19,10.048748707648862,False
ep285_task028,285,28,high,0.9,16-28,28,28,2.1419314756695504,raw,139.94302368164062,event,future,19,2.9115971653748005,False
ep285_task028,285,28,high,0.9,16-28,28,28,2.1419314756695504,raw,139.94302368164062,event,total,19,12.96034587302367,False
ep285_task028,285,28,high,0.9,16-28,28,28,2.1419314756695504,actor_normalized,-1.3090282678604126,decision,own,19,9.791817356902335,False
ep285_task028,285,28,high,0.9,16-28,28,28,2.1419314756695504,actor_normalized,-1.3090282678604126,decision,future,19,2.915529246453417,False
ep285_task028,285,28,high,0.9,16-28,28,28,2.1419314756695504,actor_normalized,-1.3090282678604126,decision,total,19,12.707346603355717,False
ep285_task028,285,28,high,0.9,16-28,28,28,2.1419314756695504,actor_normalized,-1.3090282678604126,event,own,19,10.048748707648862,False
ep285_task028,285,28,high,0.9,16-28,28,28,2.1419314756695504,actor_normalized,-1.3090282678604126,event,future,19,2.9115971653748005,False
ep285_task028,285,28,high,0.9,16-28,28,28,2.1419314756695504,actor_normalized,-1.3090282678604126,event,total,19,12.96034587302367,False
ep285_task041,285,41,medium,0.999,16-28,28,28,1.121432142653441,raw,280.5601806640625,decision,own,13,-12.2275092677244,False
ep285_task041,285,41,medium,0.999,16-28,28,28,1.121432142653441,raw,280.5601806640625,decision,future,13,0.0,False
ep285_task041,285,41,medium,0.999,16-28,28,28,1.121432142653441,raw,280.5601806640625,decision,total,13,-12.227509267724315,False
ep285_task041,285,41,medium,0.999,16-28,28,28,1.121432142653441,raw,280.5601806640625,event,own,13,-12.922204949487096,False
ep285_task041,285,41,medium,0.999,16-28,28,28,1.121432142653441,raw,280.5601806640625,event,future,13,8.526512829121202e-14,False
ep285_task041,285,41,medium,0.999,16-28,28,28,1.121432142653441,raw,280.5601806640625,event,total,13,-12.922204949487082,False
ep285_task041,285,41,medium,0.999,16-28,28,28,1.121432142653441,actor_normalized,0.3431321084499359,decision,own,13,-12.2275092677244,False
ep285_task041,285,41,medium,0.999,16-28,28,28,1.121432142653441,actor_normalized,0.3431321084499359,decision,future,13,0.0,False
ep285_task041,285,41,medium,0.999,16-28,28,28,1.121432142653441,actor_normalized,0.3431321084499359,decision,total,13,-12.227509267724315,False
ep285_task041,285,41,medium,0.999,16-28,28,28,1.121432142653441,actor_normalized,0.3431321084499359,event,own,13,-12.922204949487096,False
ep285_task041,285,41,medium,0.999,16-28,28,28,1.121432142653441,actor_normalized,0.3431321084499359,event,future,13,8.526512829121202e-14,False
ep285_task041,285,41,medium,0.999,16-28,28,28,1.121432142653441,actor_normalized,0.3431321084499359,event,total,13,-12.922204949487082,False
ep285_task054,285,54,low,0.999,16-28,23,23,0.0,raw,205.7335662841797,decision,own,5,2.058216090809303,False
ep285_task054,285,54,low,0.999,16-28,23,23,0.0,raw,205.7335662841797,decision,future,5,5.684341886080802e-14,False
ep285_task054,285,54,low,0.999,16-28,23,23,0.0,raw,205.7335662841797,decision,total,5,2.05821609080931,False
ep285_task054,285,54,low,0.999,16-28,23,23,0.0,raw,205.7335662841797,event,own,5,2.0829755305755526,False
ep285_task054,285,54,low,0.999,16-28,23,23,0.0,raw,205.7335662841797,event,future,5,2.842170943040401e-14,False
ep285_task054,285,54,low,0.999,16-28,23,23,0.0,raw,205.7335662841797,event,total,5,2.0829755305755953,False
ep285_task054,285,54,low,0.999,16-28,23,23,0.0,actor_normalized,-0.5360320210456848,decision,own,5,2.058216090809303,False
ep285_task054,285,54,low,0.999,16-28,23,23,0.0,actor_normalized,-0.5360320210456848,decision,future,5,5.684341886080802e-14,False
ep285_task054,285,54,low,0.999,16-28,23,23,0.0,actor_normalized,-0.5360320210456848,decision,total,5,2.05821609080931,False
ep285_task054,285,54,low,0.999,16-28,23,23,0.0,actor_normalized,-0.5360320210456848,event,own,5,2.0829755305755526,False
ep285_task054,285,54,low,0.999,16-28,23,23,0.0,actor_normalized,-0.5360320210456848,event,future,5,2.842170943040401e-14,False
ep285_task054,285,54,low,0.999,16-28,23,23,0.0,actor_normalized,-0.5360320210456848,event,total,5,2.0829755305755953,False
ep285_task067,285,67,medium,0.99,16-28,28,28,1.1689303650716596,raw,307.7022705078125,decision,own,10,-3.6332516401427952,False
ep285_task067,285,67,medium,0.99,16-28,28,28,1.1689303650716596,raw,307.7022705078125,decision,future,10,2.5059947321547043,False
ep285_task067,285,67,medium,0.99,16-28,28,28,1.1689303650716596,raw,307.7022705078125,decision,total,10,-1.1272569079881123,False
ep285_task067,285,67,medium,0.99,16-28,28,28,1.1689303650716596,raw,307.7022705078125,event,own,10,-3.7191735986374184,False
ep285_task067,285,67,medium,0.99,16-28,28,28,1.1689303650716596,raw,307.7022705078125,event,future,10,2.6020204992684057,False
ep285_task067,285,67,medium,0.99,16-28,28,28,1.1689303650716596,raw,307.7022705078125,event,total,10,-1.117153099369034,False
ep285_task067,285,67,medium,0.99,16-28,28,28,1.1689303650716596,actor_normalized,0.6620340347290039,decision,own,10,-3.6332516401427952,False
ep285_task067,285,67,medium,0.99,16-28,28,28,1.1689303650716596,actor_normalized,0.6620340347290039,decision,future,10,2.5059947321547043,False
ep285_task067,285,67,medium,0.99,16-28,28,28,1.1689303650716596,actor_normalized,0.6620340347290039,decision,total,10,-1.1272569079881123,False
ep285_task067,285,67,medium,0.99,16-28,28,28,1.1689303650716596,actor_normalized,0.6620340347290039,event,own,10,-3.7191735986374184,False
ep285_task067,285,67,medium,0.99,16-28,28,28,1.1689303650716596,actor_normalized,0.6620340347290039,event,future,10,2.6020204992684057,False
ep285_task067,285,67,medium,0.99,16-28,28,28,1.1689303650716596,actor_normalized,0.6620340347290039,event,total,10,-1.117153099369034,False
ep285_task081,285,81,medium,0.99,16-28,28,28,0.8762074251050365,raw,307.9073486328125,decision,own,4,0.6457265780876114,True
ep285_task081,285,81,medium,0.99,16-28,28,28,0.8762074251050365,raw,307.9073486328125,decision,future,4,8.172083358811904,True
ep285_task081,285,81,medium,0.99,16-28,28,28,0.8762074251050365,raw,307.9073486328125,decision,total,4,8.817809936899607,True
ep285_task081,285,81,medium,0.99,16-28,28,28,0.8762074251050365,raw,307.9073486328125,event,own,4,0.5974165020783957,True
ep285_task081,285,81,medium,0.99,16-28,28,28,0.8762074251050365,raw,307.9073486328125,event,future,4,8.572610148301521,True
ep285_task081,285,81,medium,0.99,16-28,28,28,0.8762074251050365,raw,307.9073486328125,event,total,4,9.170026650379896,True
ep285_task081,285,81,medium,0.99,16-28,28,28,0.8762074251050365,actor_normalized,0.6644436120986938,decision,own,4,0.6457265780876114,True
ep285_task081,285,81,medium,0.99,16-28,28,28,0.8762074251050365,actor_normalized,0.6644436120986938,decision,future,4,8.172083358811904,True
ep285_task081,285,81,medium,0.99,16-28,28,28,0.8762074251050365,actor_normalized,0.6644436120986938,decision,total,4,8.817809936899607,True
ep285_task081,285,81,medium,0.99,16-28,28,28,0.8762074251050365,actor_normalized,0.6644436120986938,event,own,4,0.5974165020783957,True
ep285_task081,285,81,medium,0.99,16-28,28,28,0.8762074251050365,actor_normalized,0.6644436120986938,event,future,4,8.572610148301521,True
ep285_task081,285,81,medium,0.99,16-28,28,28,0.8762074251050365,actor_normalized,0.6644436120986938,event,total,4,9.170026650379896,True
ep285_task094,285,94,medium,0.999,16-28,16,16,1.1687162489736806,raw,198.12713623046875,decision,own,21,2.386450689345139,False
ep285_task094,285,94,medium,0.999,16-28,16,16,1.1687162489736806,raw,198.12713623046875,decision,future,21,0.1508683181938295,False
ep285_task094,285,94,medium,0.999,16-28,16,16,1.1687162489736806,raw,198.12713623046875,decision,total,21,2.537319007538997,False
ep285_task094,285,94,medium,0.999,16-28,16,16,1.1687162489736806,raw,198.12713623046875,event,own,21,2.254766176022933,False
ep285_task094,285,94,medium,0.999,16-28,16,16,1.1687162489736806,raw,198.12713623046875,event,future,21,0.14990333661060617,False
ep285_task094,285,94,medium,0.999,16-28,16,16,1.1687162489736806,raw,198.12713623046875,event,total,21,2.404669512633518,False
ep285_task094,285,94,medium,0.999,16-28,16,16,1.1687162489736806,actor_normalized,-0.6254026889801025,decision,own,21,2.386450689345139,False
ep285_task094,285,94,medium,0.999,16-28,16,16,1.1687162489736806,actor_normalized,-0.6254026889801025,decision,future,21,0.1508683181938295,False
ep285_task094,285,94,medium,0.999,16-28,16,16,1.1687162489736806,actor_normalized,-0.6254026889801025,decision,total,21,2.537319007538997,False
ep285_task094,285,94,medium,0.999,16-28,16,16,1.1687162489736806,actor_normalized,-0.6254026889801025,event,own,21,2.254766176022933,False
ep285_task094,285,94,medium,0.999,16-28,16,16,1.1687162489736806,actor_normalized,-0.6254026889801025,event,future,21,0.14990333661060617,False
ep285_task094,285,94,medium,0.999,16-28,16,16,1.1687162489736806,actor_normalized,-0.6254026889801025,event,total,21,2.404669512633518,False
ep285_task107,285,107,high,0.9,16-28,28,28,4.633850342963557,raw,211.38058471679688,decision,own,10,1.373003136432125,False
ep285_task107,285,107,high,0.9,16-28,28,28,4.633850342963557,raw,211.38058471679688,decision,future,10,8.029450798024698,False
ep285_task107,285,107,high,0.9,16-28,28,28,4.633850342963557,raw,211.38058471679688,decision,total,10,9.402453934456787,False
ep285_task107,285,107,high,0.9,16-28,28,28,4.633850342963557,raw,211.38058471679688,event,own,10,1.2322615836339992,False
ep285_task107,285,107,high,0.9,16-28,28,28,4.633850342963557,raw,211.38058471679688,event,future,10,7.831093683077597,False
ep285_task107,285,107,high,0.9,16-28,28,28,4.633850342963557,raw,211.38058471679688,event,total,10,9.063355266711596,False
ep285_task107,285,107,high,0.9,16-28,28,28,4.633850342963557,actor_normalized,-0.4696832597255707,decision,own,10,1.373003136432125,False
ep285_task107,285,107,high,0.9,16-28,28,28,4.633850342963557,actor_normalized,-0.4696832597255707,decision,future,10,8.029450798024698,False
ep285_task107,285,107,high,0.9,16-28,28,28,4.633850342963557,actor_normalized,-0.4696832597255707,decision,total,10,9.402453934456787,False
ep285_task107,285,107,high,0.9,16-28,28,28,4.633850342963557,actor_normalized,-0.4696832597255707,event,own,10,1.2322615836339992,False
ep285_task107,285,107,high,0.9,16-28,28,28,4.633850342963557,actor_normalized,-0.4696832597255707,event,future,10,7.831093683077597,False
ep285_task107,285,107,high,0.9,16-28,28,28,4.633850342963557,actor_normalized,-0.4696832597255707,event,total,10,9.063355266711596,False
ep285_task120,285,120,high,0.9999,1-5,2,2,9.34577198139786,raw,101.67019653320312,decision,own,21,0.856869080215926,False
ep285_task120,285,120,high,0.9999,1-5,2,2,9.34577198139786,raw,101.67019653320312,decision,future,21,0.0,False
ep285_task120,285,120,high,0.9999,1-5,2,2,9.34577198139786,raw,101.67019653320312,decision,total,21,0.8568690802159153,False
ep285_task120,285,120,high,0.9999,1-5,2,2,9.34577198139786,raw,101.67019653320312,event,own,21,0.6914304886365326,False
ep285_task120,285,120,high,0.9999,1-5,2,2,9.34577198139786,raw,101.67019653320312,event,future,21,0.0,False
ep285_task120,285,120,high,0.9999,1-5,2,2,9.34577198139786,raw,101.67019653320312,event,total,21,0.6914304886365414,False
ep285_task120,285,120,high,0.9999,1-5,2,2,9.34577198139786,actor_normalized,-1.7587090730667114,decision,own,21,0.856869080215926,False
ep285_task120,285,120,high,0.9999,1-5,2,2,9.34577198139786,actor_normalized,-1.7587090730667114,decision,future,21,0.0,False
ep285_task120,285,120,high,0.9999,1-5,2,2,9.34577198139786,actor_normalized,-1.7587090730667114,decision,total,21,0.8568690802159153,False
ep285_task120,285,120,high,0.9999,1-5,2,2,9.34577198139786,actor_normalized,-1.7587090730667114,event,own,21,0.6914304886365326,False
ep285_task120,285,120,high,0.9999,1-5,2,2,9.34577198139786,actor_normalized,-1.7587090730667114,event,future,21,0.0,False
ep285_task120,285,120,high,0.9999,1-5,2,2,9.34577198139786,actor_normalized,-1.7587090730667114,event,total,21,0.6914304886365414,False
ep285_task134,285,134,high,0.9,16-28,28,28,4.243180306486871,raw,321.09210205078125,decision,own,27,9.473755807684334,False
ep285_task134,285,134,high,0.9,16-28,28,28,4.243180306486871,raw,321.09210205078125,decision,future,27,7.7695707203919255,False
ep285_task134,285,134,high,0.9,16-28,28,28,4.243180306486871,raw,321.09210205078125,decision,total,27,17.24332652807624,False
ep285_task134,285,134,high,0.9,16-28,28,28,4.243180306486871,raw,321.09210205078125,event,own,27,9.366952466289945,False
ep285_task134,285,134,high,0.9,16-28,28,28,4.243180306486871,raw,321.09210205078125,event,future,27,7.942703549675059,False
ep285_task134,285,134,high,0.9,16-28,28,28,4.243180306486871,raw,321.09210205078125,event,total,27,17.309656015965004,False
ep285_task134,285,134,high,0.9,16-28,28,28,4.243180306486871,actor_normalized,0.8193559050559998,decision,own,27,9.473755807684334,False
ep285_task134,285,134,high,0.9,16-28,28,28,4.243180306486871,actor_normalized,0.8193559050559998,decision,future,27,7.7695707203919255,False
ep285_task134,285,134,high,0.9,16-28,28,28,4.243180306486871,actor_normalized,0.8193559050559998,decision,total,27,17.24332652807624,False
ep285_task134,285,134,high,0.9,16-28,28,28,4.243180306486871,actor_normalized,0.8193559050559998,event,own,27,9.366952466289945,False
ep285_task134,285,134,high,0.9,16-28,28,28,4.243180306486871,actor_normalized,0.8193559050559998,event,future,27,7.942703549675059,False
ep285_task134,285,134,high,0.9,16-28,28,28,4.243180306486871,actor_normalized,0.8193559050559998,event,total,27,17.309656015965004,False
ep285_task147,285,147,high,0.9,16-28,28,28,4.252807318917604,raw,256.982421875,decision,own,23,-8.486549549057457,False
ep285_task147,285,147,high,0.9,16-28,28,28,4.252807318917604,raw,256.982421875,decision,future,23,-2.389874566524071,False
ep285_task147,285,147,high,0.9,16-28,28,28,4.252807318917604,raw,256.982421875,decision,total,23,-10.876424115581472,False
ep285_task147,285,147,high,0.9,16-28,28,28,4.252807318917604,raw,256.982421875,event,own,23,-8.910220746660386,False
ep285_task147,285,147,high,0.9,16-28,28,28,4.252807318917604,raw,256.982421875,event,future,23,-2.388183623496502,False
ep285_task147,285,147,high,0.9,16-28,28,28,4.252807318917604,raw,256.982421875,event,total,23,-11.298404370156959,False
ep285_task147,285,147,high,0.9,16-28,28,28,4.252807318917604,actor_normalized,0.06610874831676483,decision,own,23,-8.486549549057457,False
ep285_task147,285,147,high,0.9,16-28,28,28,4.252807318917604,actor_normalized,0.06610874831676483,decision,future,23,-2.389874566524071,False
ep285_task147,285,147,high,0.9,16-28,28,28,4.252807318917604,actor_normalized,0.06610874831676483,decision,total,23,-10.876424115581472,False
ep285_task147,285,147,high,0.9,16-28,28,28,4.252807318917604,actor_normalized,0.06610874831676483,event,own,23,-8.910220746660386,False
ep285_task147,285,147,high,0.9,16-28,28,28,4.252807318917604,actor_normalized,0.06610874831676483,event,future,23,-2.388183623496502,False
ep285_task147,285,147,high,0.9,16-28,28,28,4.252807318917604,actor_normalized,0.06610874831676483,event,total,23,-11.298404370156959,False
ep285_task160,285,160,medium,0.9,16-28,28,28,0.5607096385600888,raw,282.82623291015625,decision,own,5,-2.160089987064069,False
ep285_task160,285,160,medium,0.9,16-28,28,28,0.5607096385600888,raw,282.82623291015625,decision,future,5,4.933298507552934,False
ep285_task160,285,160,medium,0.9,16-28,28,28,0.5607096385600888,raw,282.82623291015625,decision,total,5,2.773208520488822,False
ep285_task160,285,160,medium,0.9,16-28,28,28,0.5607096385600888,raw,282.82623291015625,event,own,5,-2.2127246924702106,False
ep285_task160,285,160,medium,0.9,16-28,28,28,0.5607096385600888,raw,282.82623291015625,event,future,5,5.161849319266139,False
ep285_task160,285,160,medium,0.9,16-28,28,28,0.5607096385600888,raw,282.82623291015625,event,total,5,2.9491246267958786,False
ep285_task160,285,160,medium,0.9,16-28,28,28,0.5607096385600888,actor_normalized,0.3697567582130432,decision,own,5,-2.160089987064069,False
ep285_task160,285,160,medium,0.9,16-28,28,28,0.5607096385600888,actor_normalized,0.3697567582130432,decision,future,5,4.933298507552934,False
ep285_task160,285,160,medium,0.9,16-28,28,28,0.5607096385600888,actor_normalized,0.3697567582130432,decision,total,5,2.773208520488822,False
ep285_task160,285,160,medium,0.9,16-28,28,28,0.5607096385600888,actor_normalized,0.3697567582130432,event,own,5,-2.2127246924702106,False
ep285_task160,285,160,medium,0.9,16-28,28,28,0.5607096385600888,actor_normalized,0.3697567582130432,event,future,5,5.161849319266139,False
ep285_task160,285,160,medium,0.9,16-28,28,28,0.5607096385600888,actor_normalized,0.3697567582130432,event,total,5,2.9491246267958786,False
ep285_task173,285,173,low,0.9,16-28,28,28,0.0,raw,185.46945190429688,decision,own,27,6.7563125710848055,False
ep285_task173,285,173,low,0.9,16-28,28,28,0.0,raw,185.46945190429688,decision,future,27,2.842170943040401e-14,False
ep285_task173,285,173,low,0.9,16-28,28,28,0.0,raw,185.46945190429688,decision,total,27,6.756312571084862,False
ep285_task173,285,173,low,0.9,16-28,28,28,0.0,raw,185.46945190429688,event,own,27,7.072526143634718,False
ep285_task173,285,173,low,0.9,16-28,28,28,0.0,raw,185.46945190429688,event,future,27,0.0,False
ep285_task173,285,173,low,0.9,16-28,28,28,0.0,raw,185.46945190429688,event,total,27,7.072526143634747,False
ep285_task173,285,173,low,0.9,16-28,28,28,0.0,actor_normalized,-0.7741222381591797,decision,own,27,6.7563125710848055,False
ep285_task173,285,173,low,0.9,16-28,28,28,0.0,actor_normalized,-0.7741222381591797,decision,future,27,2.842170943040401e-14,False
ep285_task173,285,173,low,0.9,16-28,28,28,0.0,actor_normalized,-0.7741222381591797,decision,total,27,6.756312571084862,False
ep285_task173,285,173,low,0.9,16-28,28,28,0.0,actor_normalized,-0.7741222381591797,event,own,27,7.072526143634718,False
ep285_task173,285,173,low,0.9,16-28,28,28,0.0,actor_normalized,-0.7741222381591797,event,future,27,0.0,False
ep285_task173,285,173,low,0.9,16-28,28,28,0.0,actor_normalized,-0.7741222381591797,event,total,27,7.072526143634747,False
ep285_task187,285,187,medium,0.9999,16-28,23,23,0.808929139599508,raw,199.4185028076172,decision,own,20,5.104076742926026,False
ep285_task187,285,187,medium,0.9999,16-28,23,23,0.808929139599508,raw,199.4185028076172,decision,future,20,2.842170943040401e-14,False
