state_id,episode,task_id,load,requirement,safe_set_bin,safe_set_size,effective_set_size,max_backlog,own_event_spread,future_event_spread,total_event_spread,own_decision_spread,future_decision_spread,total_decision_spread,future_own_spread_ratio,own_optimal_set_size,total_optimal_set_size,own_total_optimal_overlap,own_total_optimal_jaccard,own_total_exact_optimal_set_agreement,own_total_disjoint,own_optimal_total_regret,conflict_state,spearman,kendall,sign_agreement,optimal_set_jaccard,optimal_set_exact_agreement,mean_regret_dec_ranking_on_event,mean_regret_event_ranking_on_dec
ep143_task150,143,150,medium,0.9,16-28,28,28,0.0813862205748363,25.15877740195471,0.0,25.158777401954694,24.182367167908552,0.0,24.18236716790858,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep143_task163,143,163,high,0.9,16-28,28,28,2.423202986337528,27.178252673631903,9.174104793705965,32.22757902979069,27.40204893985571,9.808145249476524,34.448687086366704,0.33755314971394756,7,4,4,0.5714285714285714,False,False,0.0,False,0.9906310278313588,0.9613259668508289,1.0,1.0,True,0.0,0.0
ep143_task175,143,175,high,0.9,16-28,28,28,1.922219924901232,21.606301241974666,18.686319080464557,12.305948264701954,22.275778133160042,18.695179258624364,13.103576923575588,0.8648550657140036,7,6,6,0.8571428571428571,False,False,0.0,False,1.0,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep143_task188,143,188,low,0.99,16-28,28,28,0.0,27.854591501073358,0.0,27.854591501073372,26.57646285361959,0.0,26.576462853619603,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep143_task200,143,200,medium,0.9999,6-15,7,7,1.181603341728242,4.580390937754885,0.0,4.580390937754885,4.612853353897286,0.0,4.612853353897286,0.0,5,5,5,1.0,True,False,0.0,False,1.0,0.9999999999999999,1.0,1.0,True,0.0,0.0
ep146_task001,146,1,low,0.99,16-28,28,28,0.0,36.17623744576463,0.0,36.17623744576463,34.488963912612135,0.0,34.48896391261212,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep146_task013,146,13,high,0.999,16-28,26,26,2.055341892758835,39.1957048765916,71.19303535429913,74.85234978281596,37.73042633932105,67.94174063947327,71.42931144015103,1.8163478773618618,7,6,6,0.8571428571428571,False,False,0.0,False,0.9999999999999999,1.0,1.0,1.0,True,0.0,0.0
ep146_task026,146,26,low,0.9999,16-28,17,17,0.0,22.081909145285806,6.848099477612436,15.821502751687262,21.393379853877725,7.028170033845015,15.377858306696112,0.31012261813759046,5,6,0,0.0,False,True,0.5876930840138925,True,1.0,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep146_task038,146,38,low,0.99,16-28,28,28,0.0,19.082944530574586,14.48985016039859,14.201237901398997,18.390403539914843,14.114488512510036,13.712285038308323,0.7593089283041741,7,6,0,0.0,False,True,9.608143531222993,True,0.9999999999999998,0.9999999999999998,0.8571428571428571,1.0,True,0.0,0.0
ep146_task051,146,51,high,0.999,16-28,24,24,2.267293043050845,26.06694259974006,45.027770512253426,35.31440751086973,25.956437738033024,43.407867364503716,33.62948367296423,1.7273897903432083,7,4,0,0.0,False,True,7.410180241848309,True,0.9999999999999999,0.9999999999999999,1.0,1.0,True,0.0,0.0
ep146_task063,146,63,high,0.999,16-28,27,27,1.8382434838132864,48.25461480215369,18.54372483539572,48.2546148021537,46.389005703315796,17.982898166903453,46.389005703315775,0.3842891485389721,7,6,6,0.8571428571428571,False,False,0.0,False,0.9999999999999999,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep146_task076,146,76,low,0.9999,16-28,19,19,0.0,20.892252365666756,0.0,20.892252365666764,19.993711554593148,0.0,19.993711554593176,0.0,6,6,6,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep146_task088,146,88,high,0.9999,16-28,26,26,4.837244183876395,72.92863949090577,8.52425867700478,81.45289816791055,70.63761494229978,8.37259661471046,79.01021155701017,0.11688492664212884,7,5,5,0.7142857142857143,False,False,0.0,False,1.0,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep146_task100,146,100,high,0.9999,16-28,19,19,3.063091272535833,50.66271956775712,0.0,50.662719567757165,49.06394890925435,0.0,49.06394890925435,0.0,6,6,6,1.0,True,False,0.0,False,1.0,0.9999999999999999,1.0,1.0,True,0.0,0.0
ep146_task113,146,113,low,0.99,16-28,26,26,0.0455796919767521,15.952710064620675,0.0,15.952710064620703,16.84633775323049,0.0,16.846337753230472,0.0,7,7,7,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep146_task125,146,125,low,0.999,16-28,23,23,0.0,16.726852989775473,7.921666611186197,24.64851960096172,18.38231764493591,8.891570692062885,27.273888336998823,0.47358977902349164,6,5,5,0.8333333333333334,False,False,0.0,False,0.9989909182643794,0.9913419913419913,1.0,1.0,True,0.0,0.0
ep146_task138,146,138,low,0.9,16-28,28,28,0.0,20.879617640673615,6.544560172063115,20.879617640673644,20.60168342365924,6.362668371286929,20.60168342365921,0.3134425296809207,7,6,6,0.8571428571428571,False,False,0.0,False,1.0,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep146_task150,146,150,medium,0.9,16-28,28,28,1.5320322942798414,32.614992875304395,0.0,32.614992875304495,31.471375186337404,0.0,31.471375186337525,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep146_task163,146,163,low,0.9,16-28,28,28,0.0411371917777668,21.53988231007856,0.0,21.539882310078582,21.065300411749554,0.0,21.065300411749547,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep146_task175,146,175,high,0.9,16-28,28,28,1.7057661826660944,24.552439045434742,35.47122731186175,43.184536851774,25.183980736627394,34.820933261331106,42.949082387717,1.4447129772411447,7,4,4,0.5714285714285714,False,False,0.0,False,1.0,1.0,0.8214285714285714,1.0,True,0.0,0.0
ep146_task188,146,188,medium,0.99,16-28,28,28,1.188677941927987,38.72195173663749,0.0,38.72195173663749,37.04936520753044,0.0,37.04936520753046,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep146_task200,146,200,high,0.9999,6-15,10,10,2.9863139462182176,8.241137485336203,0.0,8.241137485336203,8.731178560581352,0.0,8.731178560581352,0.0,4,4,4,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep147_task001,147,1,low,0.99,16-28,28,28,0.0,59.87633278898888,0.0,59.87633278898886,57.459133831846074,0.0,57.45913383184603,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep147_task013,147,13,medium,0.999,16-28,28,28,0.1391288419581982,57.76964949850179,42.44638795776763,68.12310606704813,56.4660763118067,40.59093234107951,65.16993015416386,0.7347523886027462,7,6,6,0.8571428571428571,False,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep147_task026,147,26,low,0.9999,16-28,18,18,0.0,8.25463388736862,0.0,8.254633887368612,7.938010503484847,0.0,7.938010503484861,0.0,7,7,7,1.0,True,False,0.0,False,1.0,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep147_task038,147,38,low,0.99,16-28,28,28,0.0,24.742530388522077,0.0,24.742530388522027,23.800003541650625,0.0,23.800003541650597,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep147_task051,147,51,low,0.999,16-28,28,28,0.0,23.59253126856931,0.0,23.59253126856933,23.401620171005703,0.0,23.401620171005675,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep147_task063,147,63,medium,0.999,16-28,28,28,0.885721100212091,40.97572792318668,5.935190645640603,40.97572792318664,39.17430247169352,5.672057212286006,39.17430247169352,0.1448464968521546,7,6,6,0.8571428571428571,False,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep147_task076,147,76,medium,0.9999,16-28,20,20,0.8700963986219226,26.875285330207703,0.0,26.875285330207703,25.813067950739004,0.0,25.813067950738997,0.0,7,7,7,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep147_task088,147,88,low,0.9999,16-28,28,28,0.0,60.196645112170465,0.0,60.19664511217047,57.757885099856175,0.0,57.757885099856196,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep147_task100,147,100,high,0.9999,16-28,22,22,2.690952965296071,58.79190972293456,1.2899216985215674,57.50198802441304,57.660477563035194,1.2766936384497,56.383783924585515,0.02194046263508893,7,7,7,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep147_task113,147,113,low,0.99,16-28,28,28,0.0,17.79896412399519,19.250333565124606,16.38624741558897,18.938755218026223,19.101957050654505,16.18548832083843,1.0815423544324578,7,6,0,0.0,False,True,11.9573104811181,True,1.0,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep147_task125,147,125,low,0.999,16-28,24,24,0.0,22.985904295283607,70.57537568996463,69.38435350079118,23.605245717218594,68.4958003301777,67.31921499928478,3.0703762959826526,7,5,0,0.0,False,True,4.885682533628312,True,0.9973498233215548,0.9843137254901961,1.0,1.0,True,0.0,0.0
ep147_task138,147,138,low,0.9,16-28,28,28,0.0,40.82181169914094,39.9146126816388,54.59095502811863,42.105344582616354,39.15581764089819,53.544175887587755,0.9777766105975834,7,5,5,0.7142857142857143,False,False,0.0,False,0.9966712898751737,0.9828080229226359,1.0,1.0,True,0.0,0.0
ep147_task150,147,150,low,0.9,16-28,28,28,0.0,25.15877740195471,0.0,25.15877740195475,24.182367167908552,0.0,24.182367167908524,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep147_task163,147,163,low,0.9,16-28,28,28,0.0,21.53988231007856,0.0,21.539882310078525,21.065300411749554,0.0,21.065300411749575,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep147_task175,147,175,high,0.9,16-28,28,28,3.41888299337038,24.54320233791157,15.426353662876409,27.152415207463832,26.054938562377476,14.313935686277716,27.587523407310414,0.6285387477349489,7,1,0,0.0,False,True,7.093040067497668,True,1.0,1.0,1.0,1.0,True,0.0,0.0
ep147_task188,147,188,high,0.99,16-28,28,28,2.831811740446547,64.60321098044552,1.5047088530589008,66.10791983350441,62.695855501329476,1.5668762707400106,64.26273177206957,0.023291548983754923,7,6,6,0.8571428571428571,False,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep147_task200,147,200,low,0.9999,1-5,3,3,0.0,0.9162457425315509,0.0,0.9162457425315509,0.9174041218102289,0.0,0.9174041218102289,0.0,2,2,2,1.0,True,False,0.0,False,1.0,0.9999999999999999,1.0,1.0,True,0.0,0.0
ep174_task001,174,1,low,0.99,16-28,28,28,0.0,36.17623744576463,0.0,36.17623744576463,34.488963912612135,0.0,34.48896391261212,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep174_task013,174,13,medium,0.999,16-28,26,26,0.9641160713046936,45.556755407321766,0.0,45.5567554073217,44.02569078876846,0.0,44.025690788768486,0.0,7,7,7,1.0,True,False,0.0,False,1.0,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep174_task026,174,26,medium,0.9999,6-15,12,12,1.604529873185666,29.652541060892133,5.0859445040727,34.73848556496475,28.903227462493845,5.246561684475182,34.14978914696911,0.17151799886655927,6,5,5,0.8333333333333334,False,False,0.0,False,0.9999999999999999,1.0,1.0,1.0,True,0.0,0.0
ep174_task038,174,38,low,0.99,16-28,28,28,0.0,24.742530388522077,6.1277086065611,25.825277856523826,23.800003541650625,5.985916862564977,24.914689761931868,0.24765893020399038,7,6,6,0.8571428571428571,False,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep174_task051,174,51,high,0.999,16-28,24,24,3.2111320155326686,23.830582120170174,53.293644794582434,66.58702485430649,23.844499690315466,51.429556298955845,64.52978845228483,2.2363551392005134,7,5,5,0.7142857142857143,False,False,0.0,False,0.9946926138876604,0.9762845849802372,1.0,1.0,True,0.0,0.0
ep174_task063,174,63,medium,0.999,16-28,27,27,0.1355827012124564,27.614820155621203,0.0,27.614820155621146,26.327184159272846,0.0,26.327184159272804,0.0,7,7,7,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep174_task076,174,76,low,0.9999,6-15,15,15,0.0,20.892252365666756,0.0,20.892252365666764,19.993711554593148,0.0,19.993711554593176,0.0,7,7,7,1.0,True,False,0.0,False,1.0,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep174_task088,174,88,high,0.9999,16-28,24,24,3.5775997401314443,78.63179280403192,0.0,78.63179280403193,76.42355277158836,0.0,76.42355277158839,0.0,5,5,5,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep174_task100,174,100,medium,0.9999,16-28,16,16,1.420079164435009,21.511763077070206,4.162697520535346,21.511763077070214,20.55441616097029,4.135628775303928,20.55441616097039,0.19350796611238452,7,5,5,0.7142857142857143,False,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep174_task113,174,113,medium,0.99,16-28,26,26,1.6000111087303202,17.798964123995454,21.099891733876163,26.48120733986144,18.938755218026465,20.842927524326768,26.352023784974534,1.1854561640152195,7,6,6,0.8571428571428571,False,False,0.0,False,0.9957924263674617,0.979166666666667,1.0,1.0,True,0.0,0.0
ep174_task125,174,125,medium,0.999,16-28,19,19,0.3945356706126024,13.171460830896727,53.73296843864094,54.08201265172022,13.267389446977717,51.41102395888265,51.756155044894456,4.079499542875134,7,5,5,0.7142857142857143,False,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep174_task138,174,138,medium,0.9,16-28,28,28,0.4427228696087314,31.232852593727632,19.912923896880585,47.224089217275036,31.335310919748835,20.0550849150236,47.368336984989014,0.6375634065804037,7,5,5,0.7142857142857143,False,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep174_task150,174,150,medium,0.9,16-28,28,28,1.3704424445564816,37.72603344174378,31.031579302108014,43.261155739897504,36.56340208443177,29.651292749121183,41.35777880608106,0.8225508083171986,7,6,6,0.8571428571428571,False,False,0.0,False,0.9999999999999998,1.0,1.0,1.0,True,0.0,0.0
ep174_task163,174,163,low,0.9,16-28,28,28,0.0,21.53988231007856,7.4957446260145275,19.66056820301469,21.065300411749554,7.877661384882288,19.370408855831272,0.3479937595809078,7,5,0,0.0,False,True,2.834066358435223,True,0.9944429008057795,0.9770114942528735,1.0,1.0,True,0.0,0.0
ep174_task175,174,175,high,0.9,16-28,28,28,5.148683275502,27.574884290013017,0.0,27.574884290013046,28.662037066642995,0.0,28.662037066642995,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep174_task188,174,188,high,0.99,16-28,28,28,2.9079332859089337,74.36637394528549,0.0,74.36637394528546,73.10370676073647,0.0,73.10370676073649,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep174_task200,174,200,high,0.9999,1-5,5,5,1.8194132863534,3.664145195223334,0.0,3.664145195223334,3.695449232087057,0.0,3.695449232087057,0.0,4,4,4,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep176_task001,176,1,low,0.99,16-28,28,28,0.0,36.17623744576463,0.0,36.17623744576463,34.488963912612135,0.0,34.48896391261212,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep176_task013,176,13,medium,0.999,16-28,26,26,0.7329782905827829,25.513762485273766,0.0,25.513762485273787,24.421779721467843,0.0,24.42177972146777,0.0,7,7,7,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep176_task026,176,26,medium,0.9999,16-28,16,16,1.560409326653434,25.587885763891755,0.0,25.587885763891734,24.854369256366667,0.0,24.85436925636668,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,1.0,1.0,1.0,True,0.0,0.0
ep176_task038,176,38,medium,0.99,16-28,28,28,1.1002437203051767,29.874064314715675,17.685683395050432,29.87406431471561,29.091038670814918,17.327402560445023,29.091038670814896,0.5920079440392259,7,6,6,0.8571428571428571,False,False,0.0,False,1.0,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep176_task051,176,51,low,0.999,16-28,23,23,0.0,17.782154877466283,22.352933247235114,19.240135272895998,17.504235916881754,21.366614929698017,18.342177863058055,1.2570429962659344,7,5,0,0.0,False,True,7.5061778728658055,True,0.9969527679024887,0.9820627802690582,1.0,1.0,True,0.0,0.0
ep176_task063,176,63,medium,0.999,16-28,27,27,0.5382580979795143,23.56388093321347,0.0,23.563880933213454,22.477881356596072,0.0,22.477881356596072,0.0,7,7,7,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep176_task076,176,76,medium,0.9999,16-28,16,16,0.5293962015806017,13.733646705470726,10.421102405155352,14.477074572641584,13.163730204501405,10.594208155694446,14.47162871423086,0.7588008217077669,5,4,4,0.8,False,False,0.0,False,0.9999999999999998,1.0,1.0,1.0,True,0.0,0.0
ep176_task088,176,88,medium,0.9999,16-28,23,23,1.3460186175849624,41.792675857862626,0.0,41.792675857862605,39.87688148082003,0.0,39.876881480819975,0.0,5,5,5,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep176_task100,176,100,high,0.9999,16-28,16,16,2.375839384571896,43.95604540064406,7.500621256233728,43.95604540064406,43.11162546262705,7.866704949231263,43.111625462627046,0.1706391279713217,4,3,3,0.75,False,False,0.0,False,0.9999999999999998,1.0,1.0,1.0,True,0.0,0.0
ep176_task113,176,113,high,0.99,16-28,24,24,2.6571743811961333,20.340982380455024,10.809650509053839,20.340982380455017,21.90686044356811,10.54934442230325,21.90686044356812,0.5314222443573067,7,5,5,0.7142857142857143,False,False,0.0,False,0.9778565101860054,0.9285714285714285,1.0,1.0,True,0.0,0.0
ep176_task125,176,125,high,0.999,16-28,21,21,1.791397948259156,10.071552882887396,0.0,10.071552882887374,10.192299899224224,0.0,10.192299899224224,0.0,7,7,7,1.0,True,False,0.0,False,1.0,0.9999999999999999,1.0,1.0,True,0.0,0.0
ep176_task138,176,138,low,0.9,16-28,28,28,0.0,20.879617640673615,29.79554801273855,29.486194330197634,20.60168342365924,29.54790398669047,29.248114516805686,1.4270159791957422,7,5,0,0.0,False,True,13.104666111117808,True,1.0,1.0,1.0,1.0,True,0.0,0.0
ep176_task150,176,150,low,0.9,16-28,28,28,0.0,25.15877740195471,0.0,25.15877740195475,24.182367167908552,0.0,24.182367167908637,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep176_task163,176,163,low,0.9,16-28,28,28,0.0,21.53988231007856,0.0,21.539882310078582,21.065300411749554,0.0,21.065300411749547,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep176_task175,176,175,low,0.9,16-28,28,28,0.0,21.124961128575254,23.04796600136723,25.994103804827233,21.476185370378907,23.22539399255365,26.13359659602105,1.0910299839648352,7,6,6,0.8571428571428571,False,False,0.0,False,0.9999999999999998,1.0,1.0,1.0,True,0.0,0.0
ep176_task188,176,188,low,0.99,16-28,28,28,0.0,27.854591501073358,0.0,27.854591501073372,26.57646285361959,0.0,26.576462853619603,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep176_task200,176,200,high,0.9999,6-15,8,8,1.9531457997573511,7.206600092742306,0.0,7.206600092742306,7.7491348820411226,0.0,7.7491348820411226,0.0,3,3,3,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep177_task001,177,1,low,0.99,16-28,28,28,0.0,36.17623744576464,0.0,36.17623744576463,34.48896391261218,0.0,34.48896391261212,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep177_task013,177,13,high,0.999,16-28,28,28,2.6575699803418167,52.18030662908714,27.86749805535942,42.71707569315612,50.96943330701876,26.614832941266002,41.9332827651391,0.5340616001636352,7,6,0,0.0,False,True,18.40426711942837,True,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep177_task026,177,26,high,0.9999,16-28,19,19,4.582410512858578,11.198150053011268,0.7088753962300416,11.907025449241331,10.78239579960021,0.7792326161922745,11.561628415792484,0.06330290207527801,6,5,5,0.8333333333333334,False,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep177_task038,177,38,low,0.99,16-28,28,28,0.0,24.742530388522077,0.0,24.742530388522084,23.800003541650625,0.0,23.800003541650597,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep177_task051,177,51,low,0.999,16-28,28,28,0.0,20.152868179977006,0.0,20.15286817997702,19.895320211516427,0.0,19.895320211516378,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep177_task063,177,63,low,0.999,16-28,28,28,0.0,27.614820155621203,0.0,27.614820155621146,26.327184159272846,0.0,26.327184159272804,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep177_task076,177,76,medium,0.9999,16-28,21,21,0.557194340073399,20.892252365666756,0.0,20.892252365666735,19.993711554593148,0.0,19.993711554593176,0.0,7,7,7,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep177_task088,177,88,medium,0.9999,16-28,28,28,1.22253928968488,43.80187883409856,0.0,43.801878834098545,41.72255816401429,0.0,41.72255816401429,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep177_task100,177,100,high,0.9999,16-28,23,23,3.4469114969688803,68.62165531529878,0.6863189692157192,68.62165531529875,67.99960288230164,0.76076569976982,67.99960288230167,0.010001492474383792,7,6,6,0.8571428571428571,False,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep177_task113,177,113,low,0.99,16-28,28,28,0.0,17.798964123995454,0.0,17.79896412399546,18.938755218026465,0.0,18.9387552180265,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep177_task125,177,125,high,0.999,16-28,26,26,1.7103492011861507,20.710943177600832,54.23952608996461,70.75642826403717,22.367232524315202,52.35550856231009,69.84770691152801,2.6188824731374574,7,6,6,0.8571428571428571,False,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep177_task138,177,138,low,0.9,16-28,28,28,0.0,20.879617640673615,33.578514067382,38.7039632707079,20.60168342365924,33.880208270144635,38.86253608205243,1.6081958321866423,7,6,6,0.8571428571428571,False,False,0.0,False,0.9966424174594293,0.9821958456973294,1.0,1.0,True,0.0,0.0
ep177_task150,177,150,medium,0.9,16-28,28,28,1.6233945643840406,31.768781764621465,33.44686160115475,38.85252520434602,30.663660792431735,31.98438462977333,37.150145203699026,1.0528216614966974,7,6,6,0.8571428571428571,False,False,0.0,False,1.0,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep177_task163,177,163,medium,0.9,16-28,28,28,0.551794196309686,21.53988231007856,0.0,21.539882310078553,21.065300411749554,0.0,21.065300411749547,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep177_task175,177,175,high,0.9,16-28,28,28,2.969526956611319,28.105447697476396,35.98087551500663,35.18745111240281,29.155193071131638,34.732672200140996,38.32866628568519,1.2802100113223733,7,4,4,0.5714285714285714,False,False,0.0,False,0.9994488839900799,0.9944751381215472,1.0,1.0,True,0.0,0.0
ep177_task188,177,188,high,0.99,16-28,28,28,3.206009251478747,71.75156225753071,0.0,71.75156225753071,70.19724683183804,0.0,70.19724683183807,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep177_task200,177,200,low,0.9999,1-5,3,3,0.0,0.9162457425315509,0.0,0.9162457425315509,0.9174041218102289,0.0,0.9174041218102289,0.0,2,2,2,1.0,True,False,0.0,False,1.0,0.9999999999999999,1.0,1.0,True,0.0,0.0
ep180_task001,180,1,low,0.99,16-28,28,28,0.0,36.17623744576463,0.0,36.17623744576457,34.488963912612135,0.0,34.48896391261212,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep180_task013,180,13,medium,0.999,16-28,25,25,1.0185940243236558,24.331256775125112,0.0,24.331256775125098,23.369709631509124,0.0,23.369709631509124,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999999,1.0,1.0,1.0,True,0.0,0.0
ep180_task026,180,26,high,0.9999,6-15,14,14,3.051051627896983,20.888415592805877,0.0,20.88841559280587,20.568032980703407,0.0,20.56803298070338,0.0,3,3,3,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep180_task038,180,38,medium,0.99,16-28,28,28,0.6183633964168593,24.742530388521516,0.0,24.742530388521516,23.800003541650078,0.0,23.80000354164997,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep180_task051,180,51,medium,0.999,16-28,21,21,0.2905955074784022,17.782154877466283,19.48296772160944,16.370169747270324,17.504235916881754,18.576260850794768,15.551823784154749,1.095647173014922,7,6,0,0.0,False,True,16.370169747270324,True,1.0,1.0,1.0,1.0,True,0.0,0.0
ep180_task063,180,63,medium,0.999,16-28,27,27,0.6399394023544858,18.904819712821222,26.676403494226918,37.17755118431512,18.0370870253131,25.950799453187756,35.957840672131,1.4110900764705532,7,6,6,0.8571428571428571,False,False,0.0,False,0.9999999999999999,1.0,1.0,1.0,True,0.0,0.0
ep180_task076,180,76,medium,0.9999,6-15,15,15,1.608587366916486,31.048258765525624,0.0,31.048258765525645,29.822104124302356,0.0,29.822104124302342,0.0,6,6,6,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep180_task088,180,88,medium,0.9999,16-28,22,22,0.5298656617845514,37.20704080567545,0.0,37.20704080567546,35.426901793075544,0.0,35.42690179307556,0.0,7,7,7,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep180_task100,180,100,medium,0.9999,6-15,15,15,1.206332325960751,32.20510392636303,0.0,32.20510392636302,30.92324454748357,0.0,30.92324454748359,0.0,6,6,6,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep180_task113,180,113,medium,0.99,16-28,25,25,1.6126828782933724,17.10511662183513,0.0,17.105116621835094,18.14688579278871,0.0,18.14688579278868,0.0,7,7,7,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
