state_id,episode,task_id,load,requirement,safe_set_bin,safe_set_size,effective_set_size,max_backlog,method,action_index,semantics,component,optimal_set_hit,top3_hit,top5_hit,regret,optimal_set_size,conflict_state
ep143_task175,143,175,high,0.9,16-28,28,28,1.922219924901232,SafeMin,5,decision,total,True,True,True,0.0,6,False
ep143_task175,143,175,high,0.9,16-28,28,28,1.922219924901232,SafeMin,5,event,own,True,True,True,0.0,7,False
ep143_task175,143,175,high,0.9,16-28,28,28,1.922219924901232,SafeMin,5,event,future,False,False,False,9.300352977272723,21,False
ep143_task175,143,175,high,0.9,16-28,28,28,1.922219924901232,SafeMin,5,event,total,True,True,True,0.0,6,False
ep143_task188,143,188,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep143_task188,143,188,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,future,True,True,True,0.0,28,False
ep143_task188,143,188,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,total,True,True,True,0.0,7,False
ep143_task188,143,188,low,0.99,16-28,28,28,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep143_task188,143,188,low,0.99,16-28,28,28,0.0,SafeMin,5,event,future,True,True,True,0.0,28,False
ep143_task188,143,188,low,0.99,16-28,28,28,0.0,SafeMin,5,event,total,True,True,True,0.0,7,False
ep143_task200,143,200,medium,0.9999,6-15,7,7,1.181603341728242,SafeMin,6,decision,own,True,True,True,0.0,5,False
ep143_task200,143,200,medium,0.9999,6-15,7,7,1.181603341728242,SafeMin,6,decision,future,True,True,True,0.0,7,False
ep143_task200,143,200,medium,0.9999,6-15,7,7,1.181603341728242,SafeMin,6,decision,total,True,True,True,0.0,5,False
ep143_task200,143,200,medium,0.9999,6-15,7,7,1.181603341728242,SafeMin,6,event,own,True,True,True,0.0,5,False
ep143_task200,143,200,medium,0.9999,6-15,7,7,1.181603341728242,SafeMin,6,event,future,True,True,True,0.0,7,False
ep143_task200,143,200,medium,0.9999,6-15,7,7,1.181603341728242,SafeMin,6,event,total,True,True,True,0.0,5,False
ep146_task001,146,1,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep146_task001,146,1,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,future,True,True,True,0.0,28,False
ep146_task001,146,1,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,total,True,True,True,0.0,7,False
ep146_task001,146,1,low,0.99,16-28,28,28,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep146_task001,146,1,low,0.99,16-28,28,28,0.0,SafeMin,5,event,future,True,True,True,0.0,28,False
ep146_task001,146,1,low,0.99,16-28,28,28,0.0,SafeMin,5,event,total,True,True,True,0.0,7,False
ep146_task013,146,13,high,0.999,16-28,26,26,2.055341892758835,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep146_task013,146,13,high,0.999,16-28,26,26,2.055341892758835,SafeMin,5,decision,future,True,True,True,0.0,19,False
ep146_task013,146,13,high,0.999,16-28,26,26,2.055341892758835,SafeMin,5,decision,total,True,True,True,0.0,6,False
ep146_task013,146,13,high,0.999,16-28,26,26,2.055341892758835,SafeMin,5,event,own,True,True,True,0.0,7,False
ep146_task013,146,13,high,0.999,16-28,26,26,2.055341892758835,SafeMin,5,event,future,True,True,True,0.0,19,False
ep146_task013,146,13,high,0.999,16-28,26,26,2.055341892758835,SafeMin,5,event,total,True,True,True,0.0,6,False
ep146_task026,146,26,low,0.9999,16-28,17,17,0.0,SafeMin,11,decision,own,True,True,True,0.0,5,True
ep146_task026,146,26,low,0.9999,16-28,17,17,0.0,SafeMin,11,decision,future,False,False,False,7.028170033845015,12,True
ep146_task026,146,26,low,0.9999,16-28,17,17,0.0,SafeMin,11,decision,total,False,False,False,1.0126484866634087,6,True
ep146_task026,146,26,low,0.9999,16-28,17,17,0.0,SafeMin,11,event,own,True,True,True,0.0,5,True
ep146_task026,146,26,low,0.9999,16-28,17,17,0.0,SafeMin,11,event,future,False,False,False,6.848099477612436,12,True
ep146_task026,146,26,low,0.9999,16-28,17,17,0.0,SafeMin,11,event,total,False,False,False,0.5876930840138925,6,True
ep146_task038,146,38,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,own,False,False,False,4.678118501606519,7,True
ep146_task038,146,38,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,future,True,True,True,0.0,21,True
ep146_task038,146,38,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,total,True,True,True,0.0,6,True
ep146_task038,146,38,low,0.99,16-28,28,28,0.0,SafeMin,5,event,own,False,False,False,4.881706629175554,7,True
ep146_task038,146,38,low,0.99,16-28,28,28,0.0,SafeMin,5,event,future,True,True,True,0.0,21,True
ep146_task038,146,38,low,0.99,16-28,28,28,0.0,SafeMin,5,event,total,True,True,True,0.0,6,True
ep146_task051,146,51,high,0.999,16-28,24,24,2.267293043050845,SafeMin,5,decision,own,True,True,True,0.0,7,True
ep146_task051,146,51,high,0.999,16-28,24,24,2.267293043050845,SafeMin,5,decision,future,False,False,False,17.33877591764167,12,True
ep146_task051,146,51,high,0.999,16-28,24,24,2.267293043050845,SafeMin,5,decision,total,False,False,False,6.836600353310814,4,True
ep146_task051,146,51,high,0.999,16-28,24,24,2.267293043050845,SafeMin,5,event,own,True,True,True,0.0,7,True
ep146_task051,146,51,high,0.999,16-28,24,24,2.267293043050845,SafeMin,5,event,future,False,False,False,18.164007755984187,12,True
ep146_task051,146,51,high,0.999,16-28,24,24,2.267293043050845,SafeMin,5,event,total,False,False,False,7.410180241848309,4,True
ep146_task063,146,63,high,0.999,16-28,27,27,1.8382434838132864,SafeMin,6,decision,own,True,True,True,0.0,7,False
ep146_task063,146,63,high,0.999,16-28,27,27,1.8382434838132864,SafeMin,6,decision,future,True,True,True,0.0,21,False
ep146_task063,146,63,high,0.999,16-28,27,27,1.8382434838132864,SafeMin,6,decision,total,True,True,True,0.0,6,False
ep146_task063,146,63,high,0.999,16-28,27,27,1.8382434838132864,SafeMin,6,event,own,True,True,True,0.0,7,False
ep146_task063,146,63,high,0.999,16-28,27,27,1.8382434838132864,SafeMin,6,event,future,True,True,True,0.0,21,False
ep146_task063,146,63,high,0.999,16-28,27,27,1.8382434838132864,SafeMin,6,event,total,True,True,True,0.0,6,False
ep146_task076,146,76,low,0.9999,16-28,19,19,0.0,SafeMin,11,decision,own,True,True,True,0.0,6,False
ep146_task076,146,76,low,0.9999,16-28,19,19,0.0,SafeMin,11,decision,future,True,True,True,0.0,19,False
ep146_task076,146,76,low,0.9999,16-28,19,19,0.0,SafeMin,11,decision,total,True,True,True,0.0,6,False
ep146_task076,146,76,low,0.9999,16-28,19,19,0.0,SafeMin,11,event,own,True,True,True,0.0,6,False
ep146_task076,146,76,low,0.9999,16-28,19,19,0.0,SafeMin,11,event,future,True,True,True,0.0,19,False
ep146_task076,146,76,low,0.9999,16-28,19,19,0.0,SafeMin,11,event,total,True,True,True,0.0,6,False
ep146_task088,146,88,high,0.9999,16-28,26,26,4.837244183876395,SafeMin,6,decision,own,True,True,True,0.0,7,False
ep146_task088,146,88,high,0.9999,16-28,26,26,4.837244183876395,SafeMin,6,decision,future,True,True,True,0.0,13,False
ep146_task088,146,88,high,0.9999,16-28,26,26,4.837244183876395,SafeMin,6,decision,total,True,True,True,0.0,5,False
ep146_task088,146,88,high,0.9999,16-28,26,26,4.837244183876395,SafeMin,6,event,own,True,True,True,0.0,7,False
ep146_task088,146,88,high,0.9999,16-28,26,26,4.837244183876395,SafeMin,6,event,future,True,True,True,0.0,13,False
ep146_task088,146,88,high,0.9999,16-28,26,26,4.837244183876395,SafeMin,6,event,total,True,True,True,0.0,5,False
ep146_task100,146,100,high,0.9999,16-28,19,19,3.063091272535833,SafeMin,11,decision,own,True,True,True,0.0,6,False
ep146_task100,146,100,high,0.9999,16-28,19,19,3.063091272535833,SafeMin,11,decision,future,True,True,True,0.0,19,False
ep146_task100,146,100,high,0.9999,16-28,19,19,3.063091272535833,SafeMin,11,decision,total,True,True,True,0.0,6,False
ep146_task100,146,100,high,0.9999,16-28,19,19,3.063091272535833,SafeMin,11,event,own,True,True,True,0.0,6,False
ep146_task100,146,100,high,0.9999,16-28,19,19,3.063091272535833,SafeMin,11,event,future,True,True,True,0.0,19,False
ep146_task100,146,100,high,0.9999,16-28,19,19,3.063091272535833,SafeMin,11,event,total,True,True,True,0.0,6,False
ep146_task113,146,113,low,0.99,16-28,26,26,0.0455796919767521,SafeMin,6,decision,own,True,True,True,0.0,7,False
ep146_task113,146,113,low,0.99,16-28,26,26,0.0455796919767521,SafeMin,6,decision,future,True,True,True,0.0,26,False
ep146_task113,146,113,low,0.99,16-28,26,26,0.0455796919767521,SafeMin,6,decision,total,True,True,True,0.0,7,False
ep146_task113,146,113,low,0.99,16-28,26,26,0.0455796919767521,SafeMin,6,event,own,True,True,True,0.0,7,False
ep146_task113,146,113,low,0.99,16-28,26,26,0.0455796919767521,SafeMin,6,event,future,True,True,True,0.0,26,False
ep146_task113,146,113,low,0.99,16-28,26,26,0.0455796919767521,SafeMin,6,event,total,True,True,True,0.0,7,False
ep146_task125,146,125,low,0.999,16-28,23,23,0.0,SafeMin,5,decision,own,False,False,False,2.5529134360554266,6,False
ep146_task125,146,125,low,0.999,16-28,23,23,0.0,SafeMin,5,decision,future,True,True,True,0.0,16,False
ep146_task125,146,125,low,0.999,16-28,23,23,0.0,SafeMin,5,decision,total,False,False,False,2.5529134360554053,5,False
ep146_task125,146,125,low,0.999,16-28,23,23,0.0,SafeMin,5,event,own,False,False,False,2.4587515132327944,6,False
ep146_task125,146,125,low,0.999,16-28,23,23,0.0,SafeMin,5,event,future,True,True,True,0.0,16,False
ep146_task125,146,125,low,0.999,16-28,23,23,0.0,SafeMin,5,event,total,False,False,False,2.458751513232812,5,False
ep146_task138,146,138,low,0.9,16-28,28,28,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep146_task138,146,138,low,0.9,16-28,28,28,0.0,SafeMin,5,decision,future,True,True,True,0.0,21,False
ep146_task138,146,138,low,0.9,16-28,28,28,0.0,SafeMin,5,decision,total,True,True,True,0.0,6,False
ep146_task138,146,138,low,0.9,16-28,28,28,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep146_task138,146,138,low,0.9,16-28,28,28,0.0,SafeMin,5,event,future,True,True,True,0.0,21,False
ep146_task138,146,138,low,0.9,16-28,28,28,0.0,SafeMin,5,event,total,True,True,True,0.0,6,False
ep146_task150,146,150,medium,0.9,16-28,28,28,1.5320322942798414,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep146_task150,146,150,medium,0.9,16-28,28,28,1.5320322942798414,SafeMin,5,decision,future,True,True,True,0.0,28,False
ep146_task150,146,150,medium,0.9,16-28,28,28,1.5320322942798414,SafeMin,5,decision,total,True,True,True,0.0,7,False
ep146_task150,146,150,medium,0.9,16-28,28,28,1.5320322942798414,SafeMin,5,event,own,True,True,True,0.0,7,False
ep146_task150,146,150,medium,0.9,16-28,28,28,1.5320322942798414,SafeMin,5,event,future,True,True,True,0.0,28,False
ep146_task150,146,150,medium,0.9,16-28,28,28,1.5320322942798414,SafeMin,5,event,total,True,True,True,0.0,7,False
ep146_task163,146,163,low,0.9,16-28,28,28,0.0411371917777668,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep146_task163,146,163,low,0.9,16-28,28,28,0.0411371917777668,SafeMin,5,decision,future,True,True,True,0.0,28,False
ep146_task163,146,163,low,0.9,16-28,28,28,0.0411371917777668,SafeMin,5,decision,total,True,True,True,0.0,7,False
ep146_task163,146,163,low,0.9,16-28,28,28,0.0411371917777668,SafeMin,5,event,own,True,True,True,0.0,7,False
ep146_task163,146,163,low,0.9,16-28,28,28,0.0411371917777668,SafeMin,5,event,future,True,True,True,0.0,28,False
ep146_task163,146,163,low,0.9,16-28,28,28,0.0411371917777668,SafeMin,5,event,total,True,True,True,0.0,7,False
ep146_task175,146,175,high,0.9,16-28,28,28,1.7057661826660944,SafeMin,6,decision,own,True,True,True,0.0,7,False
ep146_task175,146,175,high,0.9,16-28,28,28,1.7057661826660944,SafeMin,6,decision,future,True,True,True,0.0,10,False
ep146_task175,146,175,high,0.9,16-28,28,28,1.7057661826660944,SafeMin,6,decision,total,True,True,True,0.0,4,False
ep146_task175,146,175,high,0.9,16-28,28,28,1.7057661826660944,SafeMin,6,event,own,True,True,True,0.0,7,False
ep146_task175,146,175,high,0.9,16-28,28,28,1.7057661826660944,SafeMin,6,event,future,True,True,True,0.0,10,False
ep146_task175,146,175,high,0.9,16-28,28,28,1.7057661826660944,SafeMin,6,event,total,True,True,True,0.0,4,False
ep146_task188,146,188,medium,0.99,16-28,28,28,1.188677941927987,SafeMin,6,decision,own,True,True,True,0.0,7,False
ep146_task188,146,188,medium,0.99,16-28,28,28,1.188677941927987,SafeMin,6,decision,future,True,True,True,0.0,28,False
ep146_task188,146,188,medium,0.99,16-28,28,28,1.188677941927987,SafeMin,6,decision,total,True,True,True,0.0,7,False
ep146_task188,146,188,medium,0.99,16-28,28,28,1.188677941927987,SafeMin,6,event,own,True,True,True,0.0,7,False
ep146_task188,146,188,medium,0.99,16-28,28,28,1.188677941927987,SafeMin,6,event,future,True,True,True,0.0,28,False
ep146_task188,146,188,medium,0.99,16-28,28,28,1.188677941927987,SafeMin,6,event,total,True,True,True,0.0,7,False
ep146_task200,146,200,high,0.9999,6-15,10,10,2.9863139462182176,SafeMin,19,decision,own,True,True,True,0.0,4,False
ep146_task200,146,200,high,0.9999,6-15,10,10,2.9863139462182176,SafeMin,19,decision,future,True,True,True,0.0,10,False
ep146_task200,146,200,high,0.9999,6-15,10,10,2.9863139462182176,SafeMin,19,decision,total,True,True,True,0.0,4,False
ep146_task200,146,200,high,0.9999,6-15,10,10,2.9863139462182176,SafeMin,19,event,own,True,True,True,0.0,4,False
ep146_task200,146,200,high,0.9999,6-15,10,10,2.9863139462182176,SafeMin,19,event,future,True,True,True,0.0,10,False
ep146_task200,146,200,high,0.9999,6-15,10,10,2.9863139462182176,SafeMin,19,event,total,True,True,True,0.0,4,False
ep147_task001,147,1,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep147_task001,147,1,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,future,True,True,True,0.0,28,False
ep147_task001,147,1,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,total,True,True,True,0.0,7,False
ep147_task001,147,1,low,0.99,16-28,28,28,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep147_task001,147,1,low,0.99,16-28,28,28,0.0,SafeMin,5,event,future,True,True,True,0.0,28,False
ep147_task001,147,1,low,0.99,16-28,28,28,0.0,SafeMin,5,event,total,True,True,True,0.0,7,False
ep147_task013,147,13,medium,0.999,16-28,28,28,0.1391288419581982,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep147_task013,147,13,medium,0.999,16-28,28,28,0.1391288419581982,SafeMin,5,decision,future,True,True,True,0.0,21,False
ep147_task013,147,13,medium,0.999,16-28,28,28,0.1391288419581982,SafeMin,5,decision,total,True,True,True,0.0,6,False
ep147_task013,147,13,medium,0.999,16-28,28,28,0.1391288419581982,SafeMin,5,event,own,True,True,True,0.0,7,False
ep147_task013,147,13,medium,0.999,16-28,28,28,0.1391288419581982,SafeMin,5,event,future,True,True,True,0.0,21,False
ep147_task013,147,13,medium,0.999,16-28,28,28,0.1391288419581982,SafeMin,5,event,total,True,True,True,0.0,6,False
ep147_task026,147,26,low,0.9999,16-28,18,18,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep147_task026,147,26,low,0.9999,16-28,18,18,0.0,SafeMin,5,decision,future,True,True,True,0.0,18,False
ep147_task026,147,26,low,0.9999,16-28,18,18,0.0,SafeMin,5,decision,total,True,True,True,0.0,7,False
ep147_task026,147,26,low,0.9999,16-28,18,18,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep147_task026,147,26,low,0.9999,16-28,18,18,0.0,SafeMin,5,event,future,True,True,True,0.0,18,False
ep147_task026,147,26,low,0.9999,16-28,18,18,0.0,SafeMin,5,event,total,True,True,True,0.0,7,False
ep147_task038,147,38,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep147_task038,147,38,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,future,True,True,True,0.0,28,False
ep147_task038,147,38,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,total,True,True,True,0.0,7,False
ep147_task038,147,38,low,0.99,16-28,28,28,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep147_task038,147,38,low,0.99,16-28,28,28,0.0,SafeMin,5,event,future,True,True,True,0.0,28,False
ep147_task038,147,38,low,0.99,16-28,28,28,0.0,SafeMin,5,event,total,True,True,True,0.0,7,False
ep147_task051,147,51,low,0.999,16-28,28,28,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep147_task051,147,51,low,0.999,16-28,28,28,0.0,SafeMin,5,decision,future,True,True,True,0.0,28,False
ep147_task051,147,51,low,0.999,16-28,28,28,0.0,SafeMin,5,decision,total,True,True,True,0.0,7,False
ep147_task051,147,51,low,0.999,16-28,28,28,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep147_task051,147,51,low,0.999,16-28,28,28,0.0,SafeMin,5,event,future,True,True,True,0.0,28,False
ep147_task051,147,51,low,0.999,16-28,28,28,0.0,SafeMin,5,event,total,True,True,True,0.0,7,False
ep147_task063,147,63,medium,0.999,16-28,28,28,0.885721100212091,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep147_task063,147,63,medium,0.999,16-28,28,28,0.885721100212091,SafeMin,5,decision,future,True,True,True,0.0,21,False
ep147_task063,147,63,medium,0.999,16-28,28,28,0.885721100212091,SafeMin,5,decision,total,True,True,True,0.0,6,False
ep147_task063,147,63,medium,0.999,16-28,28,28,0.885721100212091,SafeMin,5,event,own,True,True,True,0.0,7,False
ep147_task063,147,63,medium,0.999,16-28,28,28,0.885721100212091,SafeMin,5,event,future,True,True,True,0.0,21,False
ep147_task063,147,63,medium,0.999,16-28,28,28,0.885721100212091,SafeMin,5,event,total,True,True,True,0.0,6,False
ep147_task076,147,76,medium,0.9999,16-28,20,20,0.8700963986219226,SafeMin,6,decision,own,True,True,True,0.0,7,False
ep147_task076,147,76,medium,0.9999,16-28,20,20,0.8700963986219226,SafeMin,6,decision,future,True,True,True,0.0,20,False
ep147_task076,147,76,medium,0.9999,16-28,20,20,0.8700963986219226,SafeMin,6,decision,total,True,True,True,0.0,7,False
ep147_task076,147,76,medium,0.9999,16-28,20,20,0.8700963986219226,SafeMin,6,event,own,True,True,True,0.0,7,False
ep147_task076,147,76,medium,0.9999,16-28,20,20,0.8700963986219226,SafeMin,6,event,future,True,True,True,0.0,20,False
ep147_task076,147,76,medium,0.9999,16-28,20,20,0.8700963986219226,SafeMin,6,event,total,True,True,True,0.0,7,False
ep147_task088,147,88,low,0.9999,16-28,28,28,0.0,SafeMin,5,decision,own,False,False,False,29.476995474332725,7,False
ep147_task088,147,88,low,0.9999,16-28,28,28,0.0,SafeMin,5,decision,future,True,True,True,0.0,28,False
ep147_task088,147,88,low,0.9999,16-28,28,28,0.0,SafeMin,5,decision,total,False,False,False,29.47699547433274,7,False
ep147_task088,147,88,low,0.9999,16-28,28,28,0.0,SafeMin,5,event,own,False,False,False,30.94209444537124,7,False
ep147_task088,147,88,low,0.9999,16-28,28,28,0.0,SafeMin,5,event,future,True,True,True,0.0,28,False
ep147_task088,147,88,low,0.9999,16-28,28,28,0.0,SafeMin,5,event,total,False,False,False,30.942094445371254,7,False
ep147_task100,147,100,high,0.9999,16-28,22,22,2.690952965296071,SafeMin,6,decision,own,True,True,True,0.0,7,False
ep147_task100,147,100,high,0.9999,16-28,22,22,2.690952965296071,SafeMin,6,decision,future,False,False,False,1.2766936384497,15,False
ep147_task100,147,100,high,0.9999,16-28,22,22,2.690952965296071,SafeMin,6,decision,total,True,True,True,0.0,7,False
ep147_task100,147,100,high,0.9999,16-28,22,22,2.690952965296071,SafeMin,6,event,own,True,True,True,0.0,7,False
ep147_task100,147,100,high,0.9999,16-28,22,22,2.690952965296071,SafeMin,6,event,future,False,False,False,1.2899216985215674,15,False
ep147_task100,147,100,high,0.9999,16-28,22,22,2.690952965296071,SafeMin,6,event,total,True,True,True,0.0,7,False
ep147_task113,147,113,low,0.99,16-28,28,28,0.0,SafeMin,6,decision,own,True,True,True,0.0,7,True
ep147_task113,147,113,low,0.99,16-28,28,28,0.0,SafeMin,6,decision,future,False,False,False,14.612495910163233,21,True
ep147_task113,147,113,low,0.99,16-28,28,28,0.0,SafeMin,6,decision,total,False,False,False,11.69602718034713,6,True
ep147_task113,147,113,low,0.99,16-28,28,28,0.0,SafeMin,6,event,own,True,True,True,0.0,7,True
ep147_task113,147,113,low,0.99,16-28,28,28,0.0,SafeMin,6,event,future,False,False,False,14.821396630653723,21,True
ep147_task113,147,113,low,0.99,16-28,28,28,0.0,SafeMin,6,event,total,False,False,False,11.9573104811181,6,True
ep147_task125,147,125,low,0.999,16-28,24,24,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,True
ep147_task125,147,125,low,0.999,16-28,24,24,0.0,SafeMin,5,decision,future,False,False,False,6.136420569876918,12,True
ep147_task125,147,125,low,0.999,16-28,24,24,0.0,SafeMin,5,decision,total,False,False,False,4.959835238983942,5,True
ep147_task125,147,125,low,0.999,16-28,24,24,0.0,SafeMin,5,event,own,True,True,True,0.0,7,True
ep147_task125,147,125,low,0.999,16-28,24,24,0.0,SafeMin,5,event,future,False,False,False,6.076704722801821,12,True
ep147_task125,147,125,low,0.999,16-28,24,24,0.0,SafeMin,5,event,total,False,False,False,4.885682533628312,5,True
ep147_task138,147,138,low,0.9,16-28,28,28,0.0,SafeMin,5,decision,own,False,False,False,26.11491705287839,7,False
ep147_task138,147,138,low,0.9,16-28,28,28,0.0,SafeMin,5,decision,future,False,False,False,21.391913392804952,15,False
ep147_task138,147,138,low,0.9,16-28,28,28,0.0,SafeMin,5,decision,total,False,False,False,47.506830445683306,5,False
ep147_task138,147,138,low,0.9,16-28,28,28,0.0,SafeMin,5,event,own,False,False,False,26.244291346752,7,False
ep147_task138,147,138,low,0.9,16-28,28,28,0.0,SafeMin,5,event,future,False,False,False,22.449139102027857,15,False
ep147_task138,147,138,low,0.9,16-28,28,28,0.0,SafeMin,5,event,total,False,False,False,48.69343044877991,5,False
ep147_task150,147,150,low,0.9,16-28,28,28,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep147_task150,147,150,low,0.9,16-28,28,28,0.0,SafeMin,5,decision,future,True,True,True,0.0,28,False
ep147_task150,147,150,low,0.9,16-28,28,28,0.0,SafeMin,5,decision,total,True,True,True,0.0,7,False
ep147_task150,147,150,low,0.9,16-28,28,28,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep147_task150,147,150,low,0.9,16-28,28,28,0.0,SafeMin,5,event,future,True,True,True,0.0,28,False
ep147_task150,147,150,low,0.9,16-28,28,28,0.0,SafeMin,5,event,total,True,True,True,0.0,7,False
ep147_task163,147,163,low,0.9,16-28,28,28,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep147_task163,147,163,low,0.9,16-28,28,28,0.0,SafeMin,5,decision,future,True,True,True,0.0,28,False
ep147_task163,147,163,low,0.9,16-28,28,28,0.0,SafeMin,5,decision,total,True,True,True,0.0,7,False
ep147_task163,147,163,low,0.9,16-28,28,28,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep147_task163,147,163,low,0.9,16-28,28,28,0.0,SafeMin,5,event,future,True,True,True,0.0,28,False
ep147_task163,147,163,low,0.9,16-28,28,28,0.0,SafeMin,5,event,total,True,True,True,0.0,7,False
ep147_task175,147,175,high,0.9,16-28,28,28,3.41888299337038,SafeMin,4,decision,own,True,True,True,0.0,7,True
ep147_task175,147,175,high,0.9,16-28,28,28,3.41888299337038,SafeMin,4,decision,future,False,False,False,12.351961974191283,4,True
ep147_task175,147,175,high,0.9,16-28,28,28,3.41888299337038,SafeMin,4,decision,total,False,False,True,5.978972551789525,1,True
ep147_task175,147,175,high,0.9,16-28,28,28,3.41888299337038,SafeMin,4,event,own,True,True,True,0.0,7,True
ep147_task175,147,175,high,0.9,16-28,28,28,3.41888299337038,SafeMin,4,event,future,False,False,False,13.415051957415358,4,True
ep147_task175,147,175,high,0.9,16-28,28,28,3.41888299337038,SafeMin,4,event,total,False,False,True,7.093040067497668,1,True
ep147_task188,147,188,high,0.99,16-28,28,28,2.831811740446547,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep147_task188,147,188,high,0.99,16-28,28,28,2.831811740446547,SafeMin,5,decision,future,True,True,True,0.0,21,False
ep147_task188,147,188,high,0.99,16-28,28,28,2.831811740446547,SafeMin,5,decision,total,True,True,True,0.0,6,False
ep147_task188,147,188,high,0.99,16-28,28,28,2.831811740446547,SafeMin,5,event,own,True,True,True,0.0,7,False
ep147_task188,147,188,high,0.99,16-28,28,28,2.831811740446547,SafeMin,5,event,future,True,True,True,0.0,21,False
ep147_task188,147,188,high,0.99,16-28,28,28,2.831811740446547,SafeMin,5,event,total,True,True,True,0.0,6,False
ep147_task200,147,200,low,0.9999,1-5,3,3,0.0,SafeMin,26,decision,own,True,True,True,0.0,2,False
ep147_task200,147,200,low,0.9999,1-5,3,3,0.0,SafeMin,26,decision,future,True,True,True,0.0,3,False
ep147_task200,147,200,low,0.9999,1-5,3,3,0.0,SafeMin,26,decision,total,True,True,True,0.0,2,False
ep147_task200,147,200,low,0.9999,1-5,3,3,0.0,SafeMin,26,event,own,True,True,True,0.0,2,False
ep147_task200,147,200,low,0.9999,1-5,3,3,0.0,SafeMin,26,event,future,True,True,True,0.0,3,False
ep147_task200,147,200,low,0.9999,1-5,3,3,0.0,SafeMin,26,event,total,True,True,True,0.0,2,False
ep174_task001,174,1,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep174_task001,174,1,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,future,True,True,True,0.0,28,False
ep174_task001,174,1,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,total,True,True,True,0.0,7,False
ep174_task001,174,1,low,0.99,16-28,28,28,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep174_task001,174,1,low,0.99,16-28,28,28,0.0,SafeMin,5,event,future,True,True,True,0.0,28,False
ep174_task001,174,1,low,0.99,16-28,28,28,0.0,SafeMin,5,event,total,True,True,True,0.0,7,False
ep174_task013,174,13,medium,0.999,16-28,26,26,0.9641160713046936,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep174_task013,174,13,medium,0.999,16-28,26,26,0.9641160713046936,SafeMin,5,decision,future,True,True,True,0.0,26,False
ep174_task013,174,13,medium,0.999,16-28,26,26,0.9641160713046936,SafeMin,5,decision,total,True,True,True,0.0,7,False
ep174_task013,174,13,medium,0.999,16-28,26,26,0.9641160713046936,SafeMin,5,event,own,True,True,True,0.0,7,False
ep174_task013,174,13,medium,0.999,16-28,26,26,0.9641160713046936,SafeMin,5,event,future,True,True,True,0.0,26,False
ep174_task013,174,13,medium,0.999,16-28,26,26,0.9641160713046936,SafeMin,5,event,total,True,True,True,0.0,7,False
ep174_task026,174,26,medium,0.9999,6-15,12,12,1.604529873185666,SafeMin,11,decision,own,True,True,True,0.0,6,False
ep174_task026,174,26,medium,0.9999,6-15,12,12,1.604529873185666,SafeMin,11,decision,future,True,True,True,0.0,8,False
ep174_task026,174,26,medium,0.9999,6-15,12,12,1.604529873185666,SafeMin,11,decision,total,True,True,True,0.0,5,False
