arm,unit,gradient_updates,split,mae,rmse,pearson,spearman,r2,explained_variance,calibration_slope,calibration_intercept,prediction_mean,prediction_std,target_mean,target_std
SmallMLP,260,2080,train,81.57003979019701,103.09345345274555,0.3312540801517297,0.31037420803547233,0.10671027371250563,0.1096268120655457,1.03151952961099,-4.561927773720981,331.62465027745566,35.0282709075059,337.5153754878892,109.07743540259646
SmallMLP,260,2080,validation,83.65730464166423,105.39770086142374,0.31448572559605326,0.2965649577418645,0.06950125021519227,0.09886497960962404,0.9812040700085644,24.954467122078086,331.5249701639811,35.01989479771639,350.2481171564442,109.26303011580089
SmallMLP,260,2080,test,82.6829875032101,104.47246629386349,0.303083684368897,0.2832056484480287,0.08263250404777533,0.09160224833001451,0.9497197521026444,27.00800277238625,331.69147999064126,34.80945796309625,342.0219529236573,109.07624360043513
SmallMLP,270,2160,train,82.06654694271117,103.16260928799693,0.3364878195015773,0.3183204374897294,0.10551142131143731,0.11253002500084863,0.9273923230269993,16.0315182516278,346.65356748580933,39.576808524406225,337.5153754878892,109.07743540259646
SmallMLP,270,2160,validation,82.62213862013246,103.77973181391297,0.31776405176103056,0.30163770963599656,0.09785030327931699,0.09901502631373982,0.8777424179714809,46.093530524005644,346.51918422190346,39.55586792481128,350.2481171564442,109.26303011580089
SmallMLP,270,2160,test,82.8623267028314,103.98537680007324,0.30929266201693334,0.2921850148641235,0.09116677949355978,0.09301546050198184,0.8573916980286241,44.754111021335575,346.7118267949422,39.34780547042312,342.0219529236573,109.07624360043513
SmallMLP,280,2240,train,81.66896585240761,102.98609231458386,0.3365329462744433,0.31843501889471104,0.10856984211699083,0.11133559175783914,1.1496420100520637,-57.10131484782369,343.2518008956909,31.93007074126811,337.5153754878892,109.07743540259646
SmallMLP,280,2240,validation,82.55052746201274,103.90263908399186,0.3171217911619928,0.301385516525667,0.09571218993047792,0.09992763287036077,1.0865868599288822,-22.61857244868861,343.15405731074014,31.88855773608139,350.2481171564442,109.26303011580089
SmallMLP,280,2240,test,82.33414162311195,103.76566497453867,0.308972006740892,0.2919253302645353,0.09500328915718204,0.09513636196959652,1.0621993368963538,-22.610075309175727,343.28022581736246,31.72804265860063,342.0219529236573,109.07624360043513
SmallMLP,290,2320,train,81.63236274929162,102.85474597285993,0.33854124090471854,0.3188586904349207,0.11084221546209383,0.11391049700779665,1.0847556059426184,-35.16044072179102,343.55740054999455,34.04196312386024,337.5153754878892,109.07743540259646
SmallMLP,290,2320,validation,82.48253652435557,103.77682312227014,0.31905620465946216,0.302143373503022,0.09790087266245906,0.10173631498020996,1.0249977630028928,-1.8195024519761773,343.48135412216186,34.01085246879856,350.2481171564442,109.26303011580089
SmallMLP,290,2320,test,82.40800879106725,103.70708121833809,0.3102371592797932,0.2921271049536366,0.09602488219123984,0.09624701729718188,1.0008993098660792,-1.934739606742312,343.6476468111674,33.809099103123025,342.0219529236573,109.07624360043513
SmallMLP,300,2400,train,81.53535391518402,103.30507602872157,0.3367812882778285,0.31828050272136366,0.1030391522098203,0.1112613232440034,1.1601061882018775,-42.56400777023373,327.62464947043526,31.66541096885825,337.5153754878892,109.07743540259646
SmallMLP,300,2400,validation,84.10536930872657,106.13436057350543,0.31674676093361587,0.30135466130451954,0.056448661911161935,0.0995659513188294,1.0955080999697049,-8.596486901383685,327.55997337468466,31.591469638544087,350.2481171564442,109.26303011580089
SmallMLP,300,2400,test,82.64212370950877,104.74020933313687,0.309299780299436,0.29192879066254424,0.07792440233866627,0.09520950440332909,1.074234566843339,-9.984724974469941,327.68139172108965,31.405857922297173,342.0219529236573,109.07624360043513
