episode,update_count,rollout_update_index,loss,gradient_norm_before_clip,parameter_norm_before,parameter_norm_after,parameter_update_norm,selected_q_mean_before,selected_q_mean_after,target_mean,post_minus_pre_q
151,602,1,52.632789611816406,5.743045806884766,9.689520835876465,9.693424224853516,0.0063064903952181,23.56317901611328,23.596534729003903,76.69596862792969,0.03335571289062145
151,603,2,52.59943008422852,5.7430524826049805,9.693424224853516,9.697324752807615,0.0063018617220222,23.596534729003903,23.6298885345459,76.69596862792969,0.03335380554199574
151,604,3,52.56607437133789,5.743058204650879,9.697324752807615,9.70121955871582,0.0062975389882922,23.6298885345459,23.66324043273925,76.69596862792969,0.03335189819335227
152,605,0,50.61070251464844,5.053717136383057,9.70121955871582,9.705130577087402,0.0063053527846932,23.66292762756348,23.69628143310547,72.4679946899414,0.033353805541988635
152,606,1,50.58135223388672,5.053723335266113,9.705130577087402,9.709054946899414,0.0063123335130512,23.69628143310547,23.729631423950195,72.4679946899414,0.03334999084472656
152,607,2,50.55199813842773,5.05372953414917,9.709054946899414,9.712990760803224,0.0063185114413499,23.729631423950195,23.762985229492188,72.4679946899414,0.03335380554199219
152,608,3,50.522647857666016,5.053735256195068,9.712990760803224,9.716938018798828,0.0063239685259759,23.762985229492188,23.796337127685547,72.4679946899414,0.033351898193359375
153,609,0,51.1072998046875,5.685617923736572,9.716938018798828,9.720880508422852,0.0063186613842844,23.7965145111084,23.82986640930176,75.22200775146484,0.03335189819336293
153,610,1,51.07427597045898,5.685624122619629,9.720880508422852,9.72481632232666,0.0063137202523648,23.82986640930176,23.86321258544922,75.22200775146484,0.033346176147457385
153,611,2,51.041263580322266,5.6856303215026855,9.72481632232666,9.72874927520752,0.0063091688789427,23.86321258544922,23.896562576293945,75.22200775146484,0.03334999084472656
153,612,3,51.00824737548828,5.6856369972229,9.72874927520752,9.73267650604248,0.0063049243763089,23.896562576293945,23.929908752441406,75.22200775146484,0.03334617614746094
154,613,0,52.28724670410156,5.743086814880371,9.73267650604248,9.736599922180176,0.0062991962768137,23.92992401123047,23.96327209472656,76.71717071533203,0.0333480834960902
154,614,1,52.25389099121094,5.7430925369262695,9.736599922180176,9.740516662597656,0.0062939622439444,23.96327209472656,23.996618270874023,76.71717071533203,0.03334617614746449
154,615,2,52.220550537109375,5.743098258972168,9.740516662597656,9.744429588317873,0.0062891184352338,23.996618270874023,24.02996063232422,76.71717071533203,0.03334236145019531
154,616,3,52.18720626831055,5.743104457855225,9.744429588317873,9.748336791992188,0.0062846816144883,24.02996063232422,24.06330299377441,76.71717071533203,0.03334236145019176
155,617,0,51.165557861328125,5.743169784545898,9.748336791992188,9.752236366271973,0.006277784705162,24.06356430053711,24.09691429138184,75.72913360595703,0.033349990844730115
155,618,1,51.1322135925293,5.743175506591797,9.752236366271973,9.756129264831545,0.0062714740633964,24.09691429138184,24.1302547454834,75.72913360595703,0.03334045410155895
155,619,2,51.098876953125,5.743180751800537,9.756129264831545,9.760015487670898,0.0062656882219016,24.1302547454834,24.163593292236328,75.72913360595703,0.03333854675292969
155,620,3,51.06553649902344,5.743186473846436,9.760015487670898,9.763896942138672,0.0062603498809039,24.163593292236328,24.196928024291992,75.72913360595703,0.03333473205566406
156,621,0,51.87345886230469,5.743071556091309,9.763896942138672,9.767782211303713,0.0062619755044579,24.196393966674805,24.229736328125,76.5698471069336,0.03334236145019531
156,622,1,51.840110778808594,5.743076801300049,9.767782211303713,9.771673202514648,0.0062632844783365,24.229736328125,24.263072967529297,76.5698471069336,0.033336639404296875
156,623,2,51.806766510009766,5.743082046508789,9.771673202514648,9.77556610107422,0.0062643778510391,24.263072967529297,24.29641342163086,76.5698471069336,0.0333404541015625
156,624,3,51.7734375,5.743088245391846,9.77556610107422,9.779463768005373,0.0062652369961142,24.29641342163086,24.32975006103516,76.5698471069336,0.03333663940430043
157,625,0,53.218482971191406,5.743106365203857,9.779463768005373,9.783363342285156,0.0062648057937622,24.329805374145508,24.363142013549805,78.04827880859375,0.033336639404296875
157,626,1,53.18514633178711,5.743112087249756,9.783363342285156,9.787264823913574,0.0062643308192491,24.363142013549805,24.3964786529541,78.04827880859375,0.033336639404296875
157,627,2,53.15180587768555,5.743117809295654,9.787264823913574,9.791168212890623,0.0062637343071401,24.3964786529541,24.4298152923584,78.04827880859375,0.033336639404296875
157,628,3,53.11847305297852,5.743124008178711,9.791168212890623,9.795071601867676,0.0062630977481603,24.4298152923584,24.463150024414062,78.04827880859375,0.03333473205566406
158,629,0,52.272403717041016,5.743058204650879,9.795071601867676,9.798983573913574,0.0062666777521371,24.46282768249512,24.49616432189941,77.23523712158203,0.03333663940428977
158,630,1,52.239070892333984,5.743064403533936,9.798983573913574,9.802903175354004,0.0062697487883269,24.49616432189941,24.529497146606445,77.23523712158203,0.0333328247070348
158,631,2,52.20573806762695,5.743070125579834,9.802903175354004,9.806828498840332,0.0062724174931645,24.529497146606445,24.56283187866211,77.23523712158203,0.03333473205566406
158,632,3,52.17240905761719,5.743076324462891,9.806828498840332,9.81075954437256,0.0062746410258114,24.56283187866211,24.596162796020508,77.23523712158203,0.03333091735839844
159,633,0,48.90789031982422,3.790132999420166,9.81075954437256,9.814738273620604,0.0063039334490895,24.596147537231445,24.62948226928711,67.08971405029297,0.03333473205566406
159,634,1,48.88589477539063,3.790138483047485,9.814738273620604,9.818758964538574,0.0063308575190603,24.62948226928711,24.662813186645508,67.08971405029297,0.03333091735839844
159,635,2,48.863887786865234,3.7901437282562256,9.818758964538574,9.822816848754885,0.0063554705120623,24.662813186645508,24.69614791870117,67.08971405029297,0.03333473205566051
159,636,3,48.84188461303711,3.790149211883545,9.822816848754885,9.826909065246582,0.0063778692856431,24.69614791870117,24.729480743408203,67.08971405029297,0.0333328247070348
160,637,0,52.77061462402344,5.74312162399292,9.826909065246582,9.830987930297852,0.0063672442920506,24.72956085205078,24.762889862060547,78.00017547607422,0.033329010009765625
160,638,1,52.737281799316406,5.743128299713135,9.830987930297852,9.83505630493164,0.0063575804233551,24.762889862060547,24.796220779418945,78.00017547607422,0.03333091735839844
160,639,2,52.703948974609375,5.743133544921875,9.83505630493164,9.839115142822266,0.0063487174920737,24.796220779418945,24.829553604125977,78.00017547607422,0.03333282470703125
160,640,3,52.67062377929688,5.743140697479248,9.839115142822266,9.843164443969728,0.0063406322151422,24.829553604125977,24.86288070678711,78.00017547607422,0.03332710266113281
161,641,0,52.15694427490234,5.513404846191406,9.843164443969728,9.847208023071287,0.0063354675658047,24.86297416687012,24.896299362182617,76.7491226196289,0.03332519531249645
161,642,1,52.12494659423828,5.513410568237305,9.847208023071287,9.851247787475586,0.0063306563533842,24.896299362182617,24.929628372192383,76.7491226196289,0.033329010009765625
161,643,2,52.09295272827149,5.513416290283203,9.851247787475586,9.855283737182615,0.0063261813484132,24.929628372192383,24.962953567504883,76.7491226196289,0.0333251953125
161,644,3,52.06096649169922,5.513422012329102,9.855283737182615,9.859314918518066,0.0063219941221177,24.962953567504883,24.996278762817383,76.7491226196289,0.0333251953125
162,645,0,51.29933166503906,5.743316650390625,9.859314918518066,9.86332893371582,0.0063074040226638,24.99685287475586,25.030176162719727,76.79618072509766,0.03332328796386719
162,646,1,51.26601028442383,5.743321895599365,9.86332893371582,9.86732578277588,0.0062943645752966,25.030176162719727,25.0634994506836,76.79618072509766,0.03332328796387429
162,647,2,51.232688903808594,5.743326187133789,9.86732578277588,9.871307373046877,0.0062825907953083,25.0634994506836,25.09681701660156,76.79618072509766,0.03331756591795809
162,648,3,51.19937133789063,5.743331909179688,9.871307373046877,9.875274658203123,0.0062719811685383,25.09681701660156,25.130136489868164,76.79618072509766,0.033319473266605115
163,649,0,50.69111633300781,5.743113517761231,9.875274658203123,9.879250526428224,0.006275693885982,25.129106521606445,25.162425994873047,76.32022857666016,0.03331947326660156
163,650,1,50.65779113769531,5.743119239807129,9.879250526428224,9.883233070373535,0.0062788967043161,25.162425994873047,25.19574737548828,76.32022857666016,0.033321380615234375
163,651,2,50.62448120117188,5.7431254386901855,9.883233070373535,9.88722324371338,0.0062816659919917,25.19574737548828,25.229066848754883,76.32022857666016,0.03331947326660156
163,652,3,50.59115219116211,5.743131160736084,9.88722324371338,9.891217231750488,0.0062840147875249,25.229066848754883,25.26238822937012,76.32022857666016,0.03332138061523793
164,653,0,49.16559600830078,4.0776047706604,9.891217231750488,9.895224571228027,0.0062899379990994,25.2630615234375,25.296375274658203,69.09696197509766,0.033313751220703125
164,654,1,49.141937255859375,4.077609062194824,9.895224571228027,9.899242401123049,0.0062952139414846,25.296375274658203,25.32969284057617,69.09696197509766,0.0333175659179652
164,655,2,49.118282318115234,4.07761287689209,9.899242401123049,9.90326976776123,0.0062998463399708,25.32969284057617,25.363008499145508,69.09696197509766,0.03331565856933949
164,656,3,49.09462738037109,4.077617645263672,9.90326976776123,9.907305717468262,0.0063039138913154,25.363008499145508,25.396324157714844,69.09696197509766,0.03331565856933594
165,657,0,51.72659683227539,5.743321418762207,9.907305717468262,9.911325454711914,0.0062919333577156,25.39641189575196,25.429723739624023,77.62300109863281,0.03331184387206321
165,658,1,51.69328308105469,5.743326663970947,9.911325454711914,9.915331840515137,0.0062810885719954,25.429723739624023,25.46303939819336,77.62300109863281,0.03331565856933594
165,659,2,51.659969329833984,5.743331909179688,9.915331840515137,9.91932487487793,0.0062713543884456,25.46303939819336,25.496347427368164,77.62300109863281,0.03330802917480469
165,660,3,51.62665557861328,5.743336200714111,9.91932487487793,9.923307418823242,0.0062624970450997,25.496347427368164,25.5296630859375,77.62300109863281,0.03331565856933594
166,661,0,52.27885818481445,5.513467788696289,9.923307418823242,9.927297592163086,0.0062652598135173,25.529125213623047,25.56243896484375,77.56934356689453,0.033313751220703125
166,662,1,52.24687957763672,5.513472557067871,9.927297592163086,9.931293487548828,0.0062675937078893,25.56243896484375,25.595746994018555,77.56934356689453,0.03330802917480469
166,663,2,52.21490097045898,5.513477802276611,9.931293487548828,9.935295104980469,0.0062696486711502,25.595746994018555,25.62906074523925,77.56934356689453,0.03331375122069602
166,664,3,52.182918548583984,5.513482570648193,9.935295104980469,9.939301490783691,0.0062713138759136,25.62906074523925,25.662368774414062,77.56934356689453,0.03330802917481179
167,665,0,53.055213928222656,5.743359088897705,9.939301490783691,9.943296432495115,0.0062623377889394,25.66289329528809,25.69619941711425,79.21810913085938,0.03330612182616122
167,666,1,53.021915435791016,5.743363380432129,9.943296432495115,9.947280883789062,0.0062541803345084,25.69619941711425,25.729501724243164,79.21810913085938,0.033302307128913355
167,667,2,52.98859786987305,5.743368625640869,9.947280883789062,9.951255798339844,0.0062468731775879,25.729501724243164,25.7628116607666,79.21810913085938,0.0333099365234375
167,668,3,52.95530319213867,5.743373870849609,9.951255798339844,9.955222129821776,0.006240124348551,25.7628116607666,25.79611587524414,79.21810913085938,0.03330421447753906
168,669,0,51.54966735839844,5.341180324554443,9.955222129821776,9.959198951721191,0.0062450072728097,25.795560836791992,25.828872680664062,76.4803466796875,0.03331184387207031
168,670,1,51.51869201660156,5.341185092926025,9.959198951721191,9.96318531036377,0.0062493318691849,25.828872680664062,25.86217498779297,76.4803466796875,0.03330230712890625
168,671,2,51.48772048950195,5.341189861297607,9.96318531036377,9.96717929840088,0.0062531079165637,25.86217498779297,25.895479202270508,76.4803466796875,0.03330421447753906
168,672,3,51.45674133300781,5.3411946296691895,9.96717929840088,9.971179962158203,0.0062563573010265,25.895479202270508,25.92878150939941,76.4803466796875,0.0333023071289027
169,673,0,51.40835571289063,5.743350505828857,9.971179962158203,9.975175857543944,0.0062516103498637,25.92911529541016,25.962417602539062,77.83746337890625,0.0333023071289027
169,674,1,51.37504959106445,5.74335527420044,9.975175857543944,9.979166984558104,0.0062472643330693,25.962417602539062,25.99571990966797,77.83746337890625,0.03330230712890625
169,675,2,51.34174728393555,5.7433600425720215,9.979166984558104,9.983155250549316,0.0062432056292891,25.99571990966797,26.02902030944824,77.83746337890625,0.033300399780269885
169,676,3,51.308441162109375,5.743364810943604,9.983155250549316,9.987137794494627,0.0062394253909587,26.02902030944824,26.06232261657715,77.83746337890625,0.0333023071289098
170,677,0,50.78706359863281,5.743322372436523,9.987137794494627,9.991124153137209,0.0062386579811573,26.06209754943848,26.09539604187012,77.34915924072266,0.033298492431640625
170,678,1,50.75376129150391,5.743326187133789,9.991124153137209,9.995109558105469,0.0062379301525652,26.09539604187012,26.12869453430176,77.34915924072266,0.033298492431640625
170,679,2,50.7204704284668,5.743331909179688,9.995109558105469,9.999096870422363,0.0062370141968131,26.12869453430176,26.16199493408203,77.34915924072266,0.033300399780269885
170,680,3,50.68716812133789,5.743336200714111,9.999096870422363,10.003085136413574,0.0062361438758671,26.16199493408203,26.195295333862305,77.34915924072266,0.03330039978027344
171,681,0,51.87977981567383,5.686014652252197,10.003085136413574,10.007061958312988,0.0062279342673718,26.19585418701172,26.229150772094727,78.52010345458984,0.03329658508300781
171,682,1,51.84681701660156,5.686019420623779,10.007061958312988,10.011031150817873,0.0062205283902585,26.229150772094727,26.26244163513184,78.52010345458984,0.03329086303711293
171,683,2,51.813846588134766,5.686023235321045,10.011031150817873,10.014991760253906,0.0062137697823345,26.26244163513184,26.295738220214844,78.52010345458984,0.03329658508300426
171,684,3,51.780887603759766,5.686027050018311,10.014991760253906,10.018943786621094,0.0062075918540358,26.295738220214844,26.32903480529785,78.52010345458984,0.03329658508300781
172,685,0,50.34709930419922,4.53710412979126,10.018943786621094,10.022921562194824,0.0062216105870902,26.328344345092773,26.36163902282715,72.57247161865234,0.033294677734375
172,686,1,50.32078552246094,4.537108421325684,10.022921562194824,10.026921272277832,0.0062342230230569,26.36163902282715,26.39493179321289,72.57247161865234,0.03329277038574219
172,687,2,50.29449081420898,4.537112712860107,10.026921272277832,10.030941009521484,0.0062456242740154,26.39493179321289,26.4282283782959,72.57247161865234,0.03329658508300781
172,688,3,50.268184661865234,4.537116527557373,10.030941009521484,10.034977912902832,0.0062558259814977,26.4282283782959,26.461519241333008,72.57247161865234,0.033290863037109375
173,689,0,50.676883697509766,5.628564834594727,10.034977912902832,10.039007186889648,0.0062486352398991,26.46198081970215,26.49527168273925,77.22528839111328,0.03329086303710227
173,690,1,50.64425659179688,5.62856912612915,10.039007186889648,10.043028831481934,0.0062420642934739,26.49527168273925,26.528564453125,77.22528839111328,0.03329277038574929
173,691,2,50.611629486083984,5.628573894500732,10.043028831481934,10.047043800354004,0.0062360609881579,26.528564453125,26.56185340881348,77.22528839111328,0.033288955688480115
173,692,3,50.579010009765625,5.628577709197998,10.047043800354004,10.05105209350586,0.0062305396422743,26.56185340881348,26.595144271850582,77.22528839111328,0.03329086303710227
174,693,0,50.89635848999024,5.743619441986084,10.05105209350586,10.05503749847412,0.0062144631519913,26.595909118652344,26.629194259643555,77.99226379394531,0.03328514099121094
174,694,1,50.863075256347656,5.74362325668335,10.05503749847412,10.059002876281738,0.0062001114711165,26.629194259643555,26.6624813079834,77.99226379394531,0.03328704833984375
174,695,2,50.82978439331055,5.743626117706299,10.059002876281738,10.062950134277344,0.0061873379163444,26.6624813079834,26.69576835632324,77.99226379394531,0.0332870483398402
174,696,3,50.7964973449707,5.743629455566406,10.062950134277344,10.066880226135254,0.0061758789233863,26.69576835632324,26.729049682617188,77.99226379394531,0.033281326293948865
175,697,0,50.77397918701172,5.743490695953369,10.066880226135254,10.070809364318848,0.0061747566796839,26.72835731506348,26.76164054870605,78.00233459472656,0.03328323364257102
175,698,1,50.74069213867188,5.743494510650635,10.070809364318848,10.07474136352539,0.0061736572533845,26.76164054870605,26.7949275970459,78.00233459472656,0.0332870483398473
175,699,2,50.7074089050293,5.743498802185059,10.07474136352539,10.078672409057615,0.0061725839041173,26.7949275970459,26.82821273803711,78.00233459472656,0.03328514099121094
175,700,3,50.67411804199219,5.743502616882324,10.078672409057615,10.082603454589844,0.0061714984476566,26.82821273803711,26.86149406433105,78.00233459472656,0.03328132629394176
176,701,0,51.71695327758789,5.743324279785156,10.082603454589844,10.086553573608398,0.0061806687153875,26.8606014251709,26.89388465881348,79.07754516601562,0.03328323364258168
176,702,1,51.68366622924805,5.7433295249938965,10.086553573608398,10.090519905090332,0.0061889220960438,26.89388465881348,26.927169799804688,79.07754516601562,0.033285140991207385
176,703,2,51.6503791809082,5.743332862854004,10.090519905090332,10.094500541687012,0.0061963521875441,26.927169799804688,26.9604549407959,79.07754516601562,0.03328514099121094
176,704,3,51.617095947265625,5.743337154388428,10.094500541687012,10.098493576049805,0.0062029678374528,26.9604549407959,26.99374008178711,79.07754516601562,0.03328514099121094
177,705,0,51.47977066040039,5.743484020233154,10.098493576049805,10.102483749389648,0.0061998418532311,26.99443817138672,27.027719497680664,78.97421264648438,0.03328132629394531
177,706,1,51.44648742675781,5.743488311767578,10.102483749389648,10.106472969055176,0.0061969039961695,27.027719497680664,27.06100082397461,78.97421264648438,0.03328132629394531
177,707,2,51.4132080078125,5.743492126464844,10.106472969055176,10.110458374023438,0.0061941733583807,27.06100082397461,27.094282150268555,78.97421264648438,0.03328132629394531
177,708,3,51.37992858886719,5.743495941162109,10.110458374023438,10.114441871643066,0.006191577296704,27.094282150268555,27.1275634765625,78.97421264648438,0.03328132629394531
178,709,0,50.814788818359375,5.743502616882324,10.114441871643066,10.11842441558838,0.0061889677308499,27.12757873535156,27.16085624694824,78.4423599243164,0.03327751159667969
178,710,1,50.78151321411133,5.74350643157959,10.11842441558838,10.122404098510742,0.0061865355819463,27.16085624694824,27.194137573242188,78.4423599243164,0.033281326293948865
178,711,2,50.748233795166016,5.743510246276856,10.122404098510742,10.126383781433104,0.0061842631548643,27.194137573242188,27.2274112701416,78.4423599243164,0.03327369689941406
178,712,3,50.71495056152344,5.743513584136963,10.126383781433104,10.13036060333252,0.0061820517294108,27.2274112701416,27.26068878173828,78.4423599243164,0.03327751159667969
179,713,0,51.91868209838867,5.743527412414551,10.13036060333252,10.134336471557615,0.0061798156239092,27.26073455810547,27.294008255004883,79.6794204711914,0.03327369689941406
179,714,1,51.88541030883789,5.7435302734375,10.134336471557615,10.138310432434082,0.0061776884831488,27.294008255004883,27.32728576660156,79.6794204711914,0.033277511596676135
179,715,2,51.85213470458984,5.743534088134766,10.138310432434082,10.142284393310549,0.0061756456270813,27.32728576660156,27.360559463500977,79.6794204711914,0.033273696899417615
179,716,3,51.81886291503906,5.7435383796691895,10.142284393310549,10.14625644683838,0.0061737308278679,27.360559463500977,27.393836975097656,79.6794204711914,0.03327751159667969
180,717,0,51.173614501953125,5.743610858917236,10.14625644683838,10.150218963623049,0.0061668031848967,27.394184112548828,27.427453994750977,79.06778717041016,0.03326988220214844
180,718,1,51.14033508300781,5.743614196777344,10.150218963623049,10.1541748046875,0.006160529796034,27.427453994750977,27.460729598999023,79.06778717041016,0.033275604248046875
180,719,2,51.1070671081543,5.743617057800293,10.1541748046875,10.158121109008787,0.0061548654921352,27.460729598999023,27.494001388549805,79.06778717041016,0.03327178955078125
180,720,3,51.07379531860352,5.743620872497559,10.158121109008787,10.16206169128418,0.0061496617272496,27.494001388549805,27.527267456054688,79.06778717041016,0.03326606750488281
181,721,0,50.604793548583984,5.398861408233643,10.16206169128418,10.16601276397705,0.0061549707315862,27.5267276763916,27.559999465942383,77.55886840820312,0.03327178955078125
181,722,1,50.57352066040039,5.398865222930908,10.16601276397705,10.16997528076172,0.0061596785672008,27.559999465942383,27.593276977539062,77.55886840820312,0.03327751159667969
181,723,2,50.5422477722168,5.398868560791016,10.16997528076172,10.17394733428955,0.0061638737097382,27.593276977539062,27.626543045043945,77.55886840820312,0.03326606750488281
181,724,3,50.51097106933594,5.398872375488281,10.17394733428955,10.177926063537598,0.0061675389297306,27.626543045043945,27.659814834594727,77.55886840820312,0.03327178955078125
182,725,0,49.859222412109375,5.743496417999268,10.177926063537598,10.181914329528809,0.0061705713160336,27.659639358520508,27.692907333374023,78.01886749267578,0.033267974853515625
182,726,1,49.825958251953125,5.743500232696533,10.181914329528809,10.185908317565918,0.0061732870526611,27.692907333374023,27.72617721557617,78.01886749267578,0.033269882202144885
182,727,2,49.79268646240234,5.743503570556641,10.185908317565918,10.189908981323242,0.0061756270006299,27.72617721557617,27.75944900512696,78.01886749267578,0.03327178955079191
182,728,3,49.75941467285156,5.7435078620910645,10.189908981323242,10.193915367126465,0.0061776344664394,27.75944900512696,27.79271697998047,78.01886749267578,0.03326797485350852
183,729,0,52.32857894897461,5.743588447570801,10.193915367126465,10.197915077209473,0.0061727492138743,27.79310607910156,27.82637405395508,80.6216812133789,0.03326797485352273
183,730,1,52.29531097412109,5.743592262268066,10.197915077209473,10.201910972595217,0.0061682914383709,27.82637405395508,27.859638214111328,80.6216812133789,0.03326416015624645
183,731,2,52.26204681396485,5.743595600128174,10.201910972595217,10.205899238586426,0.0061642336659133,27.859638214111328,27.89290809631348,80.6216812133789,0.03326988220215199
183,732,3,52.22877502441406,5.743598461151123,10.205899238586426,10.209884643554688,0.0061605148948729,27.89290809631348,27.926172256469727,80.6216812133789,0.03326416015624645
184,733,0,52.487003326416016,5.743613243103027,10.209884643554688,10.213866233825684,0.0061573330312967,27.92622756958008,27.9594955444336,80.9132308959961,0.03326797485351918
184,734,1,52.453739166259766,5.743617057800293,10.213866233825684,10.217845916748049,0.0061544277705252,27.9594955444336,27.99276161193848,80.9132308959961,0.03326606750487926
184,735,2,52.42047500610352,5.7436203956604,10.217845916748049,10.22182273864746,0.0061517502181231,27.99276161193848,28.026020050048828,80.9132308959961,0.03325843811034801
184,736,3,52.38721084594727,5.743623733520508,10.22182273864746,10.225796699523926,0.0061492267996072,28.026020050048828,28.059288024902344,80.9132308959961,0.033267974853515625
185,737,0,52.02561569213867,5.456469058990479,10.225796699523926,10.229765892028809,0.0061448505148291,28.0595645904541,28.09282684326172,79.67242431640625,0.03326225280761719
185,738,1,51.99401473999024,5.456471920013428,10.229765892028809,10.23373031616211,0.006140811368823,28.09282684326172,28.126089096069336,79.67242431640625,0.03326225280761719
185,739,2,51.9624137878418,5.456474781036377,10.23373031616211,10.237690925598145,0.0061371177434921,28.126089096069336,28.159347534179688,79.67242431640625,0.03325843811035156
185,740,3,51.93081665039063,5.456477165222168,10.237690925598145,10.241647720336914,0.0061337263323366,28.159347534179688,28.192607879638672,79.67242431640625,0.033260345458984375
186,741,0,50.20305633544922,4.652310371398926,10.241647720336914,10.24560832977295,0.0061356467194855,28.19254302978516,28.22580337524414,75.00092315673828,0.03326034545898082
186,742,1,50.17611312866211,4.652313232421875,10.24560832977295,10.2495756149292,0.006137307267636,28.22580337524414,28.25906562805176,75.00092315673828,0.03326225280762074
186,743,2,50.149173736572266,4.652316093444824,10.2495756149292,10.253547668457031,0.0061387466266751,28.25906562805176,28.29232215881348,75.00092315673828,0.03325653076171875
186,744,3,50.12223815917969,4.652318954467773,10.253547668457031,10.257523536682127,0.0061399419791996,28.29232215881348,28.325580596923828,75.00092315673828,0.03325843811034801
187,745,0,52.02983093261719,5.74364185333252,10.257523536682127,10.26149845123291,0.0061379852704703,28.3253173828125,28.358572006225582,80.85514831542969,0.033254623413082385
187,746,1,51.9965705871582,5.743644714355469,10.26149845123291,10.265472412109377,0.0061361119151115,28.358572006225582,28.391830444335938,80.85514831542969,0.033258438110355115
187,747,2,51.96331024169922,5.743648529052734,10.265472412109377,10.269445419311523,0.0061343628913164,28.391830444335938,28.425086975097656,80.85514831542969,0.03325653076171875
187,748,3,51.930057525634766,5.743651390075684,10.269445419311523,10.27341651916504,0.0061327060684561,28.425086975097656,28.458345413208008,80.85514831542969,0.03325843811035156
188,749,0,52.78921890258789,5.743658065795898,10.27341651916504,10.277387619018556,0.00613086624071,28.458364486694336,28.49162101745605,81.74758911132812,0.0332565307617152
188,750,1,52.75596618652344,5.743661403656006,10.277387619018556,10.281356811523438,0.0061291418969631,28.49162101745605,28.524877548217773,81.74758911132812,0.0332565307617223
188,751,2,52.72270584106445,5.743664741516113,10.281356811523438,10.285325050354004,0.0061274771578609,28.524877548217773,28.558130264282227,81.74758911132812,0.033252716064453125
188,752,3,52.689453125,5.743667602539063,10.285325050354004,10.289291381835938,0.006125935819,28.558130264282227,28.591386795043945,81.74758911132812,0.03325653076171875
189,753,0,51.54273986816406,5.74373722076416,10.289291381835938,10.293251037597656,0.0061203986406326,28.59173393249512,28.62499046325684,80.63447570800781,0.03325653076171875
189,754,1,51.50948333740234,5.743739604949951,10.293251037597656,10.297204971313477,0.0061153746210038,28.62499046325684,28.65823745727539,80.63447570800781,0.033246994018551135
189,755,2,51.47623443603516,5.7437424659729,10.297204971313477,10.301152229309082,0.0061108083464205,28.65823745727539,28.691490173339844,80.63447570800781,0.033252716064453125
189,756,3,51.4429817199707,5.74374532699585,10.301152229309082,10.305093765258787,0.0061066476628184,28.691490173339844,28.724740982055664,80.63447570800781,0.03325080871582031
190,757,0,51.7804069519043,5.74373722076416,10.305093765258787,10.30903148651123,0.0061031961813569,28.724685668945312,28.757932662963867,81.00508880615234,0.03324699401855469
190,758,1,51.74715805053711,5.743739604949951,10.30903148651123,10.312966346740724,0.0060999160632491,28.757932662963867,28.791183471679688,81.00508880615234,0.03325080871582031
190,759,2,51.71391296386719,5.743741989135742,10.312966346740724,10.316896438598633,0.0060969931073486,28.791183471679688,28.824434280395508,81.00508880615234,0.03325080871582031
190,760,3,51.6806526184082,5.74374532699585,10.316896438598633,10.320825576782228,0.0060942652635276,28.824434280395508,28.857685089111328,81.00508880615234,0.03325080871582031
191,761,0,51.405052185058594,5.399018287658691,10.320825576782228,10.324764251708984,0.0060989600606262,28.857318878173828,28.890565872192383,79.68893432617188,0.03324699401855469
191,762,1,51.37379837036133,5.399021625518799,10.324764251708984,10.328712463378906,0.0061031579971313,28.890565872192383,28.923816680908203,79.68893432617188,0.03325080871582031
191,763,2,51.34254837036133,5.39902400970459,10.328712463378906,10.332671165466309,0.0061068930663168,28.923816680908203,28.95706558227539,79.68893432617188,0.0332489013671875
191,764,3,51.3112907409668,5.399027347564697,10.332671165466309,10.336637496948242,0.0061102034524083,28.95706558227539,28.990310668945312,79.68893432617188,0.033245086669921875
192,765,0,51.17642211914063,5.743716716766357,10.336637496948242,10.340603828430176,0.006109079811722,28.990453720092773,29.023700714111328,80.66687774658203,0.03324699401855469
192,766,1,51.14317321777344,5.743719100952148,10.340603828430176,10.344571113586426,0.0061079980805516,29.023700714111328,29.05694580078125,80.66687774658203,0.033245086669921875
192,767,2,51.10992813110352,5.743721961975098,10.344571113586426,10.348538398742676,0.006106958258897,29.05694580078125,29.09019470214844,80.66687774658203,0.03324890136719105
192,768,3,51.07667922973633,5.743724346160889,10.348538398742676,10.35250473022461,0.0061059524305164,29.09019470214844,29.123441696166992,80.66687774658203,0.033246994018551135
193,769,0,50.03287506103516,5.743683338165283,10.35250473022461,10.356478691101074,0.0061083049513399,29.12320327758789,29.156450271606445,79.65608215332031,0.03324699401855469
193,770,1,49.999629974365234,5.743686676025391,10.356478691101074,10.360458374023438,0.0061103892512619,29.156450271606445,29.189697265625,79.65608215332031,0.03324699401855469
193,771,2,49.96638107299805,5.743689060211182,10.360458374023438,10.364442825317385,0.0061122197657823,29.189697265625,29.22294235229492,79.65608215332031,0.03324508666991832
193,772,3,49.933135986328125,5.743692398071289,10.364442825317385,10.36843204498291,0.00611376715824,29.22294235229492,29.256187438964844,79.65608215332031,0.03324508666992543
194,773,0,52.07086944580078,5.7437825202941895,10.36843204498291,10.372413635253906,0.0061079887673258,29.256654739379883,29.28989791870117,81.82752227783203,0.03324317932128551
194,774,1,52.037628173828125,5.7437849044799805,10.372413635253906,10.376387596130373,0.0061027887277305,29.28989791870117,29.323139190673828,81.82752227783203,0.0332412719726598
194,775,2,52.0043830871582,5.74378776550293,10.376387596130373,10.380353927612305,0.0060980399139225,29.323139190673828,29.35638427734375,81.82752227783203,0.033245086669921875
