flat_index,transition_id,episode,task_id,target_snapshot_sha256,snapshot_hash_match,next_state_matches_next_row,next_mask_matches_collection,pi_old_matches_collection,terminal,terminal_no_bootstrap,delta_t,discount_term_online,discount_term_gamma_power_delta,next_q_expectation_recomputed,next_q_expectation_online,bellman_target_recomputed,bellman_target_online,absolute_error,q_values_finite,effective_mask_size
47015,ep236:d016,236,16,5be2348911a232cd07d80719d6cccb58ea0f7ae03245d3338b99e8c32bb262ba,True,True,True,True,False,True,1.7742218971252441,0.8294993042945862,0.8294993657472186,28.266316675997054,28.266319274902344,154.32196631165533,154.32196044921875,5.8624365806281276e-06,True,28
45163,ep226:d164,226,164,4673e1310f205bba57c536d9f1d08298caf0ce5d2c3fef07c871c21aae912aa8,True,True,True,True,False,True,4.485370635986328,0.6233911514282227,0.623391240371971,26.95104892901585,26.951047897338867,58.54180622728022,58.541805267333984,9.599462345022403e-07,True,28
41055,ep206:d056,206,56,d3c9096c8bfe6bb75822c68ce8633477d849a4eb641cb28113ec273802e26dc3,True,True,True,True,False,True,4.078644275665283,0.6506859660148621,0.6506860155741339,24.30659625690281,24.30659294128418,50.937043371864235,50.937042236328125,1.1355361095866101e-06,True,28
51281,ep257:d082,257,82,810221c38da5c6f02b5e6d4e81ad5ba495984ae6bb1c026c16e6a3120f4bed23,True,True,True,True,False,True,1.644538402557373,0.8409109711647034,0.8409110310244035,31.04416672116087,31.044166564941406,124.12207350172473,124.1220703125,3.1892247278619834e-06,True,24
48699,ep244:d100,244,100,9d125d99d33ec77409f1355a95dc62fae4febc4b162f8f6f24d6dca2b289adb0,True,True,True,True,False,True,1.6277402639389038,0.8424006104469299,0.8424006440965587,29.322513184567764,29.322513580322266,115.87858724724069,115.87858581542969,1.4318110004296614e-06,True,28
46887,ep235:d088,235,88,58082d6d9738447d20fde7619b585c5ac0383e26fc4e7a4b1b60da9a11cb8eb2,True,True,True,True,False,True,0.7607710957527161,0.9229730367660522,0.9229730575923847,28.138399297131485,28.138399124145508,149.40038906141154,149.400390625,1.5635884551556956e-06,True,11
59874,ep300:d075,300,75,941c7cca08778dab893991d10d5ee8b48fe1218e451a94a7b883a311a3d327b1,True,True,True,True,False,True,3.7240779399871826,0.6754535436630249,0.6754536281620377,36.733767870770706,36.7337646484375,80.94509805906915,80.94509887695312,8.178839721040276e-07,True,11
42481,ep213:d082,213,82,2b8e9ff8c225144aa8ea67d9e7950d45e63b66611386f3b281c966020fe8fd17,True,True,True,True,False,True,0.3800002634525299,0.960753858089447,0.9607538678236847,25.237582636755462,25.237585067749023,144.84583688174297,144.84584045410156,3.5723585938285396e-06,True,25
52807,ep265:d008,265,8,1fdc97e4c85f5be87f3ee989d0e503c2b3d4c6bdb39dd9596469c501d65be2a5,True,True,True,True,False,True,5.189642906188965,0.5788084864616394,0.5788085845640826,32.09814957830598,32.098148345947266,68.69431629385149,68.6943130493164,3.2445350797161154e-06,True,28
41538,ep208:d139,208,139,f33994251545266f732d0b587321e7258dd07b3aedacc3fb65d928313c3fc219,True,True,True,True,False,True,3.0395021438598633,0.7259721755981445,0.7259722317114641,24.574912321433352,24.57491111755371,66.21181920130822,66.21182250976562,3.308457408479626e-06,True,2
43148,ep216:d149,216,149,4a484058488ce464ef432ca0f86648405c25c5b8d060b9b548bdc751f542164e,True,True,True,True,False,True,1.2246155738830566,0.8789509534835815,0.8789509997089054,25.617977699509982,25.617979049682617,61.5928431421023,61.59284210205078,1.0400515222386275e-06,True,28
44970,ep225:d171,225,171,d1aca26fd4accfa8794b53a55608a17c5fafcb7bf7747fee0a055873859858e5,True,True,True,True,False,True,6.106809616088867,0.525493860244751,0.5254939454812875,26.819580078125,26.819580078125,82.07410022692056,82.0740966796875,3.5472330637276173e-06,True,1
45174,ep226:d175,226,175,4673e1310f205bba57c536d9f1d08298caf0ce5d2c3fef07c871c21aae912aa8,True,True,True,True,False,True,1.14481520652771,0.8863721489906311,0.8863722051446329,26.948894546696124,26.948894500732422,65.43596298170077,65.43595886230469,4.119396081136983e-06,True,28
41301,ep207:d102,207,102,d5e8958f20015f2476f2661072291439d396eb0819fdd8b2551c04e3c1f930ee,True,True,True,True,False,True,4.622549533843994,0.6144459247589111,0.6144460169709761,24.445588750664406,24.44559097290039,59.93544752533818,59.935447692871094,1.67532910211321e-07,True,27
58765,ep294:d166,294,166,171cd47e7a38b9ef3367355c08c96956f1088fa1076e281cf27550c96de63f72,True,True,True,True,False,True,3.6691482067108154,0.6793740391731262,0.6793740991647168,35.941436762389316,35.94143295288086,67.20713448076827,67.2071304321289,4.048639368647855e-06,True,8
59621,ep299:d022,299,22,7163d4d4cbe06f6937a799a2ca91641d135be9f8d532e104e360cca78191e8ba,True,True,True,True,False,True,0.11997628957033157,0.9874387979507446,0.9874387951369347,36.601155960246025,36.601158142089844,77.74878135832314,77.748779296875,2.0614481428538056e-06,True,28
55631,ep279:d032,279,32,ca929ea308362c0487b6c5cedd4d996b99c90585af5a54089b3b82181bc8630a,True,True,True,True,False,True,1.2919567823410034,0.8727368116378784,0.8727368217507182,33.954860156511984,33.954856872558594,71.68724525979181,71.68724060058594,4.659205870893857e-06,True,28
50224,ep252:d025,252,25,41b1bc36e5d4afc2ceadad30900377e156ab371bcbe1d63eefac94a5df902fc1,True,True,True,True,False,True,6.696760177612305,0.49382489919662476,0.49382498519416085,30.384090044080082,30.384092330932617,8.076541823377239,8.076542854309082,1.0309318430046233e-06,True,5
42108,ep211:d109,211,109,f67cb2b1436a8c7866d6670a24eb3a2a9f23c80d0b55315775e1e480d478b43e,True,True,True,True,False,True,5.361249923706055,0.5684373378753662,0.5684374168589412,24.974346890357644,24.974346160888672,87.23457452813238,87.23457336425781,1.1638745718300925e-06,True,7
58702,ep294:d103,294,103,171cd47e7a38b9ef3367355c08c96956f1088fa1076e281cf27550c96de63f72,True,True,True,True,False,True,1.2214056253433228,0.8792482614517212,0.8792483128215455,35.94169180283417,35.941688537597656,71.72700953933216,71.72700500488281,4.534449345783287e-06,True,8
42073,ep211:d074,211,74,f67cb2b1436a8c7866d6670a24eb3a2a9f23c80d0b55315775e1e480d478b43e,True,True,True,True,False,True,3.522041082382202,0.6899858713150024,0.6899859357236043,24.974832759572518,24.974834442138672,96.70174890564604,96.70175170898438,2.8033383330239303e-06,True,26
49151,ep246:d152,246,152,420663c5210a34e5b9f8de20e36745d0cdbd6e3582be0330fd615139b2bd6a33,True,True,True,True,False,True,0.2842438220977783,0.9704959392547607,0.9704959245920789,29.590130128080858,29.590131759643555,70.76676848972086,70.76676940917969,9.194588272976034e-07,True,17
54600,ep274:d001,274,1,662f31b7bf3f339e8b341a5fdbca4afc7efb76a71ff0859bec48256bf403d0af,True,True,True,True,False,True,1.600121259689331,0.844855546951294,0.8448555600940529,33.28666842756766,33.28667068481445,138.8285192950317,138.82852172851562,2.433483928143687e-06,True,28
42320,ep212:d121,212,121,3ab652bdc0f2e4d75bcdcf3dceffc0aace023921085f8014753734077fd82078,True,True,True,True,False,True,0.3504936695098877,0.9637453556060791,0.9637453357988229,25.1023234974351,25.102327346801758,76.55806952395334,76.55807495117188,5.427218539466594e-06,True,28
54414,ep273:d015,273,15,eb10f04aba4a351bc4c7690e723939e354023fdc7670d367612b0c042f0c3859,True,True,True,True,False,True,0.2434464991092682,0.9746764898300171,0.9746765089971772,33.15238322823123,33.15238571166992,164.56199402220443,164.56199645996094,2.437756506878941e-06,True,28
54772,ep274:d173,274,173,662f31b7bf3f339e8b341a5fdbca4afc7efb76a71ff0859bec48256bf403d0af,True,True,True,True,False,True,2.5384342670440674,0.7653279900550842,0.7653280271974054,33.29400169251705,33.294002532958984,116.44922281468168,116.44921875,4.064681675686188e-06,True,7
59330,ep297:d131,297,131,ca8b7e44e037040993775626f2e80da97d8ae0b8feae39532cf67f2bf8c92adb,True,True,True,True,False,True,0.8753113746643066,0.9119015336036682,0.9119015376896851,36.33766373868428,36.337669372558594,101.00753370543137,101.00753784179688,4.136365504336936e-06,True,28
42638,ep214:d039,214,39,712559ad92d5262a3c2f22394e419a11a91aa1304ae0d8505e99e57f61fcf15d,True,True,True,True,False,True,1.3198355436325073,0.8701770305633545,0.8701770750873947,25.36519151483841,25.365192413330078,92.46081787189664,92.4608154296875,2.4422091371434362e-06,True,28
50142,ep251:d143,251,143,6701055732b38bedb55bc4d879534dc5c55dac0ce06d44b2d99d9e80ffbceefe,True,True,True,True,False,True,0.5894614458084106,0.9397832751274109,0.9397833002995706,30.250929594408476,30.25092887878418,96.99791357611238,96.99790954589844,4.030213943906347e-06,True,26
56826,ep285:d027,285,27,2670f2c0c297cb9fc3773c60ef72975ca86cae14a50e936635c4352340452fe6,True,True,True,True,False,True,3.5995559692382812,0.684373676776886,0.6843737632801398,34.74127522044713,34.741275787353516,67.1437815925195,67.14378356933594,1.9768164349898143e-06,True,28
43141,ep216:d142,216,142,4a484058488ce464ef432ca0f86648405c25c5b8d060b9b548bdc751f542164e,True,True,True,True,False,True,0.7602670192718506,0.9230220317840576,0.9230220777697857,25.631453348627307,25.63145637512207,116.12607803219389,116.12608337402344,5.341829549365684e-06,True,28
50429,ep253:d030,253,30,06280b104502e5d04c4b69ab5327353f805e2479a19bb8f6e56b49a63078c2d6,True,True,True,True,False,True,9.429697036743164,0.370271772146225,0.37027187632912595,30.515410958396824,30.515413284301758,48.897036827759756,48.897037506103516,6.783437598301134e-07,True,26
48285,ep242:d086,242,86,20e75704caa7b3929dc9616ea780f3414eabd2a501467b0c54b044675ba1d5d7,True,True,True,True,False,True,2.854499340057373,0.7402616143226624,0.7402616883341029,29.062981491044603,29.0629825592041,55.839809266000486,55.83980941772461,1.5172412304309546e-07,True,6
58855,ep295:d056,295,56,ae93db21186cadc091853c7b581ec030566c07f8bb350fd3a0a60f00fc8cba50,True,True,True,True,False,True,0.540266215801239,0.9446670413017273,0.9446670637198802,36.06936649934681,36.06936264038086,79.32163056923551,79.32162475585938,5.813376134256032e-06,True,28
47459,ep238:d060,238,60,a947ab8716459114864bab61beb958e3df121f7a5a6161ac6eb397f449384197,True,True,True,True,False,True,1.2995021343231201,0.872043251991272,0.8720432872436996,28.53473890120789,28.534740447998047,79.85911244363118,79.85911560058594,3.156954761607267e-06,True,3
40127,ep201:d128,201,128,7dd297666e250fe39701be0be50593715d13f6272475a11f8d7f7f42e6845261,True,True,True,True,False,True,2.0503244400024414,0.8057165145874023,0.8057165765895373,23.66341209411621,23.66341209411621,64.37172319867568,64.37171936035156,3.838324118987657e-06,True,1
43811,ep220:d012,220,12,2732a77e8218cc5688c4e21d3c061c37f931d8835d8de167daa466864eaf84d5,True,True,True,True,False,True,0.3243585228919983,0.9664027690887451,0.9664027741244482,26.156326339946848,26.15632438659668,91.58079174854711,91.5807876586914,4.089855707434253e-06,True,27
53407,ep268:d008,268,8,e4c00e201bb76afd53bc38c095a4764c4255ef86710313bf8866f8d9928a7154,True,True,True,True,False,True,0.24806824326515198,0.9742019772529602,0.974202006445825,32.49656971242983,32.49656677246094,99.70350292433076,99.70349884033203,4.083998732085092e-06,True,28
50726,ep254:d127,254,127,71b15d690501c4e757b5f0944c493639ad6be9b6f40344be87e483bcf0eb5b02,True,True,True,True,False,True,0.016488991677761078,0.9982641935348511,0.9982642195465812,30.649166166543047,30.649171829223633,127.96419787281052,127.96420288085938,5.008048859167502e-06,True,21
49064,ep246:d065,246,65,420663c5210a34e5b9f8de20e36745d0cdbd6e3582be0330fd615139b2bd6a33,True,True,True,True,False,True,0.04674036055803299,0.9950875043869019,0.9950875174151194,29.578912750818585,29.578914642333984,56.56921705213431,56.56922149658203,4.444447718299216e-06,True,28
58353,ep292:d154,292,154,c9845660c4592152b49b4b58ad7ec7dca259254a87602839826a58a3542a918f,True,True,True,True,False,True,1.279441475868225,0.873888373374939,0.8738883883031854,35.674119520976525,35.67412185668945,90.65187140599004,90.65187072753906,6.784509736235123e-07,True,28
42624,ep214:d025,214,25,712559ad92d5262a3c2f22394e419a11a91aa1304ae0d8505e99e57f61fcf15d,True,True,True,True,False,True,3.034761905670166,0.726334810256958,0.7263348974397321,25.370632860655455,25.370635986328125,63.80048335084156,63.80048370361328,3.527717211682102e-07,True,22
53147,ep266:d148,266,148,a5a77146416ce7d916c8161e4a4de73b15f880b0759199d216203c0d0467dc98,True,True,True,True,False,True,0.9699095487594604,0.9028578400611877,0.9028578386874255,32.235885865969884,32.23588943481445,78.1638743422933,78.16387939453125,5.052237952440919e-06,True,22
49867,ep250:d068,250,68,aed7438ce4e0338a273dbb2d28bc7a57f11bc2802d11ca49e5fc2b3ef2029652,True,True,True,True,False,True,3.315852642059326,0.7051392197608948,0.705139273784837,30.116653939174416,30.116655349731445,87.28719985168927,87.28720092773438,1.076045109016377e-06,True,25
43432,ep218:d033,218,33,24034d7559821180d7012a3f8ea96ae01486b38c597830286a9f01357cc7f077,True,True,True,True,False,True,0.208884134888649,0.9782322645187378,0.9782322720470816,25.897043901416055,25.897043228149414,68.59008354357809,68.59008026123047,3.282347620370274e-06,True,12
40199,ep201:d200,201,200,7dd297666e250fe39701be0be50593715d13f6272475a11f8d7f7f42e6845261,True,True,True,True,True,True,2.419649362564087,0.7749664187431335,0.7749664781603756,20.839608805520193,20.839611053466797,47.2992057800293,47.2992057800293,0.0,True,28
59315,ep297:d116,297,116,ca8b7e44e037040993775626f2e80da97d8ae0b8feae39532cf67f2bf8c92adb,True,True,True,True,False,True,0.4038604497909546,0.958341658115387,0.9583416413287386,36.33829471395147,36.33829116821289,87.53467235510345,87.53466796875,4.3863534529009485e-06,True,28
58190,ep291:d191,291,191,b3a0f1ae623ebe3f46aa3152ac3e6e49a2471f415b45bd04a3cab58ba422f516,True,True,True,True,False,True,0.24966126680374146,0.9740384817123413,0.9740385083668293,35.54235068057897,35.54235076904297,102.35444242767608,102.35444641113281,3.983456736023072e-06,True,28
59072,ep296:d073,296,73,eb3c2859fb7c38ea5a00d84e0228fe188e90724272b7d780aad0e35fb1a98e66,True,True,True,True,False,True,2.3011879920959473,0.7846994996070862,0.7846995655712754,36.202948194399205,36.20295333862305,106.54867886271975,106.5486831665039,4.30378415217092e-06,True,28
46027,ep231:d028,231,28,9b6eaa11a569d90753dfe100a802b69c1d4dbdfee0af54c8889ad351af8c12e4,True,True,True,True,False,True,0.9949604272842407,0.9004780054092407,0.900478001673542,27.609341925763612,27.609344482421875,96.99540183986787,96.99540710449219,5.26462432048902e-06,True,28
57428,ep288:d029,288,29,ecb4c2726aa669fd3da261c723ca3d407715dae2389d96a3d48cda6ea33edab7,True,True,True,True,False,True,0.9127299785614014,0.9083134531974792,0.9083134949643878,35.14512634277344,35.14512634277344,83.6931691842592,83.69316864013672,5.44122485734988e-07,True,1
53896,ep270:d097,270,97,dbfdc0c9570f7d31815b8f95a1f35555d09e6b76427de33aa04ed3110db912f3,True,True,True,True,False,True,1.5720356702804565,0.8473592400550842,0.8473592850490782,32.764284843480745,32.764286041259766,111.46811370758032,111.4681167602539,3.052673591241728e-06,True,28
50727,ep254:d128,254,128,71b15d690501c4e757b5f0944c493639ad6be9b6f40344be87e483bcf0eb5b02,True,True,True,True,False,True,3.6127681732177734,0.6834216713905334,0.6834217472401232,30.649039622352262,30.64904022216797,50.21828209420704,50.218284606933594,2.5127265530500154e-06,True,7
55292,ep277:d093,277,93,db542f7d7382bafc0260bb28a1713bb120878097233335bbecdde60b5354831f,True,True,True,True,False,True,0.6898806095123291,0.9298925995826721,0.9298926061503323,33.69115908628792,33.691162109375,67.15190959725437,67.15191650390625,6.906651876192882e-06,True,22
45843,ep230:d044,230,44,ed762ab0f900a01ea51412ad7796eba41696568e61504b1dfad4384867446ae0,True,True,True,True,False,True,2.753490924835205,0.7481817603111267,0.7481818439264631,27.462300927224188,27.462303161621094,65.76140370339128,65.76140594482422,2.2414329379216724e-06,True,28
44316,ep222:d117,222,117,83884a6091f6f2e7e84f67a3a4232a2eaa412cbbaa53f15cf1a3b02ecf1ec8f5,True,True,True,True,False,True,0.17485763132572174,0.9817456007003784,0.9817455775411896,26.42059494895176,26.420597076416016,54.462112292003425,54.46211242675781,1.3475438720433885e-07,True,23
43377,ep217:d178,217,178,7bcdd7bfdecfcc70e85f9099532bb22a0ad2f44e5f489032f771c3bab4d60ed5,True,True,True,True,False,True,1.4049562215805054,0.8624078631401062,0.8624079055233719,25.76351781925229,25.763519287109375,87.70753669224686,87.70753479003906,1.9022077992758568e-06,True,26
49430,ep248:d031,248,31,e90fa64dbc8ea3e3e6aa6353a02604fe21e25638d9be535edb684982fe3164d3,True,True,True,True,False,True,4.6281914710998535,0.6140807867050171,0.6140808758043256,29.854911004061748,29.85491180419922,73.11091894170477,73.11091613769531,2.8040094548487104e-06,True,9
40777,ep204:d178,204,178,af4ee467244bf898f468958727e7647e01283b70b95ab76452a8b6bc1e3169cf,True,True,True,True,False,True,0.36057642102241516,0.9627220630645752,0.9627220697126716,24.053174365179377,24.05317497253418,88.64539799087088,88.64540100097656,3.010105686485076e-06,True,27
41366,ep207:d167,207,167,d5e8958f20015f2476f2661072291439d396eb0819fdd8b2551c04e3c1f930ee,True,True,True,True,False,True,1.2086740732192993,0.8804284930229187,0.8804285304521734,24.448936962108974,24.44893455505371,63.783784286352954,63.783782958984375,1.3273685794956691e-06,True,28
59461,ep298:d062,298,62,f692948d440cdf8eb776c47130d1169d2db147dc580ee2222438ccbd1f772b6a,True,True,True,True,False,True,1.811116337776184,0.8262811303138733,0.8262811804142651,36.46829094057077,36.46828842163086,69.39141866069899,69.39141845703125,2.0366773867408483e-07,True,27
58297,ep292:d098,292,98,c9845660c4592152b49b4b58ad7ec7dca259254a87602839826a58a3542a918f,True,True,True,True,False,True,1.084559440612793,0.8920173048973083,0.8920173089619545,35.675331919632505,35.67533493041992,109.73772442880266,109.73772430419922,1.2460344578357763e-07,True,28
41036,ep206:d037,206,37,d3c9096c8bfe6bb75822c68ce8633477d849a4eb641cb28113ec273802e26dc3,True,True,True,True,False,True,0.5170999765396118,0.946975588798523,0.9469756298568487,24.312573008596924,24.312572479248047,153.64290471717158,153.6428985595703,6.157601262657408e-06,True,28
44379,ep222:d180,222,180,83884a6091f6f2e7e84f67a3a4232a2eaa412cbbaa53f15cf1a3b02ecf1ec8f5,True,True,True,True,False,True,0.29142749309539795,0.9697616696357727,0.969761658125929,26.41665389116457,26.41665267944336,77.79147670033647,77.79147338867188,3.311664599436881e-06,True,28
40834,ep205:d035,205,35,10016ca22e84f89f12efa63527a96de0d02a7b6c93c7d8f8d437d5c6ca19ab65,True,True,True,True,False,True,1.498384714126587,0.8539602756500244,0.8539602891200189,24.179068857515382,24.179073333740234,91.55738813464976,91.55738830566406,1.7101430671573326e-07,True,28
48685,ep244:d086,244,86,9d125d99d33ec77409f1355a95dc62fae4febc4b162f8f6f24d6dca2b289adb0,True,True,True,True,False,True,1.523018717765808,0.8517467379570007,0.8517467505635387,29.32713933160291,29.32714080810547,59.396810060328626,59.396812438964844,2.378636217770236e-06,True,12
41561,ep208:d162,208,162,f33994251545266f732d0b587321e7258dd07b3aedacc3fb65d928313c3fc219,True,True,True,True,False,True,1.1056028604507446,0.8900417685508728,0.8900417675818659,24.57328380045076,24.573286056518555,120.22111774726977,120.22111511230469,2.634965085235308e-06,True,28
48541,ep243:d142,243,142,9093c61fa7b0d274bd189a7ee024179e78193390feedead06976fe5958dd2e8b,True,True,True,True,False,True,5.763754367828369,0.5448349714279175,0.5448350817970399,29.19334689877896,29.193349838256836,110.0637289309034,110.06372833251953,5.983838633483174e-07,True,25
52364,ep262:d165,262,165,70e4ecf6a059ffd34090d09fab062873b7196c6316f7d797d380b9b89d392818,True,True,True,True,False,True,1.1398391723632812,0.8868370056152344,0.8868370320095059,31.705679724647187,31.70568084716797,60.711001269173636,60.711002349853516,1.080679879805757e-06,True,26
46671,ep234:d072,234,72,aca890c90b998d52a2a36be07ca14fcbdba1d77ed660e591b27b8cf7262f4d05,True,True,True,True,False,True,1.3217450380325317,0.8700019717216492,0.870002025848016,28.003830662243566,28.00383186340332,126.29099256720404,126.2909927368164,1.6961236326551443e-07,True,15
44729,ep224:d130,224,130,543ed0ca58667bd9212768e7811e7b36abf499c9904de80a4bfcf12dbfc34139,True,True,True,True,False,True,6.133819103240967,0.5240005850791931,0.5240006555201138,26.684827728011953,26.68482780456543,92.92278386028215,92.92278289794922,9.623329333408037e-07,True,21
50054,ep251:d055,251,55,6701055732b38bedb55bc4d879534dc5c55dac0ce06d44b2d99d9e80ffbceefe,True,True,True,True,False,True,0.7818518280982971,0.9209253191947937,0.9209253384317115,30.250361500024237,30.250362396240234,81.08577132993335,81.08576965332031,1.6766130386258737e-06,True,26
47530,ep238:d131,238,131,a947ab8716459114864bab61beb958e3df121f7a5a6161ac6eb397f449384197,True,True,True,True,False,True,2.8191733360290527,0.7430219650268555,0.7430220509709221,28.53310605453231,28.53310775756836,74.01561634414381,74.01561737060547,1.0264616605581978e-06,True,28
41254,ep207:d055,207,55,d5e8958f20015f2476f2661072291439d396eb0819fdd8b2551c04e3c1f930ee,True,True,True,True,False,True,0.9628551006317139,0.9035291075706482,0.9035291465159446,24.447209001445096,24.447208404541016,75.31621244143443,75.31620788574219,4.5556922430023405e-06,True,27
46401,ep233:d002,233,2,5037292780f03b7ec4d11d11e3a03938d40552ae817008819ab891136c97a213,True,True,True,True,False,True,1.307429313659668,0.8713152408599854,0.8713152505597117,27.87178132753684,27.871780395507812,99.70650220874414,99.70649719238281,5.016361328102903e-06,True,23
40302,ep202:d103,202,103,e0ef390e1f326d79e36e62388577626ebd9d8ac0c8e4f11320bcec05dbee71a7,True,True,True,True,False,True,8.48402214050293,0.40906500816345215,0.4090651079053342,23.79449368733404,23.794492721557617,35.827105518004316,35.82710647583008,9.578257618159114e-07,True,3
59693,ep299:d094,299,94,7163d4d4cbe06f6937a799a2ca91641d135be9f8d532e104e360cca78191e8ba,True,True,True,True,False,True,1.2177060842514038,0.8795910477638245,0.8795910979170244,36.603131260025066,36.60313034057617,72.77010450857115,72.77010345458984,1.0539813075638449e-06,True,6
53204,ep267:d005,267,5,c6bc3db467dd70c82f2a41d7f0d55d254ea214b91db370071945df0908b54d1f,True,True,True,True,False,True,0.3914456069469452,0.9595959782600403,0.959596005209518,32.36594785245072,32.36594772338867,142.02450383856325,142.02450561523438,1.7766711266631319e-06,True,27
45483,ep228:d084,228,84,645eb35df4cf7af576fb087a6ead166c46581b7dee09a57beb72f2a67bc2dd52,True,True,True,True,False,True,4.032107353210449,0.6538841724395752,0.6538842637542851,27.213543356162717,27.21354103088379,71.42219845286249,71.42219543457031,3.0182921761934267e-06,True,10
46141,ep231:d142,231,142,9b6eaa11a569d90753dfe100a802b69c1d4dbdfee0af54c8889ad351af8c12e4,True,True,True,True,False,True,0.05798722431063652,0.9939090609550476,0.9939090615799155,27.609626050955374,27.60962677001953,105.44398283121492,105.44398498535156,2.154136637955162e-06,True,24
48669,ep244:d070,244,70,9d125d99d33ec77409f1355a95dc62fae4febc4b162f8f6f24d6dca2b289adb0,True,True,True,True,False,True,0.08065751194953918,0.991537868976593,0.9915378898768037,29.325988249113987,29.325990676879883,79.24406477160049,79.24406433105469,4.4054580428110057e-07,True,14
41145,ep206:d146,206,146,d3c9096c8bfe6bb75822c68ce8633477d849a4eb641cb28113ec273802e26dc3,True,True,True,True,False,True,0.2841801941394806,0.9705024361610413,0.9705024306967647,24.288580493449725,24.28858184814453,65.74169746263806,65.74169921875,1.756111942086136e-06,True,28
41212,ep207:d013,207,13,d5e8958f20015f2476f2661072291439d396eb0819fdd8b2551c04e3c1f930ee,True,True,True,True,False,True,5.968080997467041,0.5332311391830444,0.5332312460605337,24.418774482269125,24.41877555847168,92.79135874713423,92.7913589477539,2.0061968086793058e-07,True,28
47582,ep238:d183,238,183,a947ab8716459114864bab61beb958e3df121f7a5a6161ac6eb397f449384197,True,True,True,True,False,True,0.7796844840049744,0.921135663986206,0.9211356580396151,28.52976675162182,28.529766082763672,89.67152834642557,89.67152404785156,4.2985740122958305e-06,True,11
48379,ep242:d180,242,180,20e75704caa7b3929dc9616ea780f3414eabd2a501467b0c54b044675ba1d5d7,True,True,True,True,False,True,0.14891891181468964,0.9844322800636292,0.9844322761752031,29.056204646790366,29.056203842163086,76.36564939028878,76.36564636230469,3.027984092796032e-06,True,28
44279,ep222:d080,222,80,83884a6091f6f2e7e84f67a3a4232a2eaa412cbbaa53f15cf1a3b02ecf1ec8f5,True,True,True,True,False,True,0.3348158001899719,0.9653385877609253,0.9653385932426438,26.421563843090603,26.42156410217285,102.53461712623593,102.53461456298828,2.5632476479131583e-06,True,27
58811,ep295:d012,295,12,ae93db21186cadc091853c7b581ec030566c07f8bb350fd3a0a60f00fc8cba50,True,True,True,True,False,True,0.3512178063392639,0.9636718034744263,0.9636718092391646,36.07118968566384,36.07119369506836,98.5384182701467,98.53842163085938,3.3607126681545196e-06,True,18
45685,ep229:d086,229,86,65fbc5c539a429b44842dfcd7b2c1605ef0bc77ef6624edbc13f0982e04b8dfb,True,True,True,True,False,True,0.7353337407112122,0.9254500269889832,0.925450028853199,27.34740662717681,27.347410202026367,59.634257871609634,59.63426208496094,4.213351303405943e-06,True,8
50180,ep251:d181,251,181,6701055732b38bedb55bc4d879534dc5c55dac0ce06d44b2d99d9e80ffbceefe,True,True,True,True,False,True,1.3676129579544067,0.8658077120780945,0.8658077381254178,30.24677312880645,30.24677276611328,82.00799594674476,82.00799560546875,3.412760065657494e-07,True,28
46019,ep231:d020,231,20,9b6eaa11a569d90753dfe100a802b69c1d4dbdfee0af54c8889ad351af8c12e4,True,True,True,True,False,True,1.4085886478424072,0.8620778918266296,0.8620779128324977,27.602497163436812,27.602497100830078,100.0949791873413,100.09497833251953,8.548217635961919e-07,True,28
56217,ep282:d018,282,18,17abb3afa44ee7ea1ead0c00a2dcd02b12d016cc7c7356433523b81d80eea05b,True,True,True,True,False,True,0.21616794168949127,0.9774818420410156,0.9774818395065759,34.35157201288495,34.3515739440918,80.72242036496601,80.72242736816406,7.003198049915227e-06,True,28
50099,ep251:d100,251,100,6701055732b38bedb55bc4d879534dc5c55dac0ce06d44b2d99d9e80ffbceefe,True,True,True,True,False,True,0.8631268739700317,0.913072943687439,0.9130729569718871,30.246246827749463,30.24625015258789,118.79431386723272,118.79431915283203,5.2855993146749825e-06,True,28
52628,ep264:d029,264,29,ce757835c2c069605c5d3c1f4090d7217a32b7620c436b412821c0cab922af3d,True,True,True,True,False,True,2.8200747966766357,0.7429514527320862,0.7429514833073153,31.970645018423557,31.970645904541016,57.3726894988661,57.37268829345703,1.2054090703372822e-06,True,13
55254,ep277:d055,277,55,db542f7d7382bafc0260bb28a1713bb120878097233335bbecdde60b5354831f,True,True,True,True,False,True,1.453609585762024,0.8579983711242676,0.8579983903704542,33.68942086938868,33.689422607421875,77.74399972419602,77.74400329589844,3.57170242182292e-06,True,28
52490,ep263:d091,263,91,84e43c186e6f375ad865e309f3b127ef8170cdd3ff337de9aee909047b685039,True,True,True,True,False,True,1.9047105312347412,0.8181731104850769,0.8181731550832546,31.838219157375434,31.838218688964844,87.2323718217798,87.23237609863281,4.276853019291593e-06,True,17
51369,ep257:d170,257,170,810221c38da5c6f02b5e6d4e81ad5ba495984ae6bb1c026c16e6a3120f4bed23,True,True,True,True,False,True,0.25101834535598755,0.973899245262146,0.9738992478657956,31.042186094579346,31.042186737060547,110.19704187002839,110.1970443725586,2.502530207948439e-06,True,28
49723,ep249:d124,249,124,b0ede3e487a6fc977f48eafb37903a167cb8abc2e4b9bddbab6816958b8696c2,True,True,True,True,False,True,2.70307993888855,0.752166211605072,0.7521662545979634,29.987303579709977,29.9873046875,80.05901471583682,80.05901336669922,1.3491376051888437e-06,True,17
