source,Episode,Task_ID,R_req,sampled_action,greedy_action,sampled_regret,greedy_regret,optimal_set_size,top1_hit,top3_hit,top5_hit,optimal_set_probability_mass,uniform_optimal_set_mass,optimal_mass_lift_over_uniform,spearman_logit_reward,kendall_logit_reward,spearman_probability_negative_regret
evaluation,13,75,0.999,27,27,9.084773027675645,9.084773027675645,7,0,1,1,0.4411978425923735,0.25,0.1911978425923735,0.4792595433817267,0.3749075052058337,0.4792595433817267
evaluation,13,87,0.9999,27,27,13.874853026205038,13.874853026205038,2,0,1,1,0.21221480146050453,0.07142857142857142,0.1407862300319331,0.7491100858141809,0.567256247385501,0.7491100858141809
evaluation,13,93,0.999,27,27,2.7843554822566006,2.7843554822566006,5,0,1,1,0.4339255075901747,0.17857142857142858,0.25535407901874607,0.7955543033835449,0.6086053178377863,0.7955543033835449
evaluation,13,96,0.9,27,27,0.0,0.0,7,1,1,1,0.5359047213569283,0.25,0.28590472135692835,0.6790240264546381,0.5560679880628386,0.6790240264546381
evaluation,13,98,0.9999,27,27,17.993893303114262,17.993893303114262,7,0,0,1,0.23534489469602704,0.25,-0.01465510530397296,0.2523362460901978,0.1662471304517765,0.2523362460901978
evaluation,13,103,0.99,27,27,0.0,0.0,7,1,1,1,0.48529389360919595,0.25,0.23529389360919595,0.4899111003009468,0.39555351728181304,0.4899111003009468
evaluation,13,106,0.9,27,27,0.0,0.0,7,1,1,1,0.539318566210568,0.25,0.28931856621056795,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,13,110,0.9999,27,27,0.0,0.0,5,1,1,1,0.5362123847007751,0.17857142857142858,0.35764095612934654,0.7496602936537785,0.5645895715784651,0.7496602936537785
evaluation,13,119,0.9999,27,27,52.27887587638524,52.27887587638524,1,0,0,1,0.05442843958735466,0.03571428571428571,0.018714153873068948,0.7602627257799672,0.6084656084656085,0.7602627257799672
evaluation,13,122,0.99,27,27,0.0,0.0,7,1,1,1,0.5445294361561537,0.25,0.2945294361561537,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,13,124,0.9,27,27,21.825645940910427,21.825645940910427,7,0,1,1,0.4434768222272396,0.25,0.1934768222272396,0.31528104919879013,0.26943500452529295,0.31528104919879013
evaluation,13,125,0.999,27,27,0.0,0.0,7,1,1,1,0.5471398057416081,0.25,0.29713980574160814,0.7839390961729172,0.643463009670234,0.7839390961729172
evaluation,13,135,0.999,27,27,0.0,0.0,5,1,1,1,0.47380985505878925,0.17857142857142858,0.29523842648736065,0.8172946290177443,0.6583042282211687,0.8172946290177443
evaluation,13,142,0.99,27,27,0.0,0.0,7,1,1,1,0.5357975729275495,0.25,0.2857975729275495,0.6071666848527937,0.45861277366007314,0.6071666848527937
evaluation,13,145,0.9,27,27,0.0,0.0,7,1,1,1,0.4820610065944493,0.25,0.23206100659444928,0.6570211970494222,0.5388700090505859,0.6570211970494222
evaluation,13,146,0.999,27,27,26.549569830138733,26.549569830138733,6,0,1,1,0.44673216063529253,0.21428571428571427,0.23244644634957826,0.5632398875364584,0.45109189676782785,0.5632398875364584
evaluation,13,154,0.9999,27,27,1.5374882094774094,1.5374882094774094,2,0,1,1,0.2131994105875492,0.07142857142857142,0.14177083915897778,0.754107451528834,0.563837763718764,0.754107451528834
evaluation,13,155,0.999,27,27,22.895978643933944,22.895978643933944,7,0,1,1,0.45180112193338573,0.25,0.20180112193338573,0.3418249412618834,0.29386620485749354,0.3418249412618834
evaluation,13,156,0.99,27,27,17.775152664148226,17.775152664148226,7,0,1,1,0.44530047685839236,0.25,0.19530047685839236,0.3155595660267042,0.2751676641960439,0.3155595660267042
evaluation,13,163,0.9,27,27,0.0,0.0,7,1,1,1,0.5362010076642036,0.25,0.28620100766420364,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,13,167,0.9999,27,27,55.63509441739057,55.63509441739057,2,0,0,0,0.05931287491694093,0.07142857142857142,-0.012115696511630497,0.5602846637934719,0.41059638664669684,0.5602846637934719
evaluation,13,170,0.999,27,27,0.0,0.0,7,1,1,1,0.48565173521637917,0.25,0.23565173521637917,0.6495012426957407,0.533137349379835,0.6495012426957407
evaluation,13,178,0.9,27,27,32.1569102693296,32.1569102693296,7,0,1,1,0.44145727856084704,0.25,0.19145727856084704,0.3155595660267042,0.2751676641960439,0.3155595660267042
evaluation,13,179,0.99,27,27,10.73028574768653,10.73028574768653,7,0,1,1,0.44519264716655016,0.25,0.19519264716655016,0.3952153788101441,0.30956362222054934,0.3952153788101441
evaluation,13,186,0.9,27,27,15.914995396920173,15.914995396920173,7,0,1,1,0.4416564549319446,0.25,0.1916564549319446,0.3361698112923495,0.28663298353754574,0.3361698112923495
evaluation,13,187,0.9999,27,27,24.070493482895117,24.070493482895117,6,0,1,1,0.4480592105537653,0.21428571428571427,0.23377349626805102,0.56976373202671,0.44417220205293767,0.56976373202671
evaluation,13,195,0.99,27,27,28.43332666319027,28.43332666319027,7,0,1,1,0.4456552304327488,0.25,0.1956552304327488,0.3155595660267042,0.2751676641960439,0.3155595660267042
evaluation,13,197,0.999,27,27,29.97271366106254,29.97271366106254,7,0,1,1,0.4462449380662292,0.25,0.19624493806622922,0.3562996130417026,0.3052784846577845,0.3562996130417026
evaluation,13,199,0.9,27,27,35.3006248909402,35.3006248909402,7,0,1,1,0.4401735810097307,0.25,0.1901735810097307,0.3030263087705686,0.2522370255130402,0.3030263087705686
evaluation,13,200,0.9999,27,27,48.635087754610296,48.635087754610296,2,0,0,1,0.0590500277467072,0.07142857142857142,-0.012378543681864224,0.696318605124862,0.49536467292214387,0.696318605124862
evaluation,14,1,0.99,27,27,0.0,0.0,7,1,1,1,0.5379540000576526,0.25,0.2879540000576526,0.6071666848527937,0.45861277366007314,0.6071666848527937
evaluation,14,3,0.9999,27,27,0.0,0.0,7,1,1,1,0.5502560143359005,0.25,0.30025601433590055,0.6408150881634764,0.4890870979255604,0.6408150881634764
evaluation,14,4,0.9,27,27,0.0,0.0,7,1,1,1,0.48142162756994367,0.25,0.23142162756994367,0.6495012426957407,0.533137349379835,0.6495012426957407
evaluation,14,5,0.999,27,27,12.38859890370614,12.38859890370614,7,0,0,1,0.2342217550612986,0.25,-0.01577824493870139,0.37070589795370107,0.2522370255130402,0.37070589795370107
evaluation,14,15,0.999,27,27,0.0,0.0,7,1,1,1,0.5497153946198523,0.25,0.2997153946198523,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,14,17,0.99,27,27,0.0,0.0,7,1,1,1,0.5410772538743913,0.25,0.2910772538743913,0.6815306779058652,0.5560679880628386,0.6815306779058652
evaluation,14,18,0.9,27,27,0.0,0.0,7,1,1,1,0.5349566044751555,0.25,0.2849566044751555,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,14,24,0.9,27,27,33.06673041152564,33.06673041152564,7,0,1,1,0.44492099434137344,0.25,0.19492099434137344,0.2996841068355991,0.2465043658422893,0.2996841068355991
evaluation,14,25,0.9999,27,27,24.61991518696487,24.61991518696487,2,0,0,0,0.09580884501338005,0.07142857142857142,0.024380273584808626,0.4152182877257923,0.32053008247903425,0.4152182877257923
evaluation,14,33,0.99,27,27,0.0,0.0,7,1,1,1,0.5415699505247176,0.25,0.29156995052471757,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,14,42,0.99,27,27,0.0,0.0,7,1,1,1,0.48389921500347555,0.25,0.23389921500347555,0.6495012426957407,0.533137349379835,0.6495012426957407
evaluation,14,46,0.9999,27,27,0.0,0.0,2,1,1,1,0.24830524250864983,0.07142857142857142,0.1768766710800784,0.4442315629393282,0.3470201719401115,0.4442315629393282
evaluation,14,47,0.9,27,27,0.8528062941907208,0.8528062941907208,7,0,1,1,0.4431178804952651,0.25,0.19311788049526513,0.4642875521328473,0.3496922399158057,0.4642875521328473
evaluation,14,48,0.999,27,27,0.0,0.0,7,1,1,1,0.5442408316303045,0.25,0.29424083163030446,0.6509983642534122,0.5153099380091547,0.6509983642534122
evaluation,14,55,0.99,27,27,0.0,0.0,7,1,1,1,0.5406886141281575,0.25,0.2906886141281575,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,14,60,0.999,27,27,26.565686247334703,26.565686247334703,6,0,1,1,0.44338820199482143,0.21428571428571427,0.22910248770910716,0.3646859322308541,0.30125786715206027,0.3646859322308541
evaluation,14,64,0.99,27,27,24.288621782798515,24.288621782798515,7,0,1,1,0.4473639987409115,0.25,0.19736399874091148,0.30720406118928045,0.263702344854542,0.30720406118928045
evaluation,14,68,0.99,27,27,0.0,0.0,7,1,1,1,0.5425224830396473,0.25,0.29252248303964734,0.6884935986037184,0.5732659670750915,0.6884935986037184
evaluation,14,73,0.9999,27,27,0.0,0.0,6,1,1,1,0.4782596128061414,0.21428571428571427,0.2639738985204271,0.48012797255295,0.3578300267477955,0.48012797255295
evaluation,14,74,0.9,27,27,13.51430329078839,13.51430329078839,7,0,1,1,0.44017486786469817,0.25,0.19017486786469817,0.29411377027731656,0.21784106748853474,0.29411377027731656
evaluation,14,75,0.999,27,27,11.278847836316267,11.278847836316267,6,0,1,1,0.43550328724086285,0.21428571428571427,0.22121757295514857,0.4598034884492648,0.3344095396186376,0.4598034884492648
evaluation,14,87,0.9999,27,27,29.717370332905105,29.717370332905105,2,0,0,0,0.09485996514558792,0.07142857142857142,0.023431393717016497,0.4152182877257923,0.32053008247903425,0.4152182877257923
evaluation,14,93,0.999,27,27,25.66193465074462,25.66193465074462,4,0,1,1,0.36747632129117846,0.14285714285714285,0.22461917843403562,0.4594920801661053,0.37086945517204545,0.4594920801661053
evaluation,14,96,0.9,27,27,28.81758678035296,28.81758678035296,7,0,1,1,0.44192970637232065,0.25,0.19192970637232065,0.3364483281202637,0.2923656432082966,0.3364483281202637
evaluation,14,98,0.9999,27,27,100.27266717948187,100.27266717948187,6,0,0,1,0.23381795035675168,0.21428571428571427,0.019532236071037407,0.2803515038599859,0.18630692324771156,0.2803515038599859
evaluation,14,103,0.99,27,27,24.61540163174611,24.61540163174611,7,0,1,1,0.4489342989400029,0.25,0.19893429894000292,0.36794135814726997,0.30012556829104614,0.36794135814726997
evaluation,14,106,0.9,27,27,61.66658824501,61.66658824501,7,0,1,1,0.44599088304676116,0.25,0.19599088304676116,0.3514882368276264,0.30383096254979847,0.3514882368276264
evaluation,14,110,0.9999,27,27,55.78557720737588,55.78557720737588,1,0,1,1,0.15483011305332184,0.03571428571428571,0.11911582733903613,0.3480762146756327,0.27128043348732983,0.3480762146756327
evaluation,14,119,0.9999,27,27,17.67611338270695,17.67611338270695,1,0,0,0,0.04349296912550926,0.03571428571428571,0.00777868341122355,0.4838533114395183,0.3439153439153439,0.4838533114395183
evaluation,14,122,0.99,27,27,45.587296859164596,45.587296859164596,7,0,1,1,0.45003995043225586,0.25,0.20003995043225586,0.34396828247394506,0.2980983028790475,0.34396828247394506
evaluation,14,124,0.9,27,27,29.219297282252022,29.219297282252022,7,0,1,1,0.45317266904748976,0.25,0.20317266904748976,0.326143205487441,0.28663298353754574,0.326143205487441
evaluation,14,125,0.999,27,27,0.0,0.0,7,1,1,1,0.49716714513488114,0.25,0.24716714513488114,0.45571370188814575,0.34941812096085395,0.45571370188814575
evaluation,14,135,0.999,27,27,19.372327789857547,19.372327789857547,4,0,1,1,0.37754619820043445,0.14285714285714285,0.2346890553432916,0.31860724438032584,0.268663608775239,0.31860724438032584
evaluation,14,142,0.99,27,27,65.58670830283,65.58670830283,7,0,0,1,0.24741137097589672,0.25,-0.002588629024103284,0.2016461834098269,0.131851172427271,0.2016461834098269
evaluation,14,145,0.9,27,27,0.0,0.0,7,1,1,1,0.4820610065944493,0.25,0.23206100659444928,0.6570211970494222,0.5388700090505859,0.6570211970494222
evaluation,14,146,0.999,27,27,0.0,0.0,7,1,1,1,0.4834308137651533,0.25,0.2334308137651533,0.4593085308472149,0.34941812096085395,0.4593085308472149
evaluation,14,154,0.9999,27,27,19.061020860388886,19.061020860388886,1,0,1,1,0.16026104986667633,0.03571428571428571,0.12454676415239062,0.3872382120781626,0.3085150027895124,0.3872382120781626
evaluation,14,155,0.999,27,27,18.073708474134783,18.073708474134783,6,0,1,1,0.4401459167711437,0.21428571428571427,0.2258602024854294,0.4209128919348286,0.33375078288117255,0.4209128919348286
evaluation,14,156,0.99,27,27,0.0,0.0,7,1,1,1,0.48722847178578377,0.25,0.23722847178578377,0.5974185958757993,0.48154341234307674,0.5974185958757993
evaluation,14,163,0.9,27,27,0.0,0.0,7,1,1,1,0.5362010076642036,0.25,0.28620100766420364,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,14,167,0.9999,27,27,0.0,0.0,2,1,1,1,0.2467779852449894,0.07142857142857142,0.17534941381641797,0.4491583455227588,0.3470201719401115,0.4491583455227588
evaluation,14,170,0.999,27,27,0.0,0.0,7,1,1,1,0.4854830587282777,0.25,0.23548305872827768,0.580848981482602,0.4438536091000751,0.580848981482602
evaluation,14,178,0.9,27,27,11.957589530639233,11.957589530639233,7,0,1,1,0.4404289536178112,0.25,0.1904289536178112,0.3759977176840695,0.2980983028790475,0.3759977176840695
evaluation,14,179,0.99,27,27,0.0,0.0,7,1,1,1,0.4833840394858271,0.25,0.2333840394858271,0.6570211970494222,0.5388700090505859,0.6570211970494222
evaluation,14,186,0.9,27,27,29.108767424900805,29.108767424900805,7,0,1,1,0.43992172833532095,0.25,0.18992172833532095,0.32670023914326923,0.28090032386679475,0.32670023914326923
evaluation,14,187,0.9999,27,27,83.31718425700011,83.31718425700011,4,0,1,1,0.37007446959614754,0.14285714285714285,0.2272173267390047,0.2867036312641483,0.2333562663562726,0.2867036312641483
evaluation,14,195,0.99,27,27,0.0,0.0,7,1,1,1,0.48431806010194123,0.25,0.23431806010194123,0.6495012426957407,0.533137349379835,0.6495012426957407
evaluation,14,197,0.999,27,27,0.0,0.0,7,1,1,1,0.5486609821673483,0.25,0.29866098216734827,0.6410025059980818,0.5024641263347372,0.6410025059980818
evaluation,14,199,0.9,27,27,20.21992437494668,20.21992437494668,7,0,1,1,0.43856136803515255,0.25,0.18856136803515255,0.31750918382210314,0.2522370255130402,0.31750918382210314
evaluation,14,200,0.9999,27,27,1.0862901627536132,1.0862901627536132,1,0,0,0,0.04403837025165558,0.03571428571428571,0.008324084537369866,0.4608648056923919,0.3544973544973545,0.4608648056923919
evaluation,15,1,0.99,27,27,0.0,0.0,7,1,1,1,0.5379540000576526,0.25,0.2879540000576526,0.6071666848527937,0.45861277366007314,0.6071666848527937
evaluation,15,3,0.9999,27,27,0.0,0.0,7,1,1,1,0.5502560143359005,0.25,0.30025601433590055,0.7284456819825204,0.6172393762966798,0.7284456819825204
evaluation,15,4,0.9,27,27,0.0,0.0,7,1,1,1,0.47971548163332045,0.25,0.22971548163332045,0.6570211970494222,0.5388700090505859,0.6570211970494222
evaluation,15,5,0.999,27,27,0.0,0.0,7,1,1,1,0.5460036280564964,0.25,0.2960036280564964,0.6071666848527937,0.45861277366007314,0.6071666848527937
evaluation,15,15,0.999,27,27,21.03330900442046,21.03330900442046,7,0,1,1,0.444982006913051,0.25,0.194982006913051,0.2999626236635132,0.2522370255130402,0.2999626236635132
evaluation,15,17,0.99,27,27,0.0,0.0,7,1,1,1,0.5410772538743913,0.25,0.2910772538743913,0.6815306779058652,0.5560679880628386,0.6815306779058652
evaluation,15,18,0.9,27,27,0.0,0.0,7,1,1,1,0.534377260832116,0.25,0.284377260832116,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,15,24,0.9,27,27,0.0,0.0,7,1,1,1,0.48256827937439084,0.25,0.23256827937439084,0.64337387248163,0.5102067106968313,0.64337387248163
evaluation,15,25,0.9999,27,27,0.7275375657100298,0.7275375657100298,1,0,1,1,0.17261053621768951,0.03571428571428571,0.13689625050340382,0.9533324298938264,0.8238417822395013,0.9533324298938264
evaluation,15,33,0.99,27,27,30.877007236756384,30.877007236756384,7,0,1,1,0.4456055760383606,0.25,0.1956055760383606,0.3186232511337596,0.28090032386679475,0.3186232511337596
evaluation,15,42,0.99,27,27,0.0,0.0,7,1,1,1,0.48389921500347555,0.25,0.23389921500347555,0.6495012426957407,0.533137349379835,0.6495012426957407
evaluation,15,46,0.9999,27,27,0.0,0.0,1,1,1,1,0.2038889080286026,0.03571428571428571,0.1681746223143169,0.9693486590038315,0.8624338624338624,0.9693486590038315
evaluation,15,47,0.9,27,27,8.78173230309812,8.78173230309812,7,0,1,1,0.44355495483614504,0.25,0.19355495483614504,0.3645785277395903,0.26943500452529295,0.3645785277395903
evaluation,15,48,0.999,27,27,0.0,0.0,7,1,1,1,0.5442408316303045,0.25,0.29424083163030446,0.7288264702923879,0.6210123913543599,0.7288264702923879
evaluation,15,55,0.99,27,27,0.0,0.0,7,1,1,1,0.5406886141281575,0.25,0.2906886141281575,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,15,60,0.999,27,27,28.14412808837195,28.14412808837195,6,0,1,1,0.4447428369894624,0.21428571428571427,0.2304571227037481,0.6768254337267314,0.5601782574134324,0.6768254337267314
evaluation,15,64,0.99,27,27,37.116245055651405,37.116245055651405,7,0,1,1,0.4484411012381315,0.25,0.19844110123813152,0.3074825780171946,0.26943500452529295,0.3074825780171946
evaluation,15,68,0.99,27,27,0.0,0.0,7,1,1,1,0.5423198014032096,0.25,0.29231980140320957,0.6884935986037184,0.5732659670750915,0.6884935986037184
evaluation,15,73,0.9999,27,27,32.14607262066193,32.14607262066193,2,0,1,1,0.33257223665714264,0.07142857142857142,0.26114366522857124,0.9274174590737904,0.8069419857174028,0.9274174590737904
evaluation,15,74,0.9,27,27,35.334575994055385,35.334575994055385,7,0,1,1,0.4382894963491708,0.25,0.1882894963491708,0.2303334166849818,0.17771244979327833,0.2303334166849818
evaluation,15,75,0.999,27,27,18.268704133683954,18.268704133683954,6,0,1,1,0.4410868352279067,0.21428571428571427,0.22680112094219243,0.5968559943162756,0.47210756067261933,0.5968559943162756
evaluation,15,87,0.9999,27,27,25.384606591130304,25.384606591130304,1,0,1,1,0.1666509360074997,0.03571428571428571,0.130936650293214,0.9599014733384006,0.8397358359161478,0.9599014733384006
evaluation,15,93,0.999,27,27,8.850552859064795,8.850552859064795,4,0,1,1,0.42003148049116135,0.14285714285714285,0.2771743376340185,0.8841944057099033,0.7410875593742204,0.8841944057099033
evaluation,15,96,0.9,27,27,24.96948735263503,24.96948735263503,7,0,1,1,0.44076729216612875,0.25,0.19076729216612875,0.33338464301320825,0.28663298353754574,0.33338464301320825
evaluation,15,98,0.9999,27,27,85.66497857918012,85.66497857918012,7,0,0,1,0.24101202213205397,0.25,-0.008987977867946029,0.3331870052486525,0.24670355272981426,0.3331870052486525
evaluation,15,103,0.99,27,27,0.0,0.0,7,1,1,1,0.4852725400123745,0.25,0.23527254001237452,0.6583204884104602,0.5408970876633784,0.6583204884104602
evaluation,15,106,0.9,27,27,4.5066361145618,4.5066361145618,7,0,1,1,0.4433690144214779,0.25,0.1933690144214779,0.4573246314349941,0.3611575592573076,0.4573246314349941
evaluation,15,110,0.9999,27,27,7.481859617244794,7.481859617244794,2,0,1,1,0.33249056339263916,0.07142857142857142,0.26106199196406776,0.9642711285430363,0.8579085351444649,0.9642711285430363
evaluation,15,119,0.9999,27,27,0.0,0.0,1,1,1,1,0.20650896430015564,0.03571428571428571,0.17079467858586994,0.9677066228790366,0.857142857142857,0.9677066228790366
evaluation,15,122,0.99,27,27,48.19988501373201,48.19988501373201,7,0,1,1,0.4476609257981181,0.25,0.19766092579811811,0.3364483281202637,0.2923656432082966,0.3364483281202637
evaluation,15,124,0.9,27,27,48.227697518486536,48.227697518486536,7,0,1,1,0.4474906292743981,0.25,0.1974906292743981,0.3364483281202637,0.2923656432082966,0.3364483281202637
evaluation,15,125,0.999,27,27,13.009281551587073,13.009281551587073,5,0,1,1,0.43791617173701525,0.17857142857142858,0.25934474316558664,0.7981432501474561,0.6597566706425444,0.7981432501474561
evaluation,15,135,0.999,27,27,0.0,0.0,6,1,1,1,0.4833031361922622,0.21428571428571427,0.26901742190654787,0.8158151122625058,0.6786265918583843,0.8158151122625058
evaluation,15,142,0.99,27,27,92.51384621330001,92.51384621330001,7,0,0,1,0.24772942927666008,0.25,-0.0022705707233399153,0.20108914975399866,0.13758383209802194,0.20108914975399866
evaluation,15,145,0.9,27,27,36.11557578423527,36.11557578423527,7,0,1,1,0.4450301672331989,0.25,0.19503016723319888,0.33338464301320825,0.28663298353754574,0.33338464301320825
evaluation,15,146,0.999,27,27,36.982027599356705,36.982027599356705,5,0,1,1,0.4351457264274359,0.17857142857142858,0.25657429785600727,0.7744578396875936,0.632380875180198,0.7744578396875936
evaluation,15,154,0.9999,27,27,0.0,0.0,5,1,1,1,0.5374344438314438,0.17857142857142858,0.3588630152600152,0.9324952785304044,0.7936369909082706,0.9324952785304044
evaluation,15,155,0.999,27,27,0.0,0.0,7,1,1,1,0.4863146236166358,0.25,0.2363146236166358,0.7009923419147134,0.5871490914473333,0.7009923419147134
evaluation,15,156,0.99,27,27,2.0534142836639617,2.0534142836639617,7,0,1,1,0.44361741095781326,0.25,0.19361741095781326,0.5684528457727303,0.4471474543185713,0.5684528457727303
evaluation,15,163,0.9,27,27,7.097156686978472,7.097156686978472,7,0,1,1,0.4421110830735415,0.25,0.19211108307354152,0.42919443181566747,0.332494260903553,0.42919443181566747
evaluation,15,167,0.9999,27,27,22.164047747175708,22.164047747175708,1,0,0,1,0.08419914543628693,0.03571428571428571,0.048484859722001214,0.9644225506294472,0.8465608465608466,0.9644225506294472
evaluation,15,170,0.999,27,27,41.176748329962884,41.176748329962884,6,0,1,1,0.445920686237514,0.21428571428571427,0.23163497195179975,0.5738429582815981,0.4903172790954651,0.5738429582815981
evaluation,15,178,0.9,27,27,0.0,0.0,7,1,1,1,0.5355142212938517,0.25,0.28551422129385173,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,15,179,0.99,27,27,0.0,0.0,7,1,1,1,0.4833840394858271,0.25,0.2333840394858271,0.6570211970494222,0.5388700090505859,0.6570211970494222
evaluation,15,186,0.9,27,27,9.180279177453485,9.180279177453485,7,0,1,1,0.4375981001649052,0.25,0.1875981001649052,0.3645785277395903,0.28090032386679475,0.3645785277395903
evaluation,15,187,0.9999,27,27,0.0,0.0,7,1,1,1,0.5518759570550174,0.25,0.30187595705501735,0.8101322895039317,0.6991182384596731,0.8101322895039317
evaluation,15,195,0.99,27,27,23.18575494935589,23.18575494935589,7,0,1,1,0.445491939317435,0.25,0.19549193931743503,0.3088751621567652,0.26943500452529295,0.3088751621567652
evaluation,15,197,0.999,27,27,21.526412884192375,21.526412884192375,6,0,1,1,0.44337028078734875,0.21428571428571427,0.22908456650163447,0.6768254337267314,0.5601782574134324,0.6768254337267314
evaluation,15,199,0.9,27,27,0.0,0.0,7,1,1,1,0.5303502867463976,0.25,0.2803502867463976,0.6884935986037184,0.5732659670750915,0.6884935986037184
evaluation,15,200,0.9999,27,27,0.0,0.0,1,1,1,1,0.2039586454629898,0.03571428571428571,0.1682443597487041,0.9445737053010608,0.8185437643472858,0.9445737053010608
evaluation,16,1,0.99,27,27,39.771565543652095,39.771565543652095,7,0,0,1,0.23814129270613194,0.25,-0.011858707293868065,0.16376789481350582,0.10318787407351644,0.16376789481350582
evaluation,16,3,0.9999,27,27,0.0,0.0,7,1,1,1,0.5502560143359005,0.25,0.30025601433590055,0.6814230099422561,0.5563486402641868,0.6814230099422561
evaluation,16,4,0.9,27,27,0.0,0.0,7,1,1,1,0.47971548163332045,0.25,0.22971548163332045,0.6570211970494222,0.5388700090505859,0.6570211970494222
evaluation,16,5,0.999,27,27,0.0,0.0,7,1,1,1,0.5460036280564964,0.25,0.2960036280564964,0.6071666848527937,0.45861277366007314,0.6071666848527937
evaluation,16,15,0.999,27,27,70.43762524874558,70.43762524874558,7,0,1,1,0.4467385101597756,0.25,0.19673851015977561,0.3088751621567652,0.26943500452529295,0.3088751621567652
evaluation,16,17,0.99,27,27,27.924943443737035,27.924943443737035,7,0,1,1,0.44312479835934937,0.25,0.19312479835934937,0.2498295946389706,0.20637574814703288,0.2498295946389706
evaluation,16,18,0.9,27,27,0.0,0.0,7,1,1,1,0.48023094120435417,0.25,0.23023094120435417,0.6041029997457382,0.48727607201382767,0.6041029997457382
evaluation,16,24,0.9,27,27,21.90150948030192,21.90150948030192,7,0,1,1,0.4448437357787043,0.25,0.19484373577870429,0.2849227149561504,0.23503904650078747,0.2849227149561504
evaluation,16,25,0.9999,27,27,31.8371518063997,31.8371518063997,3,0,1,1,0.37063243985176086,0.10714285714285714,0.2634895827089037,0.5907663074379214,0.4032218822280889,0.5907663074379214
evaluation,16,33,0.99,27,27,0.0,0.0,7,1,1,1,0.4813494957052171,0.25,0.23134949570521712,0.5974185958757993,0.48154341234307674,0.5974185958757993
evaluation,16,42,0.99,27,27,0.0,0.0,7,1,1,1,0.48389921500347555,0.25,0.23389921500347555,0.6495012426957407,0.533137349379835,0.6495012426957407
evaluation,16,46,0.9999,27,27,14.373955695245826,14.373955695245826,2,0,1,1,0.20067118853330612,0.07142857142857142,0.1292426171047347,0.6205858431267304,0.4190996176021599,0.6205858431267304
evaluation,16,47,0.9,27,27,0.0,0.0,7,1,1,1,0.482579093426466,0.25,0.232579093426466,0.64337387248163,0.5102067106968313,0.64337387248163
evaluation,16,48,0.999,27,27,15.94411861892786,15.94411861892786,7,0,1,1,0.44252410694025457,0.25,0.19252410694025457,0.32962380785383544,0.26288718882430473,0.32962380785383544
evaluation,16,55,0.99,27,27,0.0,0.0,7,1,1,1,0.4785282320808619,0.25,0.22852823208086193,0.5974185958757993,0.48154341234307674,0.5974185958757993
evaluation,16,60,0.999,27,27,19.660814441465305,19.660814441465305,7,0,1,1,0.44665830791927874,0.25,0.19665830791927874,0.376075368903221,0.30434347944587636,0.376075368903221
evaluation,16,64,0.99,27,27,12.644748751719703,12.644748751719703,7,0,1,1,0.44514130521565676,0.25,0.19514130521565676,0.46874382137947324,0.3668902189280585,0.46874382137947324
evaluation,16,68,0.99,27,27,0.0,0.0,7,1,1,1,0.5418298149015754,0.25,0.29182981490157545,0.6884935986037184,0.5732659670750915,0.6884935986037184
evaluation,16,73,0.9999,27,27,0.0,0.0,6,1,1,1,0.4735578200779855,0.21428571428571427,0.2592721057922712,0.5921301751316316,0.4508830673671363,0.5921301751316316
evaluation,16,74,0.9,27,27,0.0,0.0,7,1,1,1,0.5311409644782543,0.25,0.2811409644782543,0.6806951274221228,0.5503353283920878,0.6806951274221228
evaluation,16,75,0.999,27,27,0.0,0.0,7,1,1,1,0.5451968377456069,0.25,0.2951968377456069,0.6884935986037184,0.5732659670750915,0.6884935986037184
evaluation,16,87,0.9999,27,27,22.282975672076734,22.282975672076734,3,0,1,1,0.37032974511384964,0.10714285714285714,0.2631868879709925,0.5877521936244626,0.39254050786443095,0.5877521936244626
evaluation,16,93,0.999,27,27,10.906978991895642,10.906978991895642,6,0,1,1,0.43539159768261015,0.21428571428571427,0.22110588339689588,0.3697298983136746,0.27498597046143514,0.3697298983136746
evaluation,16,96,0.9,27,27,0.0,0.0,7,1,1,1,0.4791600853204727,0.25,0.22916008532047272,0.6570211970494222,0.5388700090505859,0.6570211970494222
evaluation,16,98,0.9999,27,27,0.0,0.0,7,1,1,1,0.5444936202839017,0.25,0.2944936202839017,0.6071666848527937,0.45861277366007314,0.6071666848527937
evaluation,16,103,0.99,27,27,9.600290239742375,9.600290239742375,7,0,1,1,0.44538536202162504,0.25,0.19538536202162504,0.3885309749402051,0.30383096254979847,0.3885309749402051
evaluation,16,106,0.9,27,27,0.0,0.0,7,1,1,1,0.48298129392787814,0.25,0.23298129392787814,0.55898327362365,0.4528801139893222,0.55898327362365
